timestamp,close_price,volume_base,volume_quote,market_cap
2024-08-05 08:00:00,1.0003414689,42509020.8871,42523374.03,114774917894.71
2024-08-05 09:00:00,1.0001599322,33126983.7358,33136514.69,114541714254.39
2024-08-05 10:00:00,1.0005034064,34695143.2986,34719923.18,114065758776.95
2024-08-05 11:00:00,1.0003543324,33558815.8413,33570237.11,114643590098.46
2024-08-05 12:00:00,1.0002693169,49801340.3939,49825830.33,114515817223.14
2024-08-05 13:00:00,1.0004411448,57813308.6601,57826487.06,114481240528.26
2024-08-05 14:00:00,1.0007332229,86416224.8693,86451953.58,114999501278.95
2024-08-05 15:00:00,1.0008385725,69064548.7721,69110317.8,114514587693.34
2024-08-05 16:00:00,1.0010324665,101253541.2771,101325288.87,115036137632.77
2024-08-05 17:00:00,1.0007165638,58576730.8162,58614353.38,114764684783.76
2024-08-05 18:00:00,1.0006815336,53205030.6959,53234344.23,114551707210.61
2024-08-05 19:00:00,1.0004677314,32119734.4572,32134175.85,114555232910.16
2024-08-05 20:00:00,1.0003538576,57321244.507,57329659.05,114576125445.57
2024-08-05 21:00:00,1.0004556405,35414780.3744,35425081.53,114469327785.56
2024-08-05 22:00:00,1.0004130886,23034132.6368,23038874.17,114662264463.07
2024-08-05 23:00:00,1.0005122715,11253929.6552,11258133.23,114505422575.2
2024-08-06 00:00:00,1.0004913945,16320113.5202,16326077.23,114680840351.57
2024-08-06 01:00:00,1.0005350633,19373638.5047,19381731.31,114691659323.14
2024-08-06 02:00:00,1.0006473766,13726270.6989,13732442.91,114502415602.79
2024-08-06 03:00:00,1.0006147301,10543362.1312,10548781.67,114634752539.89
2024-08-06 04:00:00,1.0006656994,19596396.9552,19605953.02,114569930265.15
2024-08-06 05:00:00,1.0008928378,33979695.977,34002750.45,114621772828.12
2024-08-06 06:00:00,1.0009077854,70220252.5528,70270328.57,114689802622.04
2024-08-06 07:00:00,1.0007185849,51228484.1001,51265592.46,114569142472.06
2024-08-06 08:00:00,1.0006639624,56406937.8088,56448695.1,114502736781.41
2024-08-06 09:00:00,1.0004658384,34960513.7751,34973023.66,114854825861.74
2024-08-06 10:00:00,1.000371744,28266793.0646,28276459.69,114736042734.64
2024-08-06 11:00:00,1.0004072088,40306590.2901,40319140.98,114512361626.0
2024-08-06 12:00:00,1.0004376786,27036687.5015,27048486.39,114534710860.07
2024-08-06 13:00:00,1.0003584301,33845287.9897,33867870.68,114605224754.78
2024-08-06 14:00:00,1.0003081416,46694079.0205,46709447.88,114836524209.93
2024-08-06 15:00:00,1.0003661605,49220814.6886,49234704.19,114464961803.1
2024-08-06 16:00:00,1.0004429323,37099738.364,37116909.64,114668136995.08
2024-08-06 17:00:00,1.0005384581,33151206.5365,33164739.72,114462252137.77
2024-08-06 18:00:00,1.0003592061,40702215.7027,40721835.8,114587978614.27
2024-08-06 19:00:00,1.0003326393,61189583.2874,61206309.5,114505570367.61
2024-08-06 20:00:00,1.0005030753,45529480.6239,45543762.66,114381993433.32
2024-08-06 21:00:00,1.0004894109,11461465.1051,11466744.68,114379948175.35
2024-08-06 22:00:00,1.0004967069,19259012.9879,19268479.28,114501152990.63
2024-08-06 23:00:00,1.0004862775,9621100.1453,9625582.07,114754117868.34
2024-08-07 00:00:00,1.000513506,9844752.7565,9849443.82,114431457651.62
2024-08-07 01:00:00,1.000451818,14483943.1873,14492035.9,114575728265.13
2024-08-07 02:00:00,1.0005991079,21824194.5652,21836393.69,114564684079.46
2024-08-07 03:00:00,1.0005407727,15469207.3152,15476485.1,114537190663.3
2024-08-07 04:00:00,1.0006327932,11851623.5822,11858696.15,114533558568.26
2024-08-07 05:00:00,1.0006250784,23354999.486,23370345.68,114613722281.68
2024-08-07 06:00:00,1.0006620281,23122489.5227,23136110.97,114563573935.45
2024-08-07 07:00:00,1.0005848651,35183752.417,35202762.87,114605664000.89
2024-08-07 08:00:00,1.0005666472,46532510.8985,46555957.1,114637469689.17
2024-08-07 09:00:00,1.0005436884,36553455.984,36571650.14,114621865281.62
2024-08-07 10:00:00,1.000547575,32740166.5075,32757078.24,114468406287.99
2024-08-07 11:00:00,1.0005884597,31992178.168,32010023.74,114642380298.74
2024-08-07 12:00:00,1.0005869575,41010320.4371,41031389.43,114757656106.48
2024-08-07 13:00:00,1.0004457904,58565322.9027,58588150.36,114619456814.7
2024-08-07 14:00:00,1.000291168,51037304.004,51052942.66,114481257522.92
2024-08-07 15:00:00,1.0001748856,44423769.0055,44434606.25,114520781265.41
2024-08-07 16:00:00,1.0003657488,29031433.7114,29038640.46,114432457795.42
2024-08-07 17:00:00,1.0002451425,43242654.2083,43254755.88,114724799019.62
2024-08-07 18:00:00,1.0001125545,21003820.3396,21006864.82,114470183166.54
2024-08-07 19:00:00,1.0001813077,16804668.9937,16807839.65,114630012066.0
2024-08-07 20:00:00,1.0003141741,44417611.9789,44428150.1,114462273633.6
2024-08-07 21:00:00,1.0002117842,29313830.2989,29321445.74,114708950683.0
2024-08-07 22:00:00,1.0002177985,23629860.418,23635963.24,114585031364.72
2024-08-07 23:00:00,1.0002045129,4980635.3551,4981571.05,114529711865.98
2024-08-08 00:00:00,1.0002257712,8464204.1763,8465763.28,114613471431.28
2024-08-08 01:00:00,1.0002098992,13155700.5353,13158956.14,114668313744.78
2024-08-08 02:00:00,1.0003101176,14870653.7738,14874158.08,114616011169.48
2024-08-08 03:00:00,1.0002654078,14802627.6333,14808695.86,114681080753.06
2024-08-08 04:00:00,1.0002740951,12504704.272,12508959.29,114421877908.68
2024-08-08 05:00:00,1.0003137552,17941708.6762,17945897.34,114663018436.32
2024-08-08 06:00:00,1.0003666079,19811579.473,19818139.69,114650530710.9
2024-08-08 07:00:00,1.0003795845,59303111.4527,59321606.54,114559004931.07
2024-08-08 08:00:00,1.0003103941,31508097.5256,31518795.72,114624157562.92
2024-08-08 09:00:00,1.0002952689,12315580.3554,12319684.41,114596466443.8
2024-08-08 10:00:00,1.0002923923,20257072.1879,20262176.64,114774805470.82
2024-08-08 11:00:00,1.0002840596,13816100.6635,13819696.67,115127926612.79
2024-08-08 12:00:00,1.0003067881,33452604.0491,33467363.1,115018273426.25
2024-08-08 13:00:00,1.0004033784,43516113.7221,43528945.02,115051410818.42
2024-08-08 14:00:00,1.0006368013,23369010.1638,23381862.02,115241742497.18
2024-08-08 15:00:00,1.0004596374,84275195.4526,84313619.45,115052316201.8
2024-08-08 16:00:00,1.0004310084,49107376.3598,49125670.23,115080507546.79
2024-08-08 17:00:00,1.0003441688,64700227.9315,64719793.06,115101812930.68
2024-08-08 18:00:00,1.0003624859,52873409.9419,52888368.48,115081041097.49
2024-08-08 19:00:00,1.0004931441,40791557.8861,40816220.26,114995086721.82
2024-08-08 20:00:00,1.0003810159,40706754.6781,40722233.38,115123468216.0
2024-08-08 21:00:00,1.0004092517,35937414.6375,35953690.95,115044699357.2
2024-08-08 22:00:00,1.0003590468,29557453.651,29569417.67,115490813746.59
2024-08-08 23:00:00,1.0002992903,12479847.3904,12484246.83,115534161901.1
2024-08-09 00:00:00,1.0003679995,11841704.8368,11845740.52,114983281252.44
2024-08-09 01:00:00,1.0003299543,8284746.5394,8287391.87,115482204732.26
2024-08-09 02:00:00,1.0002327519,6460950.5911,6463120.08,115464681892.55
2024-08-09 03:00:00,1.0002338327,10880809.6679,10882925.9,115377386244.93
2024-08-09 04:00:00,1.0002190397,11742412.005,11744592.08,115484413989.01
2024-08-09 05:00:00,1.000290199,13336732.2721,13339413.58,115485618209.58
2024-08-09 06:00:00,1.0003075714,16694392.6134,16698475.44,115408335517.23
2024-08-09 07:00:00,1.0003071547,27267162.0871,27274627.38,115403397122.98
2024-08-09 08:00:00,1.000322224,12394630.9192,12398099.95,115331761805.72
2024-08-09 09:00:00,1.0003185686,13806029.8429,13810263.5,115308531542.52
2024-08-09 10:00:00,1.0003043966,10179741.0418,10182810.24,115477529212.31
2024-08-09 11:00:00,1.0002141149,21530360.4548,21536151.43,115454874319.99
2024-08-09 12:00:00,1.0004229875,20392148.1965,20397497.73,115444819392.32
2024-08-09 13:00:00,1.0003320032,17735094.2622,17742078.74,115445952746.62
2024-08-09 14:00:00,1.0004259376,12808908.4116,12813594.62,115669849807.07
2024-08-09 15:00:00,1.0002730521,23155206.8914,23161721.97,115449788483.83
2024-08-09 16:00:00,1.0002929257,18779215.7323,18783335.36,115632661792.74
2024-08-09 17:00:00,1.0003454677,7619454.5577,7621489.41,115463293572.89
2024-08-09 18:00:00,1.0003320421,14440305.9897,14443643.47,115179664708.01
2024-08-09 19:00:00,1.0003653653,18010688.6072,18015672.59,115340616205.54
2024-08-09 20:00:00,1.0005676856,15072954.1168,15079626.76,115532088603.99
2024-08-09 21:00:00,1.0004480745,20755277.3838,20765286.93,115299478548.29
2024-08-09 22:00:00,1.0005502324,12843503.488,12848658.44,115329712712.82
2024-08-09 23:00:00,1.0005144202,6934336.0109,6937719.16,115472643747.95
2024-08-10 00:00:00,1.0004051182,6961627.5185,6964934.66,115388839344.29
2024-08-10 01:00:00,1.0004002583,3848040.6276,3849598.11,115526307148.07
2024-08-10 02:00:00,1.0004197236,4113957.274,4115495.85,115372672958.43
2024-08-10 03:00:00,1.0003806675,10410123.7446,10414460.76,115277241900.47
2024-08-10 04:00:00,1.0003756871,1269472.9598,1270015.42,115445712747.51
2024-08-10 05:00:00,1.0003670361,1702956.3027,1703553.58,115445984603.5
2024-08-10 06:00:00,1.0003718194,2305564.0085,2306598.44,115436164156.77
2024-08-10 07:00:00,1.000347406,7405245.9087,7407416.14,115434867313.07
2024-08-10 08:00:00,1.0003365564,21701520.0065,21706155.83,115487577691.19
2024-08-10 09:00:00,1.0003028552,4935431.657,4936770.5,115378451062.09
2024-08-10 10:00:00,1.0003027485,5614142.2175,5615235.1,115647413560.72
2024-08-10 11:00:00,1.0002778645,9272092.2742,9273940.69,115753518127.97
2024-08-10 12:00:00,1.0002832076,6979691.0339,6981398.6,115681257755.71
2024-08-10 13:00:00,1.0002945118,6336313.2951,6337862.13,115642097322.98
2024-08-10 14:00:00,1.0002947487,11953659.5171,11956129.56,115661209253.35
2024-08-10 15:00:00,1.0002826845,4613852.4346,4614968.7,115601436673.59
2024-08-10 16:00:00,1.0003018681,7222908.7971,7224500.98,115656225352.0
2024-08-10 17:00:00,1.0003054698,3390580.1135,3391715.65,115648563594.65
2024-08-10 18:00:00,1.0003792967,10835030.5723,10837902.27,115661739559.92
2024-08-10 19:00:00,1.0003568003,6132785.5039,6134498.74,115689989467.68
2024-08-10 20:00:00,1.0003535624,3951875.8333,3952998.57,115684672589.93
2024-08-10 21:00:00,1.0003619872,1369450.03,1369802.12,115716165282.16
2024-08-10 22:00:00,1.0003473488,4340719.1007,4341795.71,115671785586.09
2024-08-10 23:00:00,1.0003456421,2277347.6536,2279409.3,115642123767.97
2024-08-11 00:00:00,1.0003656677,4910218.2357,4911332.45,115743739065.72
2024-08-11 01:00:00,1.0003620803,2808412.3582,2809148.45,115667758818.64
2024-08-11 02:00:00,1.0003366799,3364658.458,3365573.53,115703087448.35
2024-08-11 03:00:00,1.0003434634,2448526.8116,2449546.87,115707110917.71
2024-08-11 04:00:00,1.0003679549,5511154.7678,5512502.23,115689461244.92
2024-08-11 05:00:00,1.0003550257,4266784.6011,4267719.67,115634376658.8
2024-08-11 06:00:00,1.0003753814,4481308.1927,4482368.48,115669847871.12
2024-08-11 07:00:00,1.0003480903,10876993.1801,10879486.06,115644137492.25
2024-08-11 08:00:00,1.0003906462,2562030.4872,2563756.37,115644382481.51
2024-08-11 09:00:00,1.0004585003,5331238.7152,5333269.73,115683527713.22
2024-08-11 10:00:00,1.0004731619,1760844.2162,1761678.25,115826280188.13
2024-08-11 11:00:00,1.0005426274,7182341.6144,7185162.06,115665315357.64
2024-08-11 12:00:00,1.000538022,3079576.3093,3080754.6,115712454850.96
2024-08-11 13:00:00,1.0005240543,4562621.3595,4564767.07,115651441533.26
2024-08-11 14:00:00,1.0005531127,6832772.517,6835372.84,115586055019.6
2024-08-11 15:00:00,1.0005545068,8752659.5929,8756061.62,115694805417.02
2024-08-11 16:00:00,1.0005457965,3985844.707,3987384.05,115537899529.18
2024-08-11 17:00:00,1.0005614123,2186397.0087,2187344.66,115691175643.47
2024-08-11 18:00:00,1.0005421278,4623791.7123,4625919.54,115647289539.4
2024-08-11 19:00:00,1.0005216885,8785684.9797,8788812.83,115604151997.9
2024-08-11 20:00:00,1.0004180583,15772613.2418,15778147.71,115524354839.57
2024-08-11 21:00:00,1.0003770032,6695961.7006,6697914.99,115572298117.56
2024-08-11 22:00:00,1.0003169624,14770739.8751,14772880.43,115123175277.6
2024-08-11 23:00:00,1.0003028031,8456646.0981,8457388.36,115640826005.15
2024-08-12 00:00:00,1.0002790502,11024056.0328,11025232.91,115569651109.11
2024-08-12 01:00:00,1.0003262199,11961088.9872,11962429.54,115542148010.13
2024-08-12 02:00:00,1.0002627782,5965109.3472,5965907.69,115683586478.02
2024-08-12 03:00:00,1.000256898,4618658.5242,4619154.92,115597569682.39
2024-08-12 04:00:00,1.0003319921,6334317.7209,6335337.12,115694534073.4
2024-08-12 05:00:00,1.000306979,6290250.5704,6291523.2,115676063237.94
2024-08-12 06:00:00,1.0003885768,15030788.623,15034584.19,115681157777.77
2024-08-12 07:00:00,1.0003119404,17312750.8486,17317070.26,115725466744.07
2024-08-12 08:00:00,1.0002752018,31226407.7862,31230466.5,115543621181.9
2024-08-12 09:00:00,1.0004098707,31828131.8395,31836970.49,115508273965.8
2024-08-12 10:00:00,1.0003956611,30445549.1784,30456282.91,115766042747.36
2024-08-12 11:00:00,1.0005312171,14467050.8722,14474850.3,115853895134.74
2024-08-12 12:00:00,1.0002779077,34133753.4032,34145557.85,115674220241.41
2024-08-12 13:00:00,1.0003163317,52004111.6143,52014109.07,115645985135.03
2024-08-12 14:00:00,1.0003087251,19753565.296,19759222.52,115996906137.54
2024-08-12 15:00:00,1.0003747249,42473202.3777,42496479.03,115716222605.26
2024-08-12 16:00:00,1.0003291911,10669039.7668,10673727.6,115758780510.67
2024-08-12 17:00:00,1.0002951044,15596444.221,15600946.4,115637215443.53
2024-08-12 18:00:00,1.0003481614,9672187.4623,9676159.41,115497715511.62
2024-08-12 19:00:00,1.0003041006,24339973.9445,24348874.3,115845287167.88
2024-08-12 20:00:00,1.0002552372,11542579.8365,11545795.83,115590686021.71
2024-08-12 21:00:00,1.0002538741,10093809.4496,10096248.78,115569389057.98
2024-08-12 22:00:00,1.0002607039,14709648.2988,14714869.02,115670384235.1
2024-08-12 23:00:00,1.0003208226,6097072.6439,6098277.02,115791033792.18
2024-08-13 00:00:00,1.0002897843,8200143.4047,8201818.15,115666124547.46
2024-08-13 01:00:00,1.0002940905,8020354.9448,8021873.85,115683747203.31
2024-08-13 02:00:00,1.0003225909,8268558.31,8270271.19,115572789773.64
2024-08-13 03:00:00,1.0003909754,8794790.3816,8797020.39,115725291456.51
2024-08-13 04:00:00,1.0003681583,12178265.1305,12181601.16,115554835066.35
2024-08-13 05:00:00,1.0003767804,6541556.1813,6543405.1,115626077371.37
2024-08-13 06:00:00,1.0004205839,14425669.5685,14430251.96,115586897051.36
2024-08-13 07:00:00,1.0003372595,22290347.1574,22296649.13,115648003135.42
2024-08-13 08:00:00,1.0003167355,29215151.3339,29221077.64,115672035499.36
2024-08-13 09:00:00,1.0003458297,31673095.5422,31680078.87,115603119169.22
2024-08-13 10:00:00,1.0004989631,27726928.5989,27735549.06,115767017890.43
2024-08-13 11:00:00,1.0003257224,29267998.6667,29274467.46,115674363276.27
2024-08-13 12:00:00,1.0004482205,27813425.7774,27821608.85,115620186031.39
2024-08-13 13:00:00,1.0003618281,56582697.9504,56598290.47,115779159599.66
2024-08-13 14:00:00,1.0003065713,81206496.0403,81230747.38,115711024436.91
2024-08-13 15:00:00,1.0002829273,51845643.9692,51856548.2,115622865315.1
2024-08-13 16:00:00,1.0003142025,38355115.4782,38364353.61,115750588682.37
2024-08-13 17:00:00,1.0003502528,65177071.8808,65195957.82,115620109743.09
2024-08-13 18:00:00,1.0002872466,45085902.2105,45095811.52,115497851634.14
2024-08-13 19:00:00,1.0003817866,23684775.4801,23694789.48,115612019752.88
2024-08-13 20:00:00,1.0001574114,81866028.6428,81879033.36,115677903887.75
2024-08-13 21:00:00,1.000186823,12172761.7097,12174056.58,115464211817.14
2024-08-13 22:00:00,1.0003387336,14390594.9138,14394118.26,115629160280.52
2024-08-13 23:00:00,1.0003649768,7505988.4927,7508216.74,115673133736.76
2024-08-14 00:00:00,1.0003520494,4361328.2732,4362679.74,115688422253.35
2024-08-14 01:00:00,1.000347959,3604757.3897,3606101.04,115598759905.84
2024-08-14 02:00:00,1.0003513607,9367244.8806,9370140.57,115836065682.33
2024-08-14 03:00:00,1.0003844771,6959592.9398,6962042.3,115724927136.37
2024-08-14 04:00:00,1.0003505985,5168523.8403,5170373.2,115808611518.34
2024-08-14 05:00:00,1.0003413958,19687886.4073,19693593.93,115700191718.48
2024-08-14 06:00:00,1.0003863047,33342013.7339,33353484.92,115651742992.37
2024-08-14 07:00:00,1.0003554486,19700950.9862,19707809.37,115805480823.23
2024-08-14 08:00:00,1.0003763968,38344469.7438,38356736.83,116263354536.31
2024-08-14 09:00:00,1.0002755856,22688036.6158,22694758.69,116226326317.28
2024-08-14 10:00:00,1.0003548813,23891347.9713,23897685.36,116292945712.19
2024-08-14 11:00:00,1.0004301218,11898848.9493,11903167.89,116231471656.36
2024-08-14 12:00:00,1.0006634112,24611053.463,24622952.86,116101376556.42
2024-08-14 13:00:00,1.0003339582,117995882.0369,118043874.09,116232721878.42
2024-08-14 14:00:00,1.0002556963,71228876.9506,71250351.58,115825186191.83
2024-08-14 15:00:00,1.0005017447,32578011.5296,32590291.65,116014636099.35
2024-08-14 16:00:00,1.0002745887,45939504.9994,45954637.37,116240201501.73
2024-08-14 17:00:00,1.000227436,46064112.8103,46073603.35,116237929863.82
2024-08-14 18:00:00,1.0001411712,78666757.518,78674267.93,116189929468.58
2024-08-14 19:00:00,1.0001612353,26356696.3012,26360715.62,116312007204.66
2024-08-14 20:00:00,1.0002004972,9390449.8698,9393213.56,116223345081.54
2024-08-14 21:00:00,1.000168564,9834523.2932,9835827.93,116197969653.55
2024-08-14 22:00:00,1.0001864416,9932470.0364,9939564.92,115991318344.21
2024-08-14 23:00:00,1.0002623529,12178987.8209,12183701.31,116233472714.34
2024-08-15 00:00:00,1.0002160769,3865291.4589,3866148.16,116203555212.4
2024-08-15 01:00:00,1.0002701582,11721671.6552,11724340.67,116522918251.29
2024-08-15 02:00:00,1.0001285004,20073970.9552,20077238.35,116590339214.17
2024-08-15 03:00:00,1.0001115111,6265662.7664,6266021.38,116532418597.99
2024-08-15 04:00:00,1.0000804242,16520780.4953,16521329.68,116480934892.58
2024-08-15 05:00:00,1.0000985725,13318314.97,13319456.35,116547904916.66
2024-08-15 06:00:00,1.000105115,18941099.5521,18943352.04,116366491155.26
2024-08-15 07:00:00,0.9999745358,27603478.6905,27613843.24,116531479464.15
2024-08-15 08:00:00,1.0000913071,19508949.5706,19509169.89,116548683849.99
2024-08-15 09:00:00,1.0001768211,14593619.1868,14595859.79,116631467255.93
2024-08-15 10:00:00,1.000168721,14839306.4218,14842573.11,116550483052.45
2024-08-15 11:00:00,1.0001087418,12341082.3442,12342424.89,116543141815.43
2024-08-15 12:00:00,1.0001193055,26543526.328,26545786.79,116533203586.39
2024-08-15 13:00:00,1.0001133347,13339574.8018,13340937.65,116537696855.88
2024-08-15 14:00:00,1.0001224461,50908670.7229,50910273.15,116497017501.26
2024-08-15 15:00:00,1.0001282946,18459979.6544,18460895.86,116695743994.03
2024-08-15 16:00:00,1.0002157045,26520189.251,26524165.75,116588018327.27
2024-08-15 17:00:00,1.0002513998,14940553.2044,14942421.8,116553556228.77
2024-08-15 18:00:00,1.0002638639,25235807.3487,25241813.84,116178127262.28
2024-08-15 19:00:00,1.0002819429,12927110.8062,12929187.09,116495915278.03
2024-08-15 20:00:00,1.00040193,14552221.1957,14556588.48,116548105446.53
2024-08-15 21:00:00,1.0003451551,18816788.1471,18822426.65,115864369821.26
2024-08-15 22:00:00,1.0003392609,14042742.5383,14046586.78,116549925456.79
2024-08-15 23:00:00,1.0002946085,7632448.5485,7634256.04,116588759378.59
2024-08-16 00:00:00,1.0002127696,14529498.2451,14531960.34,116466133332.26
2024-08-16 01:00:00,1.0001797184,7381339.979,7382184.2,116440378690.97
2024-08-16 02:00:00,1.0002188062,13006509.9255,13008374.0,116703506846.48
2024-08-16 03:00:00,1.0001988094,6639126.2952,6639822.47,116585778306.08
2024-08-16 04:00:00,1.0002077195,9907927.6899,9909448.69,116581472919.22
2024-08-16 05:00:00,1.0002176418,11563977.1077,11564702.04,116466751915.06
2024-08-16 06:00:00,1.0002486395,16562005.3915,16564551.7,116554011404.0
2024-08-16 07:00:00,1.0001449271,10555637.8623,10557591.12,116475532227.51
2024-08-16 08:00:00,1.0002480782,18854135.9529,18856987.92,116546469540.72
2024-08-16 09:00:00,1.0003052713,8406684.1365,8408317.43,116552986845.17
2024-08-16 10:00:00,1.0002745988,12301835.0494,12304261.24,116573198823.64
2024-08-16 11:00:00,1.0002714793,17318840.0378,17322212.79,116549871879.46
2024-08-16 12:00:00,1.0003059235,36501521.283,36509334.69,116622674254.75
2024-08-16 13:00:00,1.0003476616,15682793.5526,15687411.85,116787130086.61
2024-08-16 14:00:00,1.0002929945,32444895.5919,32454220.01,116811653559.86
2024-08-16 15:00:00,1.0003028338,34548505.1771,34555182.84,116724022293.38
2024-08-16 16:00:00,1.0003189409,19832330.6391,19839501.63,116831065453.35
2024-08-16 17:00:00,1.000267526,31429751.7106,31438346.1,116772220994.82
2024-08-16 18:00:00,1.0003611744,31864751.1668,31871604.47,116793451363.68
2024-08-16 19:00:00,1.0004778748,31860697.7303,31872391.04,116827187644.39
2024-08-16 20:00:00,1.0003245925,19523663.2884,19532070.51,116740365649.04
2024-08-16 21:00:00,1.0005104357,43108189.7975,43174343.49,116729445772.66
2024-08-16 22:00:00,1.0005053946,4088401.2554,4090140.44,116737883997.49
2024-08-16 23:00:00,1.0004943931,4894196.8089,4897795.56,116706869978.29
2024-08-17 00:00:00,1.0004821295,4152039.1847,4156273.49,116759191607.86
2024-08-17 01:00:00,1.0004656923,5196649.9697,5197838.15,116875122966.55
2024-08-17 02:00:00,1.0004697396,4036359.1138,4037629.6,116989461385.09
2024-08-17 03:00:00,1.0004807148,3112954.3183,3113837.18,116831264710.09
2024-08-17 04:00:00,1.0004714859,4055944.7561,4057173.35,116871299138.96
2024-08-17 05:00:00,1.0004629838,1208289.0765,1209095.58,116828061744.55
2024-08-17 06:00:00,1.0003886362,8048593.3633,8050772.24,116847296907.81
2024-08-17 07:00:00,1.0003290453,8722303.3856,8723961.13,116849215955.19
2024-08-17 08:00:00,1.0003498969,11792137.428,11793625.6,116861437577.17
2024-08-17 09:00:00,1.0003466777,16429145.9077,16431006.31,116872270049.43
2024-08-17 10:00:00,1.0003885529,14457632.7363,14459921.43,116837915385.65
2024-08-17 11:00:00,1.0003735919,20471683.2734,20477080.31,116846977067.27
2024-08-17 12:00:00,1.0003703237,13270928.4602,13273316.15,116870678782.05
2024-08-17 13:00:00,1.0003253097,17559322.3191,17561395.21,116839976917.06
2024-08-17 14:00:00,1.0003427345,14377555.8728,14378683.0,116796925168.29
2024-08-17 15:00:00,1.0003598371,11421635.5321,11422564.11,116982173866.0
2024-08-17 16:00:00,1.0003625685,11046601.1466,11047942.04,116878454816.25
2024-08-17 17:00:00,1.0003875427,3182990.8317,3183779.29,116825379550.18
2024-08-17 18:00:00,1.0004136382,5116277.0876,5116946.32,116831584403.01
2024-08-17 19:00:00,1.0004481567,1942262.1791,1942571.09,116876764156.03
2024-08-17 20:00:00,1.0004454145,4763382.4884,4764080.18,116857563185.96
2024-08-17 21:00:00,1.0002594361,1180587.4331,1180867.87,116852221391.52
2024-08-17 22:00:00,1.0002603233,1358275.8893,1358639.51,116878049523.74
2024-08-17 23:00:00,1.0002549874,798570.1202,798729.4,116844444071.15
2024-08-18 00:00:00,1.0002200696,6613589.5302,6615062.02,116898904884.23
2024-08-18 01:00:00,1.0002481196,2577069.1645,2577796.94,116838701131.76
2024-08-18 02:00:00,1.0002030776,4005452.0075,4006432.41,116873667793.54
2024-08-18 03:00:00,1.0002388521,4224215.7334,4224787.66,116933946995.36
2024-08-18 04:00:00,1.0002220675,2370580.0026,2370943.39,116914424536.48
2024-08-18 05:00:00,1.0002321689,6599758.8622,6600413.72,116992529005.16
2024-08-18 06:00:00,1.0002226445,5939394.1238,5940020.48,116877130036.11
2024-08-18 07:00:00,1.0002066434,12025964.9513,12027179.03,116886800760.39
2024-08-18 08:00:00,1.0002220386,7896733.889,7897663.68,116854968913.5
2024-08-18 09:00:00,1.0002479749,10422973.7269,10424373.62,116907221911.55
2024-08-18 10:00:00,1.0002421393,18413882.8185,18416932.43,116961448319.92
2024-08-18 11:00:00,1.0001704294,3839420.4047,3840139.92,116871702729.3
2024-08-18 12:00:00,1.0002860801,6242067.7973,6244266.05,116886344637.9
2024-08-18 13:00:00,1.000337262,6911760.9126,6913338.09,116907747507.47
2024-08-18 14:00:00,1.0003705945,4004609.5946,4006475.81,116928167454.36
2024-08-18 15:00:00,1.0003811476,10542128.2169,10544642.21,116937559519.25
2024-08-18 16:00:00,1.0003464896,3572427.6611,3573314.69,116815750143.17
2024-08-18 17:00:00,1.0004011302,4058702.7779,4059780.1,116898228789.81
2024-08-18 18:00:00,1.0004211843,1126429.9751,1126970.46,116931967243.03
2024-08-18 19:00:00,1.0004116139,1669645.6782,1670025.73,116857118105.2
2024-08-18 20:00:00,1.0003863727,2069054.569,2069623.08,116907078716.5
2024-08-18 21:00:00,1.0004258374,7314040.8317,7315775.32,116905181710.13
2024-08-18 22:00:00,1.0002849814,4136864.4741,4137713.83,116660198901.77
2024-08-18 23:00:00,1.0003125765,6033795.659,6034913.05,116930151566.98
2024-08-19 00:00:00,1.0002988885,9609732.4126,9611045.08,116758391456.58
2024-08-19 01:00:00,1.0002865887,5913187.8771,5914002.62,116886077075.1
2024-08-19 02:00:00,1.0004150245,18516326.9529,18519496.42,116928136698.39
2024-08-19 03:00:00,1.0003271183,6624272.1055,6625688.22,116905298220.86
2024-08-19 04:00:00,1.000291976,5836491.1431,5837428.87,116899356189.38
2024-08-19 05:00:00,1.0002952182,9435295.1237,9437434.43,116943507757.74
2024-08-19 06:00:00,1.0003225086,7596171.4176,7597857.67,116908947655.33
2024-08-19 07:00:00,1.0003677621,11685786.1682,11688244.01,116943716465.02
2024-08-19 08:00:00,1.0004201695,15552348.5315,15556864.64,116852173758.7
2024-08-19 09:00:00,1.0004106005,24076305.4549,24082870.88,116883285771.86
2024-08-19 10:00:00,1.0005106782,15299859.5157,15305290.99,116873125186.91
2024-08-19 11:00:00,1.0003980293,11274542.3085,11279294.67,117025120675.01
2024-08-19 12:00:00,1.0004600286,14190637.777,14196535.46,117063758276.01
2024-08-19 13:00:00,1.0004011681,41750221.5915,41772100.68,116997906519.33
2024-08-19 14:00:00,1.0003505544,17766901.7341,17771679.04,116877352712.85
2024-08-19 15:00:00,1.0003297727,12349391.3787,12352654.85,116888403362.77
2024-08-19 16:00:00,1.0002540099,24604378.4205,24609368.33,116796777907.97
2024-08-19 17:00:00,1.0002851606,27600027.2848,27605803.09,116925350539.27
2024-08-19 18:00:00,1.0003005556,19908891.4465,19913176.71,116903507948.37
2024-08-19 19:00:00,1.0002846827,9212298.2173,9214880.54,116878612254.35
2024-08-19 20:00:00,1.0003258401,21667221.0787,21671564.94,116847743870.19
2024-08-19 21:00:00,1.0003261443,7701643.4452,7703529.52,116946637879.93
