timestamp,portfolio_total_value,btc_holding,eth_holding,sol_holding,doge_holding,usdt_holding,btc_price,eth_price,sol_price,doge_price,usdt_price,log_return
2024-11-11 09:00:00,1105985.8649985767,0.0,0.0,2617.716784509396,0.0,552523.6453807845,81771.9887,3177.8578,211.2501,0.2820355919,1.0008493521,0.007904460714587478
2024-11-11 10:00:00,1117914.3349049583,6.812203149927453,0.0,0.0,1935406.2255119926,0.0,82052.3339,3193.6432,215.8235,0.2888061225,1.0007708106,0.010727625549603567
2024-11-11 11:00:00,1127303.2341112345,6.856892991343221,0.0,0.0,1922873.8833827823,0.0,82202.1895,3200.5397,217.7246,0.2931297897,1.0008151122,0.008363513687007617
2024-11-11 12:00:00,1120954.881738749,6.814033459356949,0.0,0.0,1935045.1073971703,0.0,82253.4031,3175.873,216.2749,0.2896456722,1.0008204654,-0.005647366910341811
2024-11-11 13:00:00,1111385.8206716436,6.7847747742853155,0.0,0.0,0.0,555292.8779018741,81902.9266,3154.6976,217.2423,0.285934698,1.000720399,-0.008573171350247688
2024-11-11 14:00:00,1116089.328262955,6.758418100262839,175.17257013702343,0.0,0.0,0.0,82570.308,3185.6852,218.9762,0.2911158662,1.0010364036,0.004223180298326303
2024-11-11 15:00:00,1136209.9301276165,6.751470973702518,0.0,0.0,1834631.0145857043,0.0,84145.3614,3239.7789,219.1791,0.3096562527,1.0012685472,0.017867196871322558
2024-11-11 16:00:00,1163989.3536902396,0.0,177.34751656511645,0.0,0.0,581301.2796937249,84293.5016,3281.6624,218.2707,0.3242527896,1.0011928361,0.024155102079663766
2024-11-11 17:00:00,1166963.4711617068,0.0,176.92935618284613,0.0,0.0,582678.4000754006,84700.7238,3297.8232,219.2965,0.3209619158,1.0013786945,0.002551848371785949
2024-11-11 18:00:00,1172350.7964264771,6.824180868933604,0.0,0.0,0.0,585347.3708564125,85896.8145,3328.154,219.4782,0.3233717538,1.0014145914,0.004605909401300417
2024-11-11 19:00:00,1175033.0270832283,0.0,0.0,2693.7818420897393,0.0,586406.1003449372,86248.7761,3306.3689,218.101,0.3179498646,1.0018935908,0.002285294630757055
2024-11-11 20:00:00,1177191.5610936442,0.0,175.3843997249556,2688.1085761911254,0.0,0.0,87004.3072,3356.0327,218.9628,0.3215581022,1.0016156824,0.0018353133685969907
2024-11-11 21:00:00,1172454.6641762909,0.0,0.0,2675.8437716416024,0.0,585550.616159675,87986.4262,3327.2078,219.0813,0.3307558457,1.0011556916,-0.0040320140826075185
2024-11-11 22:00:00,1175970.638865992,0.0,175.7919210990869,0.0,1794034.7238476179,0.0,88053.3825,3344.7801,220.4168,0.3277446705,1.0010572976,0.0029943275710446
2024-11-11 23:00:00,1224082.299977545,6.897874306756397,181.3391212934857,0.0,0.0,0.0,88728.9508,3375.1192,222.2957,0.351589411,1.001127531,0.04009753815940204
