timestamp,transaction_count,total_value_transferred_eth,unique_active_wallets,avg_gas_price_gwei,total_gas_used
2024-10-06 19:00:00,47253,32454.1818,21824,8.2046,4527295090
2024-10-06 20:00:00,45779,15203.7521,20775,8.8242,4510835057
2024-10-06 21:00:00,43670,15661.6151,19039,10.0795,4560027225
2024-10-06 22:00:00,42352,15554.6727,18785,9.9759,4454532310
2024-10-06 23:00:00,43531,22090.3016,20581,7.5535,4508797410
2024-10-07 00:00:00,42576,39555.0165,17723,12.6269,4601645713
2024-10-07 01:00:00,43342,34116.3912,18861,14.0854,4508536486
2024-10-07 02:00:00,42837,50577.5799,19043,13.608,4438164389
2024-10-07 03:00:00,43579,33641.5457,19264,9.8498,4514117848
2024-10-07 04:00:00,43500,34783.9733,20387,8.6449,4531314732
2024-10-07 05:00:00,41609,23083.976,18758,8.9363,4533634307
2024-10-07 06:00:00,47659,57928.6571,24275,10.2753,4552819790
2024-10-07 07:00:00,46740,42211.5267,21814,9.693,4479863141
2024-10-07 08:00:00,50526,56250.097,23518,12.5966,4573061674
2024-10-07 09:00:00,49580,53411.8819,22856,11.7524,4486387048
2024-10-07 10:00:00,49303,83002.1407,22750,11.0638,4540417654
2024-10-07 11:00:00,49880,37474.2412,20755,19.529,4690025404
2024-10-07 12:00:00,49699,49119.4813,18850,79.2289,4545264051
2024-10-07 13:00:00,51154,96378.9883,22247,46.4505,4487646939
2024-10-07 14:00:00,53551,137260.4522,22697,65.2964,4553315375
2024-10-07 15:00:00,52332,46427.8088,23060,45.8341,4439937017
2024-10-07 16:00:00,50627,65503.0073,21685,44.1,4484810894
2024-10-07 17:00:00,49693,74488.8742,21573,41.3924,4506348018
2024-10-07 18:00:00,53218,43192.5195,23095,48.3513,4523795106
2024-10-07 19:00:00,49880,112271.3497,22358,32.3532,4467701848
2024-10-07 20:00:00,49781,83581.2898,22147,28.8079,4501462859
2024-10-07 21:00:00,49603,61344.6749,20874,23.0458,4475559914
2024-10-07 22:00:00,47754,52297.1925,22001,13.8674,4474095219
2024-10-07 23:00:00,46000,56041.0608,21317,12.2664,4501902785
2024-10-08 00:00:00,45146,19999.0385,21017,12.9447,4500356043
2024-10-08 01:00:00,45712,37149.8322,20071,11.7091,4508145341
2024-10-08 02:00:00,45564,35613.1454,20880,12.2934,4521796470
2024-10-08 03:00:00,44834,23544.0577,20754,11.1983,4534185579
2024-10-08 04:00:00,44502,35194.493,19271,323.8637,4551506562
2024-10-08 05:00:00,43691,33582.2011,19571,13.0369,4458078455
2024-10-08 06:00:00,44045,61800.7341,19437,15.019,4536448232
2024-10-08 07:00:00,47518,49956.5813,22586,14.417,4532169399
2024-10-08 08:00:00,48614,72522.5915,22058,15.8571,4551357258
2024-10-08 09:00:00,49933,40115.1954,23668,22.9346,4494769776
2024-10-08 10:00:00,49278,33325.1606,22380,16.0384,4541434882
2024-10-08 11:00:00,48479,35027.6042,22336,17.1308,4495825893
2024-10-08 12:00:00,49347,54216.0078,21964,20.534,4565911678
2024-10-08 13:00:00,50417,33572.9086,21796,30.3446,4555144528
2024-10-08 14:00:00,52899,77201.165,23963,38.9716,4577923806
2024-10-08 15:00:00,53376,102986.6803,23470,36.96,4467992483
2024-10-08 16:00:00,52114,65261.7514,21494,43.4306,4538060514
2024-10-08 17:00:00,52364,47615.4814,23107,36.8511,4497818491
2024-10-08 18:00:00,52021,122019.3002,23253,28.8985,4495679413
2024-10-08 19:00:00,48389,59322.9165,19622,48.7283,4580301336
2024-10-08 20:00:00,48160,38481.4204,20641,35.461,4452211730
2024-10-08 21:00:00,47158,27846.8289,19410,38.0408,4579410639
2024-10-08 22:00:00,46263,65965.827,20078,37.8287,4361595184
2024-10-08 23:00:00,46424,34702.7671,21597,19.6979,4465218955
2024-10-09 00:00:00,45823,43120.4201,20495,21.0346,4591675593
2024-10-09 01:00:00,45023,37301.1641,17804,43.1205,4521387667
2024-10-09 02:00:00,44123,61550.7756,19663,23.0996,4495640545
2024-10-09 03:00:00,48154,39140.4786,23306,17.0918,4506258616
2024-10-09 04:00:00,45992,63638.5004,22364,13.1086,4482976335
2024-10-09 05:00:00,45321,33622.4775,21350,11.6204,4523554256
2024-10-09 06:00:00,45434,29702.6934,21125,12.5044,4533711189
2024-10-09 07:00:00,51126,51606.8088,24702,12.3368,4538255946
2024-10-09 08:00:00,48544,51248.2207,22213,15.6864,4520206940
2024-10-09 09:00:00,48508,77243.4092,22037,15.234,4551747732
2024-10-09 10:00:00,53448,36994.0027,28648,17.9492,4505865721
2024-10-09 11:00:00,50934,189015.7605,25549,18.7356,4464228065
2024-10-09 12:00:00,48998,49765.3323,22230,19.8164,4565995342
2024-10-09 13:00:00,54685,70207.2262,26826,31.3597,4547100210
2024-10-09 14:00:00,56295,73278.1856,29194,30.303,4527825704
2024-10-09 15:00:00,57933,84584.9679,30570,40.0844,4575107920
2024-10-09 16:00:00,58190,78382.8325,29645,57.1598,4558018564
2024-10-09 17:00:00,49766,41405.6692,23220,38.4536,4459232569
2024-10-09 18:00:00,48435,96041.7458,21445,39.1064,4521833745
2024-10-09 19:00:00,47030,59378.1454,20419,33.9758,4453677876
2024-10-09 20:00:00,46357,57841.2149,17647,70.1456,4585473171
2024-10-09 21:00:00,47259,54912.3835,21287,35.9447,4440907678
2024-10-09 22:00:00,47642,35252.0836,22745,14.8746,4447721986
2024-10-09 23:00:00,47063,32409.7477,22131,18.2356,4491650274
2024-10-10 00:00:00,46060,48890.5186,21046,11.593,4560511164
2024-10-10 01:00:00,43869,49629.8926,20040,12.7659,4500704516
2024-10-10 02:00:00,43052,37262.5516,18834,12.0179,4521718129
2024-10-10 03:00:00,43695,35847.3993,19219,13.2039,4521008500
2024-10-10 04:00:00,43864,29281.8849,19719,13.4612,4510229464
2024-10-10 05:00:00,44649,21465.0817,20196,12.6314,4545355414
2024-10-10 06:00:00,45374,33603.8933,21127,11.065,4466502020
2024-10-10 07:00:00,48495,33803.8164,22428,12.2568,4558097606
2024-10-10 08:00:00,51203,45509.3909,24098,13.2151,4530048017
2024-10-10 09:00:00,49939,47104.3917,22211,14.9845,4511455947
2024-10-10 10:00:00,49055,65537.324,22951,12.6704,4458762357
2024-10-10 11:00:00,49803,32609.7572,22325,13.8666,4586456991
2024-10-10 12:00:00,46866,69537.5623,20822,17.8007,4513286081
2024-10-10 13:00:00,49539,40578.4604,21898,21.2639,4530535552
2024-10-10 14:00:00,55531,32248.4007,27678,33.2416,4590834380
2024-10-10 15:00:00,54438,53071.5208,25935,34.704,4510704185
2024-10-10 16:00:00,51907,69746.2716,22640,29.4002,4557146938
2024-10-10 17:00:00,50866,41866.2284,23578,24.165,4491118013
2024-10-10 18:00:00,49602,83265.5913,22057,23.1326,4475540420
2024-10-10 19:00:00,48723,55555.2724,22284,14.5828,4466762886
2024-10-10 20:00:00,48674,140581.0504,21421,15.6657,4552041353
2024-10-10 21:00:00,48507,64655.7038,22186,12.2731,4459008824
2024-10-10 22:00:00,46648,32141.355,20689,13.2912,4524261410
2024-10-10 23:00:00,44379,32506.6669,19263,13.5668,4506745630
2024-10-11 00:00:00,44535,62657.4534,19358,14.0894,4541373677
2024-10-11 01:00:00,45744,46015.7306,19007,29.9641,4658797751
2024-10-11 02:00:00,44845,71647.7435,19726,20.8446,4460571035
2024-10-11 03:00:00,43523,52352.4392,18016,29.2561,4455638377
2024-10-11 04:00:00,43497,174134.495,19335,16.1621,4465719477
2024-10-11 05:00:00,48039,75522.2486,22733,13.4345,4511385913
2024-10-11 06:00:00,47075,47402.1814,21406,13.112,4513699966
2024-10-11 07:00:00,49907,28291.1119,22808,17.1175,4522073775
2024-10-11 08:00:00,54309,36225.9568,24265,17.3031,4578001367
2024-10-11 09:00:00,51767,54054.5268,24324,20.9286,4462999594
2024-10-11 10:00:00,57469,44087.8529,27228,17.9076,4457700384
2024-10-11 11:00:00,49767,54737.2471,22889,16.856,4544452721
2024-10-11 12:00:00,51634,42163.4066,24470,25.9973,4542754684
2024-10-11 13:00:00,63771,224868.55,36229,51.6837,4601031380
2024-10-11 14:00:00,62956,101684.0812,35270,55.0405,4444483294
2024-10-11 15:00:00,60570,91577.5641,30242,40.0316,4414556948
2024-10-11 16:00:00,55873,112779.7085,26622,32.0297,4528914205
2024-10-11 17:00:00,52949,121493.7447,25258,25.5983,4500408888
2024-10-11 18:00:00,49977,36891.5987,24272,21.987,4428509446
2024-10-11 19:00:00,51061,50808.4957,25142,16.1127,4485280804
2024-10-11 20:00:00,49341,79201.1449,23104,15.1321,4464942575
2024-10-11 21:00:00,50805,66882.2662,23821,14.7945,4513207271
2024-10-11 22:00:00,47515,29541.1126,22004,15.2487,4458430550
2024-10-11 23:00:00,50140,20888.4562,23908,12.4674,4515793505
2024-10-12 00:00:00,48706,21729.63,23299,16.1496,4511740749
2024-10-12 01:00:00,47578,25150.2767,22079,14.0486,4482850366
2024-10-12 02:00:00,46969,35132.6201,22080,14.5908,4490766303
2024-10-12 03:00:00,44137,16240.1018,20715,11.6982,4406173458
2024-10-12 04:00:00,45390,25073.7944,21255,10.8377,4523710234
2024-10-12 05:00:00,44343,23503.8858,20598,10.7732,4537849657
2024-10-12 06:00:00,44657,26867.0177,20108,11.4236,4545545602
2024-10-12 07:00:00,44811,47341.1839,19394,16.4636,4481000583
2024-10-12 08:00:00,45335,28636.8075,21254,11.315,4471946380
2024-10-12 09:00:00,46978,43337.1325,22073,11.4252,4415667225
2024-10-12 10:00:00,45836,26537.427,21478,10.85,4511881522
2024-10-12 11:00:00,48910,36395.0173,23271,11.7597,4536175764
2024-10-12 12:00:00,46389,39010.9005,21222,13.1511,4514948266
2024-10-12 13:00:00,47566,23523.2463,21764,16.0501,4515700648
2024-10-12 14:00:00,48812,28170.7553,19718,40.4777,4588012138
2024-10-12 15:00:00,49126,68388.3602,21676,28.8813,4469096740
2024-10-12 16:00:00,49929,48049.9891,22274,23.5582,4531324536
2024-10-12 17:00:00,75601,18527.4139,43422,46.6705,4635749290
2024-10-12 18:00:00,54664,20267.0309,28849,32.5403,4280887340
2024-10-12 19:00:00,50782,15441.2802,25162,12.0082,4493263537
2024-10-12 20:00:00,45828,39821.587,21110,10.2883,4532032070
2024-10-12 21:00:00,48239,18125.2381,23011,11.2509,4460446320
2024-10-12 22:00:00,44249,21822.459,19763,10.6929,4504264472
2024-10-12 23:00:00,44250,25654.508,19999,12.0977,4528178577
2024-10-13 00:00:00,43917,16575.9699,18890,17.6408,4487513354
2024-10-13 01:00:00,43010,17437.2086,20125,10.5904,4458042119
2024-10-13 02:00:00,41631,26728.1819,19455,9.8331,4518522348
2024-10-13 03:00:00,38846,12750.6057,17890,9.9882,4436814306
2024-10-13 04:00:00,38593,16128.1095,17493,10.2199,4528114402
2024-10-13 05:00:00,37991,21912.6251,17608,10.388,4420197047
2024-10-13 06:00:00,44273,11250.351,21789,10.0623,4555038789
2024-10-13 07:00:00,42781,34251.5788,18691,14.2584,4494538245
2024-10-13 08:00:00,44015,17720.2353,19975,12.7104,4389831283
2024-10-13 09:00:00,43890,24180.6615,18917,12.4411,4490815459
2024-10-13 10:00:00,45277,13474.6067,19499,13.1212,4484838642
2024-10-13 11:00:00,44686,20261.8683,19722,12.8333,4506084990
2024-10-13 12:00:00,45468,21724.2191,20017,17.6446,4551064091
2024-10-13 13:00:00,47837,24512.0106,21498,18.4614,4463035368
2024-10-13 14:00:00,48550,24224.6493,21812,17.0416,4586654667
2024-10-13 15:00:00,46350,24173.501,20558,22.1331,4447503010
2024-10-13 16:00:00,46212,44258.1625,20295,18.3717,4473358519
2024-10-13 17:00:00,47096,33096.104,21288,15.8491,4532624262
2024-10-13 18:00:00,47070,18049.8541,20986,15.0386,4558539893
2024-10-13 19:00:00,45748,19942.4208,18475,26.1399,4544068313
2024-10-13 20:00:00,46542,33133.7202,19496,23.8902,4446815138
2024-10-13 21:00:00,44486,21732.6879,18457,20.3676,4494376502
2024-10-13 22:00:00,43164,51767.3652,18964,17.0002,4435304466
2024-10-13 23:00:00,42936,21480.1974,20047,11.0299,4509352178
2024-10-14 00:00:00,42282,19255.4708,19519,10.7621,4479544313
2024-10-14 01:00:00,40873,37033.0656,18765,11.3751,4571927699
2024-10-14 02:00:00,44174,22608.0753,19982,12.2617,4512995559
2024-10-14 03:00:00,44063,61765.4253,19429,12.794,4580172404
2024-10-14 04:00:00,43915,68407.3263,19462,14.3822,4455315860
2024-10-14 05:00:00,42709,58255.8013,19036,12.9504,4534008193
2024-10-14 06:00:00,46666,32995.8091,21675,13.6286,4529549781
2024-10-14 07:00:00,48192,46927.3549,21790,16.3931,4520118650
2024-10-14 08:00:00,50279,82506.4834,23224,15.8358,4466059223
2024-10-14 09:00:00,48141,66637.4454,21450,15.489,4448123301
2024-10-14 10:00:00,49658,45546.2501,22586,15.149,4528036565
2024-10-14 11:00:00,53972,34150.3474,26870,31.3737,4643307407
2024-10-14 12:00:00,55549,70914.0047,28905,41.7595,4416721495
2024-10-14 13:00:00,53258,82570.5268,24399,40.7823,4516106968
2024-10-14 14:00:00,53916,113621.4849,23637,50.0466,4525965335
2024-10-14 15:00:00,55107,116659.2181,25512,46.0843,4468219471
2024-10-14 16:00:00,53846,96166.6492,23907,34.8577,4544186770
2024-10-14 17:00:00,51143,67784.377,23401,39.4308,4489797551
2024-10-14 18:00:00,49822,36449.571,22473,31.572,4501219186
2024-10-14 19:00:00,49471,70115.2393,23387,28.1083,4455201331
2024-10-14 20:00:00,50114,38719.0782,23570,23.7071,4462433799
2024-10-14 21:00:00,47670,41293.8931,22275,20.66,4505371772
2024-10-14 22:00:00,49871,39643.1148,22915,17.7954,4498611756
2024-10-14 23:00:00,48900,50184.1367,23784,17.2564,4533513280
2024-10-15 00:00:00,49378,48045.5445,23050,17.4431,4509490870
2024-10-15 01:00:00,48184,57460.686,22205,19.0282,4544792120
2024-10-15 02:00:00,47780,39994.3511,22522,17.7049,4488059949
2024-10-15 03:00:00,46708,99785.3688,22307,17.4552,4454343756
2024-10-15 04:00:00,48264,45266.0115,24076,15.0495,4516156325
2024-10-15 05:00:00,50616,168828.171,25082,14.373,4505022769
2024-10-15 06:00:00,48111,90225.6613,23330,13.3814,4543807035
2024-10-15 07:00:00,52037,87131.1945,25660,14.7972,4527578734
2024-10-15 08:00:00,52438,55835.0141,24896,16.3221,4539600600
2024-10-15 09:00:00,50089,56786.0333,23858,17.9868,4462128566
2024-10-15 10:00:00,50814,68498.3957,24682,15.0506,4518737892
2024-10-15 11:00:00,50479,53118.8138,22801,19.5019,4523305768
2024-10-15 12:00:00,51611,94736.9989,23790,22.2676,4560383087
2024-10-15 13:00:00,53200,83165.8624,24357,32.192,4534119792
2024-10-15 14:00:00,54805,173649.1798,25167,43.7808,4484985527
2024-10-15 15:00:00,55296,176582.2246,26318,36.933,4426486844
2024-10-15 16:00:00,51946,51642.4137,23640,28.4269,4541761381
2024-10-15 17:00:00,52789,105861.7842,24575,23.9235,4446990195
2024-10-15 18:00:00,51142,100541.1102,24452,18.96,4521463409
2024-10-15 19:00:00,50304,57976.5782,22436,24.8709,4525560348
2024-10-15 20:00:00,49746,63459.6892,22234,22.1958,4436068626
2024-10-15 21:00:00,48179,34654.9556,22522,17.9056,4493144807
2024-10-15 22:00:00,49282,71684.4526,23798,12.5158,4496494627
2024-10-15 23:00:00,49679,38003.3509,24368,12.5895,4491076391
2024-10-16 00:00:00,46401,23971.6551,21613,12.8801,4548657664
2024-10-16 01:00:00,46547,68205.1148,21838,13.0892,4497308068
2024-10-16 02:00:00,45893,35949.4578,20592,16.9282,4509994099
2024-10-16 03:00:00,44623,37916.3341,20682,14.7346,4514419647
2024-10-16 04:00:00,44855,50249.1312,21346,12.6241,4498425515
2024-10-16 05:00:00,44131,37682.8375,21754,11.8452,4541710643
2024-10-16 06:00:00,44877,37577.0018,22555,12.36,4492244485
2024-10-16 07:00:00,48181,38983.6927,22978,11.5868,4524614414
2024-10-16 08:00:00,49350,53313.5665,22736,14.3287,4565839731
2024-10-16 09:00:00,48938,42439.7307,22902,13.9091,4463354991
2024-10-16 10:00:00,49009,104580.7682,23774,12.9091,4509770343
2024-10-16 11:00:00,49164,72575.0577,23230,15.4096,4534480432
2024-10-16 12:00:00,49437,101170.7374,22251,22.8934,4527590653
2024-10-16 13:00:00,50883,90431.8288,23442,20.1887,4545810160
2024-10-16 14:00:00,51347,143626.7847,23325,26.2616,4558723358
2024-10-16 15:00:00,52209,107605.1578,24625,21.3289,4474856801
2024-10-16 16:00:00,51118,67031.8062,22204,33.2149,4531733584
2024-10-16 17:00:00,49727,246330.8931,23602,22.4824,4473089957
2024-10-16 18:00:00,50273,45529.6341,23606,17.7939,4515527023
2024-10-16 19:00:00,48361,27995.0829,22351,17.7927,4491906615
2024-10-16 20:00:00,48005,63651.5762,21619,20.3454,4506204925
2024-10-16 21:00:00,46174,26282.7415,20630,17.9889,4456412072
2024-10-16 22:00:00,48026,61080.8818,21835,13.7932,4472115046
2024-10-16 23:00:00,49305,31505.3487,25028,10.6824,4504249737
2024-10-17 00:00:00,45108,37376.8439,20484,14.5044,4556309111
2024-10-17 01:00:00,45961,21681.7564,22287,11.0523,4526579900
2024-10-17 02:00:00,45822,48890.8983,22248,11.048,4479154673
2024-10-17 03:00:00,44324,56054.5846,21842,10.7009,4542862295
2024-10-17 04:00:00,44048,59864.888,21452,10.4646,4506120712
2024-10-17 05:00:00,49399,40665.7211,25790,10.1815,4547660686
2024-10-17 06:00:00,50903,42129.6778,29009,12.4553,4632958198
2024-10-17 07:00:00,62260,106399.1314,39562,35.5475,4620509569
2024-10-17 08:00:00,67250,102186.1418,37263,37.3073,4457444222
2024-10-17 09:00:00,58577,105903.0024,32493,21.4627,4470025902
2024-10-17 10:00:00,53671,145183.6529,26923,16.5196,4499682954
2024-10-17 11:00:00,55965,52136.8485,29825,27.1733,4647020329
2024-10-17 12:00:00,55804,41074.2421,30531,42.1649,4486968053
2024-10-17 13:00:00,52373,77171.054,26231,22.6878,4431538562
2024-10-17 14:00:00,53368,134913.736,26028,29.5995,4502828664
2024-10-17 15:00:00,54448,105932.8888,27361,25.2907,4508406127
2024-10-17 16:00:00,53485,107522.0127,26138,26.8026,4550896336
2024-10-17 17:00:00,48925,31712.5771,25844,48.5083,4589314171
2024-10-17 18:00:00,53796,51070.4046,27195,31.1338,4407829096
2024-10-17 19:00:00,50399,40781.5068,25620,22.6351,4498261400
2024-10-17 20:00:00,49721,67264.805,24416,18.008,4489685863
2024-10-17 21:00:00,49393,28591.3517,24067,19.0204,4544292450
2024-10-17 22:00:00,50625,65246.705,26215,16.4556,4470976830
2024-10-17 23:00:00,52261,36216.4454,26757,14.9754,4530162166
2024-10-18 00:00:00,53550,33419.1731,28400,18.0509,4526011267
2024-10-18 01:00:00,50655,41735.3067,27342,14.6736,4517680538
2024-10-18 02:00:00,51321,48117.7958,28957,21.446,4628876128
2024-10-18 03:00:00,55227,33590.3258,31265,35.5488,4452577157
2024-10-18 04:00:00,62168,77178.9927,36388,22.4499,4421569310
2024-10-18 05:00:00,61408,19799.6252,35036,32.072,4739120549
2024-10-18 06:00:00,60145,76192.2307,32560,43.8345,4447768602
2024-10-18 07:00:00,62831,57428.0011,32486,41.2111,4517227005
2024-10-18 08:00:00,61028,80096.9741,32054,38.8752,4418519944
2024-10-18 09:00:00,59703,144904.4163,30654,27.8287,4495125058
2024-10-18 10:00:00,49779,52561.9998,24723,22.783,4540275848
2024-10-18 11:00:00,57754,32965.7286,30185,31.1502,4581588698
2024-10-18 12:00:00,53766,82477.7151,28777,30.1303,4497362649
2024-10-18 13:00:00,61064,106646.467,31548,31.8854,4626935989
2024-10-18 14:00:00,58293,102145.792,29206,37.9892,4491866684
2024-10-18 15:00:00,52912,202072.5428,25267,29.078,4431912376
2024-10-18 16:00:00,61583,83926.9528,26692,38.3867,4517801600
2024-10-18 17:00:00,53019,73837.0526,26000,22.1576,4474260385
2024-10-18 18:00:00,52213,72839.4933,25110,20.6888,4497306455
2024-10-18 19:00:00,53138,54189.3247,25771,18.7347,4522369705
2024-10-18 20:00:00,52855,41625.1595,26384,14.6373,4497268653
2024-10-18 21:00:00,48952,45113.9915,23888,15.2853,4506339384
2024-10-18 22:00:00,48894,51339.389,23695,12.4356,4499280159
2024-10-18 23:00:00,48191,45522.6787,25205,11.0043,4522442783
2024-10-19 00:00:00,47772,28485.3984,22912,11.0372,4493166262
2024-10-19 01:00:00,49220,49318.9533,24806,11.7749,4537499633
2024-10-19 02:00:00,47861,75991.1977,25101,11.3225,4532517305
2024-10-19 03:00:00,46727,49555.4626,24284,10.5118,4515872914
2024-10-19 04:00:00,48180,38846.5581,25307,9.1334,4526936008
2024-10-19 05:00:00,61685,18316.3052,25463,13.342,4516014160
2024-10-19 06:00:00,47843,15906.5999,25049,10.5247,4525277918
2024-10-19 07:00:00,50859,37988.0917,27358,10.1919,4492903945
2024-10-19 08:00:00,51641,27728.3281,27239,10.8436,4517992846
2024-10-19 09:00:00,48800,21426.5021,25592,10.2962,4542402486
2024-10-19 10:00:00,50793,34741.569,26736,10.0957,4513932405
2024-10-19 11:00:00,49848,29772.7568,25020,10.0613,4518730262
2024-10-19 12:00:00,52843,38342.8751,27331,11.3135,4556805681
2024-10-19 13:00:00,59596,24899.2515,32616,17.8404,4559518022
2024-10-19 14:00:00,63003,51472.3696,34789,26.9917,4590682426
2024-10-19 15:00:00,68976,36315.8097,37886,50.847,4568725111
2024-10-19 16:00:00,61896,26973.1037,35288,25.5048,4403688486
2024-10-19 17:00:00,54810,17145.9257,29272,17.4964,4428166607
2024-10-19 18:00:00,53029,17428.4293,28424,11.1226,4504964333
2024-10-19 19:00:00,49988,16432.9428,25855,9.6427,4512601876
2024-10-19 20:00:00,48303,14473.7371,24259,9.088,4542581522
2024-10-19 21:00:00,44311,18552.0615,20480,10.5971,4515563047
2024-10-19 22:00:00,45784,47888.7785,22222,9.3653,4546548547
2024-10-19 23:00:00,46873,16778.1074,23506,8.6145,4529916163
2024-10-20 00:00:00,49011,29992.2686,25028,8.3156,4514883115
2024-10-20 01:00:00,50348,14341.1438,26444,8.1144,4520856656
2024-10-20 02:00:00,49047,143006.1499,25195,8.4025,4513166010
2024-10-20 03:00:00,48599,32089.9787,25367,7.7096,4529818230
2024-10-20 04:00:00,45882,17061.7695,22629,8.3766,4508887250
2024-10-20 05:00:00,47566,31709.446,24292,8.4933,4530887558
2024-10-20 06:00:00,49159,15045.2232,25793,8.1759,4579751542
2024-10-20 07:00:00,50516,20722.9874,26298,10.6655,4512298382
2024-10-20 08:00:00,50360,13141.7947,24950,10.3045,4492189432
2024-10-20 09:00:00,50642,20480.2247,25347,10.0429,4524948608
2024-10-20 10:00:00,53527,47955.8554,28516,9.4159,4550493501
2024-10-20 11:00:00,51953,24578.0874,26450,9.7076,4533551877
2024-10-20 12:00:00,50273,37303.2676,23688,13.0691,4567640295
2024-10-20 13:00:00,49886,24721.2946,22531,16.4652,4510285974
2024-10-20 14:00:00,48753,59860.6488,21604,19.3758,4491510882
2024-10-20 15:00:00,49531,37072.8857,22429,16.1549,4506458643
2024-10-20 16:00:00,48869,23222.8773,21914,16.7162,4509723148
2024-10-20 17:00:00,49445,28095.6588,22637,14.821,4452644876
2024-10-20 18:00:00,48149,54698.4878,22209,12.8725,4506553138
2024-10-20 19:00:00,49290,17791.3538,23020,10.8034,4543412163
2024-10-20 20:00:00,47224,18130.034,21982,10.4941,4468176114
2024-10-20 21:00:00,47442,38925.1501,22717,8.9888,4498401530
2024-10-20 22:00:00,45968,54478.284,21247,10.304,4554818779
2024-10-20 23:00:00,46160,67377.6279,22034,10.5006,4495650025
2024-10-21 00:00:00,46909,68765.5593,22182,9.5479,4502263234
2024-10-21 01:00:00,48444,31704.6528,24440,8.6592,4498488690
2024-10-21 02:00:00,47991,65335.1187,23897,9.6116,4541900656
2024-10-21 03:00:00,48647,50111.15,25492,9.3958,4471710005
2024-10-21 04:00:00,49205,53791.4547,26663,7.8251,4510341642
2024-10-21 05:00:00,46234,35907.4973,24100,7.9996,4567907227
2024-10-21 06:00:00,42442,59742.9946,21001,11.5893,4527788270
2024-10-21 07:00:00,46556,89821.5042,22308,12.0306,4508791649
2024-10-21 08:00:00,49774,197688.1223,24599,9.8281,4517939632
2024-10-21 09:00:00,52886,101185.9413,26917,14.2532,4528594550
2024-10-21 10:00:00,53348,36994.0556,28150,9.0454,4534091418
2024-10-21 11:00:00,52670,44156.5017,26438,8.853,4488882714
2024-10-21 12:00:00,53610,80212.2931,26233,9.572,4537390623
2024-10-21 13:00:00,52579,93458.0796,24627,13.9262,4632914341
2024-10-21 14:00:00,53603,62387.9518,25940,17.6766,4502954027
2024-10-21 15:00:00,52089,105043.1379,23510,17.1067,4478679791
2024-10-21 16:00:00,52930,85799.1994,24704,14.812,4497467432
2024-10-21 17:00:00,50424,52024.7313,23483,12.2795,4493401674
2024-10-21 18:00:00,49731,46221.5549,22911,10.6685,4508756136
2024-10-21 19:00:00,47884,29352.9346,21204,14.0154,4595989173
2024-10-21 20:00:00,49429,35345.8964,23108,13.3842,4431135044
2024-10-21 21:00:00,46389,49413.0185,21518,10.083,4480309696
2024-10-21 22:00:00,46059,52553.325,22347,12.7937,4513958624
2024-10-21 23:00:00,45271,18609.4571,22572,7.7183,4558234561
2024-10-22 00:00:00,45277,73419.1665,21927,8.5125,4492515103
2024-10-22 01:00:00,47352,31144.002,23143,8.7611,4515558879
2024-10-22 02:00:00,48376,28165.5886,24235,8.2221,4507893470
2024-10-22 03:00:00,44451,36105.7959,22984,8.6265,4477738871
2024-10-22 04:00:00,43394,39774.605,21712,7.7644,4541159816
2024-10-22 05:00:00,50152,49076.7803,27408,6.9898,4530186958
2024-10-22 06:00:00,48992,60374.2423,25050,9.1863,4570191297
2024-10-22 07:00:00,50136,46719.821,24910,8.9636,4506508997
2024-10-22 08:00:00,50407,78036.3328,23364,12.0903,4527944298
2024-10-22 09:00:00,49646,77596.7115,23623,12.039,4495462661
2024-10-22 10:00:00,50511,58732.6305,25737,9.2882,4467415849
2024-10-22 11:00:00,50330,73822.5723,25110,9.1221,4524883156
2024-10-22 12:00:00,50665,72411.5455,23536,11.9506,4569564109
2024-10-22 13:00:00,54273,112359.0955,22232,20.3813,4708344216
2024-10-22 14:00:00,56536,90840.9,23919,43.9775,4368712734
2024-10-22 15:00:00,51549,96654.7718,23553,16.4004,4477565881
2024-10-22 16:00:00,52431,107410.4485,23150,20.1983,4518738784
2024-10-22 17:00:00,51514,77047.5096,22601,21.405,4489533926
2024-10-22 18:00:00,52007,125862.0904,24115,13.7734,4500562765
2024-10-22 19:00:00,48238,34172.5646,21586,15.8217,4533491001
2024-10-22 20:00:00,47039,47800.1024,21476,13.3171,4433969101
2024-10-22 21:00:00,45452,53195.2688,21655,9.2387,4474120866
2024-10-22 22:00:00,46972,32097.5977,23615,7.507,4486000040
2024-10-22 23:00:00,45672,20140.6105,23263,7.4574,4605971999
2024-10-23 00:00:00,41421,39009.6513,20572,9.0296,4427508846
2024-10-23 01:00:00,50662,34769.9693,26811,6.7458,4492004747
2024-10-23 02:00:00,49167,33122.8765,25310,8.0858,4519913337
2024-10-23 03:00:00,47195,38815.0775,24220,7.5936,4526819315
2024-10-23 04:00:00,49342,30667.3914,25475,7.8534,4545945204
2024-10-23 05:00:00,48809,20805.4366,24843,7.3312,4533250213
2024-10-23 06:00:00,48939,38486.3419,25293,7.7236,4529125986
2024-10-23 07:00:00,51548,52513.1281,26289,9.2013,4584572183
2024-10-23 08:00:00,52201,51089.1675,26384,11.2421,4539818607
2024-10-23 09:00:00,49650,101690.3471,24749,9.412,4446811132
2024-10-23 10:00:00,50968,62465.4963,25771,7.2053,4504967174
2024-10-23 11:00:00,49705,24935.5075,24302,8.3864,4530140483
