timestamp,transaction_count,successful_transaction_count,total_fee_sol,avg_fee_sol
2024-05-03 10:00:00,8926932,7394918,211.6459,2.371e-05
2024-05-03 11:00:00,8661127,7008174,222.9543,2.574e-05
2024-05-03 12:00:00,8496771,6871063,269.9604,3.177e-05
2024-05-03 13:00:00,8317238,6643168,291.0981,3.5e-05
2024-05-03 14:00:00,8344613,6451440,347.1777,4.161e-05
2024-05-03 15:00:00,8388041,6651763,357.2654,4.259e-05
2024-05-03 16:00:00,8866746,6951796,414.1163,4.67e-05
2024-05-03 17:00:00,8806373,6752290,619.6115,7.036e-05
2024-05-03 18:00:00,9583288,7527948,460.9442,4.81e-05
2024-05-03 19:00:00,9564985,7581166,547.0773,5.72e-05
2024-05-03 20:00:00,9628021,7770477,460.7627,4.786e-05
2024-05-03 21:00:00,9192272,7093629,441.7876,4.806e-05
2024-05-03 22:00:00,9551685,7456033,1223.1733,0.00012806
2024-05-03 23:00:00,9284883,7398535,584.4771,6.295e-05
2024-05-04 00:00:00,9157198,7300523,869.9738,9.5e-05
2024-05-04 01:00:00,8870756,7096220,302.1533,3.406e-05
2024-05-04 02:00:00,8845563,6957517,277.3736,3.136e-05
2024-05-04 03:00:00,9171215,7131077,258.5625,2.819e-05
2024-05-04 04:00:00,9123608,7026635,257.0182,2.817e-05
2024-05-04 05:00:00,9166758,7233098,240.3091,2.622e-05
2024-05-04 06:00:00,9267091,7562100,200.8712,2.168e-05
2024-05-04 07:00:00,9491696,7708401,186.8234,1.968e-05
2024-05-04 08:00:00,9601017,7918915,188.4954,1.963e-05
2024-05-04 09:00:00,9120493,7273258,211.6823,2.321e-05
2024-05-04 10:00:00,9008734,7226080,231.5305,2.57e-05
2024-05-04 11:00:00,8722034,7003576,275.0795,3.154e-05
2024-05-04 12:00:00,8873105,7153046,253.6645,2.859e-05
2024-05-04 13:00:00,8750877,7004292,287.1665,3.282e-05
2024-05-04 14:00:00,8756824,6870720,389.7428,4.451e-05
2024-05-04 15:00:00,8526233,6448407,402.0388,4.715e-05
2024-05-04 16:00:00,8580197,6505790,505.3155,5.889e-05
2024-05-04 17:00:00,9539111,7395191,449.6206,4.713e-05
2024-05-04 18:00:00,9006596,6902945,429.3824,4.767e-05
2024-05-04 19:00:00,8839379,6593250,385.1977,4.358e-05
2024-05-04 20:00:00,9281335,7232407,382.1265,4.117e-05
2024-05-04 21:00:00,9409058,7153772,388.2024,4.126e-05
2024-05-04 22:00:00,9534721,7381749,340.9615,3.576e-05
2024-05-04 23:00:00,9407430,7215431,312.6395,3.323e-05
2024-05-05 00:00:00,9184372,7393397,277.8186,3.025e-05
2024-05-05 01:00:00,8985293,7238890,287.0474,3.195e-05
2024-05-05 02:00:00,9205826,7415089,266.9692,2.9e-05
2024-05-05 03:00:00,9732341,7718095,241.2271,2.479e-05
2024-05-05 04:00:00,9339237,7580778,231.9288,2.483e-05
2024-05-05 05:00:00,9177332,7491160,230.2155,2.509e-05
2024-05-05 06:00:00,9270264,7629389,263.9298,2.847e-05
2024-05-05 07:00:00,8955888,7181529,242.5352,2.708e-05
2024-05-05 08:00:00,8918129,7081876,203.9293,2.287e-05
2024-05-05 09:00:00,8658846,6755477,200.7204,2.318e-05
2024-05-05 10:00:00,8968872,6973994,221.1703,2.466e-05
2024-05-05 11:00:00,8965660,6839964,210.5533,2.348e-05
2024-05-05 12:00:00,8922092,6701777,244.2554,2.738e-05
2024-05-05 13:00:00,8841658,6806594,263.5825,2.981e-05
2024-05-05 14:00:00,8800410,6984292,318.2925,3.617e-05
2024-05-05 15:00:00,8607324,6662924,305.9185,3.554e-05
2024-05-05 16:00:00,9178990,7246715,373.1774,4.066e-05
2024-05-05 17:00:00,9206664,7330954,383.3026,4.163e-05
2024-05-05 18:00:00,9203523,7218913,470.1867,5.109e-05
2024-05-05 19:00:00,8598651,6620682,455.1288,5.293e-05
2024-05-05 20:00:00,9342646,7243299,507.8432,5.436e-05
2024-05-05 21:00:00,9662092,7825091,394.0981,4.079e-05
2024-05-05 22:00:00,9395031,7547305,481.3247,5.123e-05
2024-05-05 23:00:00,8968884,7057008,322.6038,3.597e-05
2024-05-06 00:00:00,9522661,7462308,504.1049,5.294e-05
2024-05-06 01:00:00,9102180,6921256,404.4033,4.443e-05
2024-05-06 02:00:00,8973918,6795083,382.8713,4.266e-05
2024-05-06 03:00:00,9327998,7521258,318.2664,3.412e-05
2024-05-06 04:00:00,9160555,7271356,306.3131,3.344e-05
2024-05-06 05:00:00,8890345,7315864,246.8746,2.777e-05
2024-05-06 06:00:00,9107516,7441687,270.8763,2.974e-05
2024-05-06 07:00:00,9118510,7413178,224.6638,2.464e-05
2024-05-06 08:00:00,8716163,7069206,253.3904,2.907e-05
2024-05-06 09:00:00,8608566,6836287,273.8972,3.182e-05
2024-05-06 10:00:00,8843611,7151756,303.1911,3.428e-05
2024-05-06 11:00:00,9007495,7209050,330.5725,3.67e-05
2024-05-06 12:00:00,8989721,7232205,329.9922,3.671e-05
2024-05-06 13:00:00,9406218,7644311,347.0419,3.689e-05
2024-05-06 14:00:00,9551068,7725272,447.8228,4.689e-05
2024-05-06 15:00:00,8913741,6965970,489.6119,5.493e-05
2024-05-06 16:00:00,8794801,6883994,472.8209,5.376e-05
2024-05-06 17:00:00,8842044,7086919,438.6934,4.961e-05
2024-05-06 18:00:00,8604858,6665358,519.2433,6.034e-05
2024-05-06 19:00:00,9312070,7349529,532.6395,5.72e-05
2024-05-06 20:00:00,9503288,7629519,715.5036,7.529e-05
2024-05-06 21:00:00,8838902,6932331,507.3324,5.74e-05
2024-05-06 22:00:00,9477198,7386715,410.715,4.334e-05
2024-05-06 23:00:00,9125665,7056474,432.2802,4.737e-05
2024-05-07 00:00:00,9161488,7150589,483.3379,5.276e-05
2024-05-07 01:00:00,8873340,7010125,432.5514,4.875e-05
2024-05-07 02:00:00,8627546,6768089,443.8326,5.144e-05
2024-05-07 03:00:00,8906639,6980022,393.4119,4.417e-05
2024-05-07 04:00:00,8939597,6998987,306.4449,3.428e-05
2024-05-07 05:00:00,8922031,7055072,298.1247,3.341e-05
2024-05-07 06:00:00,9171450,7282296,265.2238,2.892e-05
2024-05-07 07:00:00,9175393,7386888,232.694,2.536e-05
2024-05-07 08:00:00,8652968,6871907,279.0407,3.225e-05
2024-05-07 09:00:00,9047402,7171034,313.8869,3.469e-05
2024-05-07 10:00:00,8885335,7096729,271.7303,3.058e-05
2024-05-07 11:00:00,9031969,7155869,307.5927,3.406e-05
2024-05-07 12:00:00,8425912,6588969,386.0701,4.582e-05
2024-05-07 13:00:00,9077037,7183634,367.7317,4.051e-05
2024-05-07 14:00:00,8811836,6810922,430.8555,4.89e-05
2024-05-07 15:00:00,9254577,7081149,485.0518,5.241e-05
2024-05-07 16:00:00,9264989,7139160,524.0439,5.656e-05
2024-05-07 17:00:00,9946801,7598960,638.5608,6.42e-05
2024-05-07 18:00:00,9070157,6875161,757.7483,8.354e-05
2024-05-07 19:00:00,9317704,7114777,550.9755,5.913e-05
2024-05-07 20:00:00,9331454,7172815,1007.0719,0.00010792
2024-05-07 21:00:00,9199208,6914931,527.3368,5.732e-05
2024-05-07 22:00:00,9120753,7080136,568.4228,6.232e-05
2024-05-07 23:00:00,9591535,7494823,468.5486,4.885e-05
2024-05-08 00:00:00,9385507,7319312,454.0292,4.838e-05
2024-05-08 01:00:00,9301233,7099851,456.2339,4.905e-05
2024-05-08 02:00:00,9081250,7016219,427.19,4.704e-05
2024-05-08 03:00:00,9257944,7164613,414.3245,4.475e-05
2024-05-08 04:00:00,9084031,7062593,340.7195,3.751e-05
2024-05-08 05:00:00,8946211,7068670,274.1845,3.065e-05
2024-05-08 06:00:00,9355190,7531275,243.7003,2.605e-05
2024-05-08 07:00:00,9211414,7267605,228.8163,2.484e-05
2024-05-08 08:00:00,9039209,7256626,235.9569,2.61e-05
2024-05-08 09:00:00,9076540,7179018,223.8661,2.466e-05
2024-05-08 10:00:00,9257726,7287731,268.8691,2.904e-05
2024-05-08 11:00:00,8740823,6978192,247.6266,2.833e-05
2024-05-08 12:00:00,9327822,7400992,274.6254,2.944e-05
2024-05-08 13:00:00,9148108,7314899,303.8157,3.321e-05
2024-05-08 14:00:00,9567538,7612300,430.6986,4.502e-05
2024-05-08 15:00:00,9552294,7520116,489.115,5.12e-05
2024-05-08 16:00:00,9398920,7285596,481.0536,5.118e-05
2024-05-08 17:00:00,9303096,7197662,449.035,4.827e-05
2024-05-08 18:00:00,8869544,7129301,530.2431,5.978e-05
2024-05-08 19:00:00,9411856,7404099,413.7673,4.396e-05
2024-05-08 20:00:00,9364173,7452583,548.5383,5.858e-05
2024-05-08 21:00:00,8763895,6774355,476.0577,5.432e-05
2024-05-08 22:00:00,9390869,7303214,449.6536,4.788e-05
2024-05-08 23:00:00,8880809,6859741,333.323,3.753e-05
2024-05-09 00:00:00,8969996,7015227,347.9191,3.879e-05
2024-05-09 01:00:00,8903684,7082881,459.5776,5.162e-05
2024-05-09 02:00:00,9027090,7029342,378.8117,4.196e-05
2024-05-09 03:00:00,9050682,7129962,323.9623,3.579e-05
2024-05-09 04:00:00,9323119,7431107,297.1697,3.187e-05
2024-05-09 05:00:00,9122831,7230695,330.4668,3.622e-05
2024-05-09 06:00:00,9038138,7133436,321.4454,3.557e-05
2024-05-09 07:00:00,9091202,7074785,262.0978,2.883e-05
2024-05-09 08:00:00,9448974,7206606,382.6447,4.05e-05
2024-05-09 09:00:00,9315554,7155428,312.4408,3.354e-05
2024-05-09 10:00:00,9058761,7203897,289.39,3.195e-05
2024-05-09 11:00:00,9094416,7120788,352.4198,3.875e-05
2024-05-09 12:00:00,9136367,7237351,331.6758,3.63e-05
2024-05-09 13:00:00,8623872,6673846,463.1974,5.371e-05
2024-05-09 14:00:00,8807035,6758969,406.3488,4.614e-05
2024-05-09 15:00:00,8529444,6610532,411.118,4.82e-05
2024-05-09 16:00:00,8487166,6628631,1101.5776,0.00012979
2024-05-09 17:00:00,8557325,6705756,436.7988,5.104e-05
2024-05-09 18:00:00,8726253,6892129,425.7201,4.879e-05
2024-05-09 19:00:00,8377950,6497708,481.243,5.744e-05
2024-05-09 20:00:00,9394824,7335556,487.3681,5.188e-05
2024-05-09 21:00:00,9380333,7365468,423.41,4.514e-05
2024-05-09 22:00:00,9115063,7306527,439.064,4.817e-05
2024-05-09 23:00:00,9311646,7388647,478.5168,5.139e-05
2024-05-10 00:00:00,9319946,7566805,429.6323,4.61e-05
2024-05-10 01:00:00,9255112,7560519,438.0416,4.733e-05
2024-05-10 02:00:00,8996345,7092888,376.9552,4.19e-05
2024-05-10 03:00:00,8604441,6779980,457.8791,5.321e-05
2024-05-10 04:00:00,8453551,6652367,365.149,4.319e-05
2024-05-10 05:00:00,8563502,6709910,300.3362,3.507e-05
2024-05-10 06:00:00,8883727,7116658,268.5658,3.023e-05
2024-05-10 07:00:00,9094230,7201981,295.9297,3.254e-05
2024-05-10 08:00:00,8967532,6986752,292.5876,3.263e-05
2024-05-10 09:00:00,9094012,7185150,265.6529,2.921e-05
2024-05-10 10:00:00,9404095,7392723,260.2061,2.767e-05
2024-05-10 11:00:00,9522069,7587713,290.0724,3.046e-05
2024-05-10 12:00:00,9357748,7240452,308.0726,3.292e-05
2024-05-10 13:00:00,9321904,7403602,339.3356,3.64e-05
2024-05-10 14:00:00,8952738,7157692,450.9164,5.037e-05
2024-05-10 15:00:00,8948943,7105681,491.9112,5.497e-05
2024-05-10 16:00:00,9649253,7582968,557.9569,5.782e-05
2024-05-10 17:00:00,9865512,7747309,533.2977,5.406e-05
2024-05-10 18:00:00,9362912,7265164,422.9958,4.518e-05
2024-05-10 19:00:00,9182965,7068565,426.0749,4.64e-05
2024-05-10 20:00:00,9406103,7294885,424.7699,4.516e-05
2024-05-10 21:00:00,9688586,7320623,443.1348,4.574e-05
2024-05-10 22:00:00,9349833,7114335,416.3099,4.453e-05
2024-05-10 23:00:00,9664832,7628194,373.7631,3.867e-05
2024-05-11 00:00:00,9502363,7483553,334.6632,3.522e-05
2024-05-11 01:00:00,9726387,7653180,367.335,3.777e-05
2024-05-11 02:00:00,9764427,7699933,300.2727,3.075e-05
2024-05-11 03:00:00,9670768,7592669,334.4298,3.458e-05
2024-05-11 04:00:00,9742400,7522003,330.5374,3.393e-05
2024-05-11 05:00:00,9870771,7767280,318.6397,3.228e-05
2024-05-11 06:00:00,10181403,8046108,261.0157,2.564e-05
2024-05-11 07:00:00,9876457,7784887,227.7515,2.306e-05
2024-05-11 08:00:00,9719494,7708604,248.1697,2.553e-05
2024-05-11 09:00:00,9889011,7768627,281.101,2.843e-05
2024-05-11 10:00:00,9753281,7824147,310.7154,3.186e-05
2024-05-11 11:00:00,9717945,7843091,237.0462,2.439e-05
2024-05-11 12:00:00,9926352,7863705,267.4354,2.694e-05
2024-05-11 13:00:00,9752936,7620363,281.5608,2.887e-05
2024-05-11 14:00:00,9435754,7352776,297.2028,3.15e-05
2024-05-11 15:00:00,9267125,7390874,337.9788,3.647e-05
2024-05-11 16:00:00,9229087,7177512,407.6285,4.417e-05
2024-05-11 17:00:00,9409906,7371731,401.7498,4.269e-05
2024-05-11 18:00:00,9783245,7782921,501.8518,5.13e-05
2024-05-11 19:00:00,9727578,7750038,383.6899,3.944e-05
2024-05-11 20:00:00,9773683,7676957,847.8996,8.675e-05
2024-05-11 21:00:00,9531289,7209913,640.4589,6.72e-05
2024-05-11 22:00:00,9741053,7296683,430.4114,4.419e-05
2024-05-11 23:00:00,9789667,7360945,362.1104,3.699e-05
2024-05-12 00:00:00,9435742,7230775,353.9447,3.751e-05
2024-05-12 01:00:00,9257575,7427079,365.6569,3.95e-05
2024-05-12 02:00:00,9764949,7732490,365.1322,3.739e-05
2024-05-12 03:00:00,9951785,7770688,313.1565,3.147e-05
2024-05-12 04:00:00,9882449,7850679,316.6464,3.204e-05
2024-05-12 05:00:00,9585703,7625032,287.229,2.996e-05
2024-05-12 06:00:00,9462420,7529882,297.9004,3.148e-05
2024-05-12 07:00:00,9577213,7751620,310.6447,3.244e-05
2024-05-12 08:00:00,9755499,7918865,238.1967,2.442e-05
2024-05-12 09:00:00,9726836,7758876,253.0454,2.602e-05
2024-05-12 10:00:00,9795909,7777890,242.641,2.477e-05
2024-05-12 11:00:00,10091632,7923362,264.5671,2.622e-05
2024-05-12 12:00:00,9387040,7335730,342.4807,3.648e-05
2024-05-12 13:00:00,9172186,7212459,389.8401,4.25e-05
2024-05-12 14:00:00,9539105,7493400,359.644,3.77e-05
2024-05-12 15:00:00,9271672,7221491,504.9092,5.446e-05
2024-05-12 16:00:00,9230994,7280670,451.739,4.894e-05
2024-05-12 17:00:00,9834456,7788194,439.2994,4.467e-05
2024-05-12 18:00:00,10100588,7856330,454.627,4.501e-05
2024-05-12 19:00:00,9693953,7591710,574.4821,5.926e-05
2024-05-12 20:00:00,9466006,7327461,476.4382,5.033e-05
2024-05-12 21:00:00,9957172,7659849,430.2485,4.321e-05
2024-05-12 22:00:00,9720691,7613696,485.3689,4.993e-05
2024-05-12 23:00:00,9844288,7789370,433.1092,4.4e-05
2024-05-13 00:00:00,9541862,7632265,548.8381,5.752e-05
2024-05-13 01:00:00,9565259,7702632,474.2334,4.958e-05
2024-05-13 02:00:00,9017126,7329988,428.9854,4.757e-05
2024-05-13 03:00:00,9283077,7542337,413.4829,4.454e-05
2024-05-13 04:00:00,9284588,7470872,322.4575,3.473e-05
2024-05-13 05:00:00,9589131,7777263,271.9945,2.836e-05
2024-05-13 06:00:00,9543618,7604124,282.5018,2.96e-05
2024-05-13 07:00:00,9317334,7655573,247.255,2.654e-05
2024-05-13 08:00:00,9263133,7573139,241.8689,2.611e-05
2024-05-13 09:00:00,9505449,7711305,261.1114,2.747e-05
2024-05-13 10:00:00,9361329,7469339,283.3274,3.027e-05
2024-05-13 11:00:00,9339053,7436658,351.8038,3.767e-05
2024-05-13 12:00:00,9079067,7259384,357.3014,3.935e-05
2024-05-13 13:00:00,8980645,6936398,438.0241,4.877e-05
2024-05-13 14:00:00,8377747,6699486,674.6756,8.053e-05
2024-05-13 15:00:00,9052043,6963744,972.1555,0.0001074
2024-05-13 16:00:00,8942404,7111037,807.5451,9.031e-05
2024-05-13 17:00:00,9039459,7070484,826.4203,9.142e-05
2024-05-13 18:00:00,9382539,7440875,587.3809,6.26e-05
2024-05-13 19:00:00,9157870,7194712,615.6122,6.722e-05
2024-05-13 20:00:00,9383027,7321110,619.9122,6.607e-05
2024-05-13 21:00:00,9548858,7356291,748.356,7.837e-05
2024-05-13 22:00:00,9106372,7049294,516.9175,5.676e-05
2024-05-13 23:00:00,9698536,7597528,569.785,5.875e-05
2024-05-14 00:00:00,9349698,7500300,497.0872,5.317e-05
2024-05-14 01:00:00,9567308,7641736,510.7903,5.339e-05
2024-05-14 02:00:00,9698101,7755859,469.349,4.84e-05
2024-05-14 03:00:00,9533444,7812668,422.1081,4.428e-05
2024-05-14 04:00:00,9873171,8062971,394.7738,3.998e-05
2024-05-14 05:00:00,9745096,8011932,367.1303,3.767e-05
2024-05-14 06:00:00,9086286,7402315,330.6458,3.639e-05
2024-05-14 07:00:00,9868551,7953630,279.4007,2.831e-05
2024-05-14 08:00:00,9778047,7923431,300.744,3.076e-05
2024-05-14 09:00:00,9601591,7799361,263.0426,2.74e-05
2024-05-14 10:00:00,9660790,7828165,336.0784,3.479e-05
2024-05-14 11:00:00,9346452,7643110,489.8692,5.241e-05
2024-05-14 12:00:00,8710451,7055051,586.1766,6.73e-05
2024-05-14 13:00:00,9023701,7236025,584.3513,6.476e-05
2024-05-14 14:00:00,8942630,7139174,619.7545,6.93e-05
2024-05-14 15:00:00,9190285,7176835,610.8483,6.647e-05
2024-05-14 16:00:00,9650211,7401510,565.2982,5.858e-05
2024-05-14 17:00:00,9467870,7429542,626.6749,6.619e-05
2024-05-14 18:00:00,9530340,7342949,529.0583,5.551e-05
2024-05-14 19:00:00,9033796,6856061,481.965,5.335e-05
2024-05-14 20:00:00,9566816,7291116,640.7686,6.698e-05
2024-05-14 21:00:00,9140236,6968542,609.5487,6.669e-05
2024-05-14 22:00:00,9194420,7240041,464.5903,5.053e-05
2024-05-14 23:00:00,9451400,7435636,426.2217,4.51e-05
2024-05-15 00:00:00,9434524,7484264,467.5096,4.955e-05
2024-05-15 01:00:00,9237091,7343282,404.3971,4.378e-05
2024-05-15 02:00:00,9317016,7186037,442.5456,4.75e-05
2024-05-15 03:00:00,9518758,7138955,481.3054,5.056e-05
2024-05-15 04:00:00,9301539,7186523,460.3342,4.949e-05
2024-05-15 05:00:00,9502057,7567520,314.6381,3.311e-05
2024-05-15 06:00:00,9266737,7494786,346.7457,3.742e-05
2024-05-15 07:00:00,9130342,7327280,264.8277,2.901e-05
2024-05-15 08:00:00,9515024,7714843,297.2648,3.124e-05
2024-05-15 09:00:00,9451587,7625502,279.3051,2.955e-05
2024-05-15 10:00:00,9253046,7459921,278.3838,3.009e-05
2024-05-15 11:00:00,9393974,7543258,317.5749,3.381e-05
2024-05-15 12:00:00,8889867,7125853,369.1228,4.152e-05
2024-05-15 13:00:00,8547413,6798523,442.6834,5.179e-05
2024-05-15 14:00:00,8550389,6728090,604.3005,7.068e-05
2024-05-15 15:00:00,8983837,7144327,634.6041,7.064e-05
2024-05-15 16:00:00,9393584,7577544,537.9113,5.726e-05
2024-05-15 17:00:00,9346829,7487806,550.0885,5.885e-05
2024-05-15 18:00:00,9256751,7193140,579.8477,6.264e-05
2024-05-15 19:00:00,8815535,6796818,595.3528,6.753e-05
2024-05-15 20:00:00,8755513,6813111,573.188,6.547e-05
2024-05-15 21:00:00,9061950,7037523,622.9066,6.874e-05
2024-05-15 22:00:00,8863341,6743474,579.6117,6.539e-05
2024-05-15 23:00:00,8885270,6963022,553.784,6.233e-05
2024-05-16 00:00:00,8894459,7100359,614.1957,6.905e-05
2024-05-16 01:00:00,8990344,7235039,479.7755,5.337e-05
2024-05-16 02:00:00,9001019,7298666,462.8134,5.142e-05
2024-05-16 03:00:00,8939680,7060018,558.431,6.247e-05
2024-05-16 04:00:00,8636562,6870296,567.8456,6.575e-05
2024-05-16 05:00:00,8705484,6819902,534.5052,6.14e-05
2024-05-16 06:00:00,8843197,7060017,408.0082,4.614e-05
2024-05-16 07:00:00,8729225,6956144,306.4796,3.511e-05
2024-05-16 08:00:00,9048359,7403009,258.1025,2.852e-05
2024-05-16 09:00:00,9090418,7357165,271.5663,2.987e-05
2024-05-16 10:00:00,9577159,7868637,287.9442,3.007e-05
2024-05-16 11:00:00,8962521,7225301,307.3452,3.429e-05
2024-05-16 12:00:00,9000242,7400697,307.3274,3.415e-05
2024-05-16 13:00:00,9108086,7420749,390.8395,4.291e-05
2024-05-16 14:00:00,8980156,7237771,551.2335,6.138e-05
2024-05-16 15:00:00,8400490,6679711,460.0754,5.477e-05
2024-05-16 16:00:00,8696916,6775225,613.6405,7.056e-05
2024-05-16 17:00:00,8410184,6406474,670.8738,7.977e-05
2024-05-16 18:00:00,8845097,6653942,581.4032,6.573e-05
2024-05-16 19:00:00,9226655,6923890,454.9537,4.931e-05
2024-05-16 20:00:00,8763996,6572360,354.7766,4.048e-05
2024-05-16 21:00:00,8818994,6647158,373.1628,4.231e-05
2024-05-16 22:00:00,8797416,6925412,421.6197,4.793e-05
2024-05-16 23:00:00,8876245,6768119,382.8218,4.313e-05
2024-05-17 00:00:00,8663640,6519178,333.7799,3.853e-05
2024-05-17 01:00:00,8787907,6829098,348.6948,3.968e-05
2024-05-17 02:00:00,8803518,6819786,373.0909,4.238e-05
2024-05-17 03:00:00,8384032,6542872,327.4951,3.906e-05
2024-05-17 04:00:00,8512896,6781994,360.4984,4.235e-05
2024-05-17 05:00:00,8892791,7201792,279.8601,3.147e-05
2024-05-17 06:00:00,8736364,6999475,338.3388,3.873e-05
2024-05-17 07:00:00,8640212,7095362,233.7448,2.705e-05
2024-05-17 08:00:00,8771284,7255111,236.6949,2.699e-05
2024-05-17 09:00:00,9148203,7384435,268.3878,2.934e-05
2024-05-17 10:00:00,8966604,7333020,241.1786,2.69e-05
2024-05-17 11:00:00,9343166,7529703,247.6692,2.651e-05
2024-05-17 12:00:00,8983697,7477138,301.7633,3.359e-05
2024-05-17 13:00:00,8969631,7347992,344.592,3.842e-05
2024-05-17 14:00:00,9045558,7124299,425.6093,4.705e-05
2024-05-17 15:00:00,8910640,6981499,466.7737,5.238e-05
2024-05-17 16:00:00,8531167,6544526,426.6152,5.001e-05
2024-05-17 17:00:00,9037632,6877346,893.0573,9.882e-05
2024-05-17 18:00:00,8830817,6871668,495.319,5.609e-05
2024-05-17 19:00:00,9307340,7292174,469.7276,5.047e-05
2024-05-17 20:00:00,9105602,7062620,497.9537,5.469e-05
2024-05-17 21:00:00,9077381,6974970,513.1761,5.653e-05
2024-05-17 22:00:00,9341164,7431248,394.5752,4.224e-05
2024-05-17 23:00:00,9173577,7167738,463.0184,5.047e-05
2024-05-18 00:00:00,8735077,6972247,391.0887,4.477e-05
2024-05-18 01:00:00,8513866,6809349,322.4236,3.787e-05
2024-05-18 02:00:00,8768803,6928243,371.5018,4.237e-05
2024-05-18 03:00:00,8673513,6728772,289.0252,3.332e-05
2024-05-18 04:00:00,8599641,6833399,259.3551,3.016e-05
2024-05-18 05:00:00,8828767,7050885,231.5414,2.623e-05
2024-05-18 06:00:00,8811108,6886653,333.1016,3.78e-05
2024-05-18 07:00:00,8877922,6956106,232.6049,2.62e-05
2024-05-18 08:00:00,8684289,6805455,239.323,2.756e-05
2024-05-18 09:00:00,8838673,6996038,237.776,2.69e-05
2024-05-18 10:00:00,8933925,7133440,259.8891,2.909e-05
2024-05-18 11:00:00,9012368,7287700,287.7423,3.193e-05
2024-05-18 12:00:00,8999759,7247701,305.8083,3.398e-05
2024-05-18 13:00:00,8687594,6987068,349.9498,4.028e-05
2024-05-18 14:00:00,8616072,6833006,362.8355,4.211e-05
2024-05-18 15:00:00,8486884,6685339,390.1221,4.597e-05
2024-05-18 16:00:00,8455012,6584327,390.2998,4.616e-05
2024-05-18 17:00:00,8886245,7042941,489.9235,5.513e-05
2024-05-18 18:00:00,9094165,7252908,417.559,4.592e-05
2024-05-18 19:00:00,8957468,7044948,388.7084,4.339e-05
2024-05-18 20:00:00,8899732,7038865,386.4899,4.343e-05
2024-05-18 21:00:00,8990478,7205868,406.4572,4.521e-05
2024-05-18 22:00:00,8913204,7044246,327.8011,3.678e-05
2024-05-18 23:00:00,8749785,6912955,321.4123,3.673e-05
2024-05-19 00:00:00,8727217,6986807,338.5681,3.879e-05
2024-05-19 01:00:00,8645788,6974086,317.0627,3.667e-05
2024-05-19 02:00:00,8541710,6904956,329.1795,3.854e-05
2024-05-19 03:00:00,8711708,7098477,280.0662,3.215e-05
2024-05-19 04:00:00,9069307,7399498,312.2177,3.443e-05
2024-05-19 05:00:00,8711150,7095741,307.7444,3.533e-05
2024-05-19 06:00:00,8786875,7107837,256.3783,2.918e-05
2024-05-19 07:00:00,9102152,7277388,257.5275,2.829e-05
2024-05-19 08:00:00,8982961,7232438,241.2296,2.685e-05
2024-05-19 09:00:00,8784449,7059006,211.3449,2.406e-05
2024-05-19 10:00:00,9323155,7693923,224.1095,2.404e-05
2024-05-19 11:00:00,8530446,6838040,234.6808,2.751e-05
2024-05-19 12:00:00,8636529,7058314,248.9049,2.882e-05
2024-05-19 13:00:00,8863925,7189899,291.6246,3.29e-05
2024-05-19 14:00:00,8709160,6936866,328.556,3.773e-05
2024-05-19 15:00:00,9251598,7612301,381.4088,4.123e-05
2024-05-19 16:00:00,8459531,6638836,359.3249,4.248e-05
2024-05-19 17:00:00,8644438,6841091,368.5897,4.264e-05
2024-05-19 18:00:00,9000380,7076598,438.7068,4.874e-05
2024-05-19 19:00:00,8936197,7119098,435.9308,4.878e-05
2024-05-19 20:00:00,8742875,6941791,478.2635,5.47e-05
2024-05-19 21:00:00,8651249,6823393,422.7712,4.887e-05
2024-05-19 22:00:00,8966156,7007255,360.1392,4.017e-05
2024-05-19 23:00:00,9063904,7086879,349.2222,3.853e-05
2024-05-20 00:00:00,8927850,7078187,332.8757,3.729e-05
2024-05-20 01:00:00,8609744,6854239,347.0619,4.031e-05
2024-05-20 02:00:00,8745817,7072241,381.9027,4.367e-05
2024-05-20 03:00:00,8724374,7045249,324.9505,3.725e-05
2024-05-20 04:00:00,8542859,6848479,373.1177,4.368e-05
2024-05-20 05:00:00,8706901,7165876,293.6924,3.373e-05
2024-05-20 06:00:00,8790841,7204602,242.5616,2.759e-05
2024-05-20 07:00:00,8804482,7081685,237.0551,2.692e-05
2024-05-20 08:00:00,8662005,6944678,253.9256,2.931e-05
2024-05-20 09:00:00,8545877,6944409,249.2512,2.917e-05
2024-05-20 10:00:00,8926065,7428218,244.3235,2.737e-05
2024-05-20 11:00:00,8935128,7110100,344.1156,3.851e-05
2024-05-20 12:00:00,8828612,7094717,334.9019,3.793e-05
2024-05-20 13:00:00,8397170,6468865,363.7307,4.332e-05
2024-05-20 14:00:00,8436253,6498802,439.4319,5.209e-05
2024-05-20 15:00:00,8974034,7245561,460.1763,5.128e-05
2024-05-20 16:00:00,8381219,6719660,537.5089,6.413e-05
2024-05-20 17:00:00,8624106,6708374,542.8884,6.295e-05
2024-05-20 18:00:00,8674814,6789496,519.433,5.988e-05
2024-05-20 19:00:00,8944828,6992940,738.9721,8.261e-05
2024-05-20 20:00:00,8712433,6775323,684.8336,7.86e-05
2024-05-20 21:00:00,4353730,3416435,292.5451,6.719e-05
2024-05-20 22:00:00,4516298,3578660,246.3257,5.454e-05
2024-05-20 23:00:00,8755942,6964694,454.013,5.185e-05
2024-05-21 00:00:00,8903299,6970166,456.9012,5.132e-05
2024-05-21 01:00:00,9312005,7424342,395.3974,4.246e-05
