timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_eth,unique_active_wallets,avg_gas_price_gwei,total_gas_used,market_cap
2024-06-29 01:00:00,3391.8029,30208.6824,102377310.22,41062,15762.4374,19954,3.1913,4522969366,407135292807.56
2024-06-29 02:00:00,3384.6251,24049.235,81451533.6,45153,27097.0891,25639,3.2206,4541804772,407391575062.86
2024-06-29 03:00:00,3381.6459,21619.3524,73133326.68,45969,24475.3357,26100,3.0927,4521240829,406503384213.57
2024-06-29 04:00:00,3384.792,18458.6877,62435064.14,49162,26455.6353,28795,3.0276,4546480725,406177564429.37
2024-06-29 05:00:00,3382.2566,13056.2737,44159048.13,40064,15193.6866,18359,3.4065,4596672061,406788737793.26
2024-06-29 06:00:00,3384.3552,14662.0441,49591549.19,43200,18311.1287,22791,3.9801,4553068169,406435311884.3
2024-06-29 07:00:00,3396.1874,37316.3337,126688965.64,46884,24939.3929,25252,3.9431,4545247827,406527606198.26
2024-06-29 08:00:00,3388.4866,24263.0885,82274754.33,47394,17888.0424,25852,4.0646,4499842931,407992459850.54
2024-06-29 09:00:00,3390.8735,17485.542,59229140.05,48315,16641.6879,25329,3.4295,4501754924,407023478078.66
2024-06-29 10:00:00,3393.2938,16557.6147,56182388.7,54431,22687.6786,32071,3.6187,4520462708,407358562258.67
2024-06-29 11:00:00,3396.582,25385.3438,86236961.57,53650,16131.8301,31098,3.7236,4514194478,407633761345.44
2024-06-29 12:00:00,3388.9885,21118.813,71655243.19,55991,20742.6074,31851,3.9824,4569141785,408666047596.35
2024-06-29 13:00:00,3390.1146,21413.0889,72600049.91,50413,24569.2349,26101,4.5315,4517820925,406986103781.66
2024-06-29 14:00:00,3384.3578,28896.8298,97783159.74,46819,35619.1611,22413,6.7836,4465048256,407360151233.47
2024-06-29 15:00:00,3391.1747,21135.6496,71549815.29,48341,20042.3885,22914,5.3261,4483473021,406280778106.85
2024-06-29 16:00:00,3382.6371,23131.701,78272323.01,48002,23058.6916,22736,4.5843,4525490110,407488082174.29
2024-06-29 17:00:00,3385.3394,15131.8838,51172733.36,46605,15349.6393,22211,4.9602,4494197024,406343362039.91
2024-06-29 18:00:00,3386.3184,14459.0263,48906346.22,46734,9633.0302,22184,4.4949,4526818118,406763922156.28
2024-06-29 19:00:00,3383.814,20731.619,70103647.7,49902,15964.4996,26853,4.048,4477531100,406179660509.87
2024-06-29 20:00:00,3380.5679,20449.5727,69117431.09,47513,15362.7074,24690,3.4719,4556996975,406182235735.36
2024-06-29 21:00:00,3383.9918,16699.5995,56422593.45,45446,15685.6104,22567,3.8464,4492269922,406020372586.76
2024-06-29 22:00:00,3372.3054,25250.9257,85238798.54,45557,17182.5902,22260,3.5484,4521415758,406555384689.68
2024-06-29 23:00:00,3374.3696,15806.8752,53340856.35,49824,13385.1962,27319,3.0769,4574930768,405053989473.25
2024-06-30 00:00:00,3381.5957,27510.1394,92940367.1,45498,19784.9293,23497,3.2857,4552168818,405186539487.58
2024-06-30 01:00:00,3372.1201,31870.6737,107517639.98,43827,13139.6412,22461,3.3903,4509802303,406392911364.13
2024-06-30 02:00:00,3358.1313,61354.0806,206175559.65,43764,33583.3411,22345,3.3642,4499936328,404957085378.44
2024-06-30 03:00:00,3367.3259,29899.0517,100543960.73,46979,30257.096,26187,3.2999,4506289875,403363831025.97
2024-06-30 04:00:00,3359.4889,20817.5552,70014869.21,41760,16849.2672,23090,2.9378,4565045156,404435274440.54
2024-06-30 05:00:00,3362.87,22164.3638,74445828.54,37705,11685.3529,18643,3.2051,4541711398,403660674567.29
2024-06-30 06:00:00,3372.7907,23725.916,79803951.64,43192,15909.5072,22310,3.3408,4491082244,404056041231.27
2024-06-30 07:00:00,3389.3254,71755.1626,243044394.69,50059,15414.4014,25929,3.8837,4604715061,405123096268.13
2024-06-30 08:00:00,3388.1076,33880.443,114792516.72,49215,102585.7652,25924,4.493,4546110482,407375445766.79
2024-06-30 09:00:00,3385.0293,24269.2408,82239227.56,48380,26130.8447,23937,4.3054,4491643110,407024354556.89
2024-06-30 10:00:00,3382.7395,20173.9918,68266396.3,46428,26935.0541,22733,4.1838,4541182012,406739479097.56
2024-06-30 11:00:00,3383.9026,18875.8322,63915942.39,46026,33267.6042,23310,4.3207,4536957490,406247346715.52
2024-06-30 12:00:00,3381.375,27968.3622,94613183.56,46503,25634.6636,22771,4.777,4510178500,407097730296.27
2024-06-30 13:00:00,3391.8974,28212.3198,95565886.07,48248,52883.1508,22966,6.2512,4562848551,406608120564.8
2024-06-30 14:00:00,3388.9617,37997.74,128887893.94,47984,12330.8647,23481,5.8794,4483031253,407717029061.77
2024-06-30 15:00:00,3394.9819,20527.5798,69637206.24,50436,20524.7492,24433,6.5899,4542784651,407029374560.88
2024-06-30 16:00:00,3388.6955,19111.1103,64789891.63,49431,85082.5853,23306,7.6748,4511094816,408022047208.97
2024-06-30 17:00:00,3408.2315,49559.2718,168804608.87,50214,14330.3512,25566,4.987,4459233844,407146302698.14
2024-06-30 18:00:00,3419.8793,33597.1473,114677275.81,49638,13009.3681,23263,5.5101,4548635832,409287430729.99
2024-06-30 19:00:00,3424.0393,33558.4928,114783978.61,50431,21853.762,24695,5.9847,4554056807,411300091928.49
2024-06-30 20:00:00,3417.0062,39719.581,136012094.31,49022,15248.2091,22520,7.3253,4526720754,411406242100.98
2024-06-30 21:00:00,3410.3578,25852.173,88242535.02,46176,14889.6162,20727,7.3264,4500167552,410664491907.02
2024-06-30 22:00:00,3446.481,74880.0852,257479251.8,47047,53078.5786,21410,6.9132,4539349195,409563117285.66
2024-06-30 23:00:00,3434.4911,41317.4516,142251816.37,45001,19211.8356,22034,5.1549,4479979274,413805546755.66
2024-07-01 00:00:00,3440.1393,40987.2356,140816762.37,51959,16537.1719,29594,4.3362,4505136561,412683392973.91
2024-07-01 01:00:00,3514.5205,168641.0335,587973027.49,43850,27843.2739,20181,6.8334,4560311916,413337080055.19
2024-07-01 02:00:00,3498.962,96325.1294,337462058.64,45166,51668.6469,22100,6.0599,4487211942,420679561922.79
2024-07-01 03:00:00,3495.2649,41108.5529,143882017.03,49637,29832.437,25443,5.306,4496475977,419843393605.69
2024-07-01 04:00:00,3483.7007,37000.5562,129072590.59,45835,35225.3949,22178,4.3598,4532825158,419989680872.57
2024-07-01 05:00:00,3487.9995,39406.3525,137375782.16,40969,27726.011,18896,4.7493,4545647703,418992655762.44
2024-07-01 06:00:00,3486.3451,29996.0967,104552633.59,45744,22734.761,21081,6.6139,4530163286,418882720017.82
2024-07-01 07:00:00,3487.7777,30307.9386,105690702.27,45931,120129.8153,20755,6.0568,4481112623,418976220756.22
2024-07-01 08:00:00,3480.4248,66998.4579,233242174.78,47540,63668.3271,22184,6.1327,4600573283,419408939780.28
2024-07-01 09:00:00,3478.2829,40760.1964,141801215.68,46694,61666.4764,21396,6.4971,4421376763,418406908742.01
2024-07-01 10:00:00,3466.6631,37841.0016,131353963.71,48506,76109.1129,22706,5.7447,4568670170,417872672417.34
2024-07-01 11:00:00,3456.279,46989.8088,162620714.13,48621,39965.8878,22478,7.3313,4522117590,416732423064.41
2024-07-01 12:00:00,3469.2771,49661.0347,172120160.39,48659,40526.877,22919,7.6653,4517515627,415316163608.77
2024-07-01 13:00:00,3457.4716,78836.1733,273141462.93,51341,47607.8426,23241,9.974,4553388358,417027084817.57
2024-07-01 14:00:00,3465.8518,84920.5224,293699113.08,50987,71841.386,23840,11.6926,4513674460,416162706213.85
2024-07-01 15:00:00,3470.3823,63185.3547,219132544.84,53251,42623.4796,23788,15.8607,4528705007,415491720798.16
2024-07-01 16:00:00,3464.2731,58489.1302,202719955.25,52069,72066.1457,24127,11.331,4471390913,416825312048.18
2024-07-01 17:00:00,3488.1304,60866.6084,211415934.18,51560,43877.0373,24542,10.7549,4539780617,416088381546.88
2024-07-01 18:00:00,3479.9519,68669.4225,239076657.17,50090,29088.3246,22164,15.0279,4516775047,418357227067.42
2024-07-01 19:00:00,3469.5515,53303.1721,185144765.38,48939,23171.8818,20964,14.6345,4504840804,417964246672.11
2024-07-01 20:00:00,3464.2451,28111.786,97497731.72,53121,68586.8878,24316,11.5583,4460523573,416799951674.2
2024-07-01 21:00:00,3457.701,20645.3367,71407638.37,48066,37526.9621,23225,7.8637,4519074857,416235041656.23
2024-07-01 22:00:00,3440.9018,75548.2367,259702636.26,45606,38308.0779,22538,6.0248,4432765189,415549306038.33
2024-07-01 23:00:00,3440.2398,31789.9535,109326478.28,41411,15202.5243,19596,4.7276,4494747842,413122110788.57
2024-07-02 00:00:00,3441.8198,39153.9732,134652177.51,41936,26344.3302,20313,4.2433,4508146163,413087026853.56
2024-07-02 01:00:00,3445.702,27147.3944,93493816.63,43362,33930.5792,21838,3.9767,4531484651,413434835487.45
2024-07-02 02:00:00,3448.2333,23652.4438,81543017.27,47236,50835.6931,23964,4.0717,4537761686,414081644481.92
2024-07-02 03:00:00,3454.4141,28709.9149,99128022.83,47504,30222.8286,24457,4.9872,4557197193,414396690923.34
2024-07-02 04:00:00,3451.526,39976.8029,138033402.01,42827,90641.0951,18976,5.1912,4465272745,415449253942.71
2024-07-02 05:00:00,3455.3535,18556.4331,64104570.73,43557,73023.8774,19328,4.9323,4522561179,414700952924.16
2024-07-02 06:00:00,3445.0274,31466.5248,108514094.87,45205,47377.4131,21792,5.2454,4490118783,414906488485.5
2024-07-02 07:00:00,3435.3819,47555.2838,163453925.91,55593,54537.6903,29926,5.7914,4550652975,413860141869.5
2024-07-02 08:00:00,3437.8774,50401.9223,173209687.87,51914,96921.537,26849,6.1658,4530882045,412821251155.77
2024-07-02 09:00:00,3442.7191,27133.4001,93419586.53,47337,30768.9848,22706,6.7674,4520193395,413137328148.36
2024-07-02 10:00:00,3447.273,28787.6917,99146725.2,48729,50287.6484,23928,6.5966,4518274683,413924561717.28
2024-07-02 11:00:00,3448.9407,24010.4962,82787544.26,47020,42017.5856,22137,6.2339,4532822904,414101038765.48
2024-07-02 12:00:00,3447.6614,37590.4174,129628059.3,48421,60939.6945,22833,9.022,4529079959,414546737821.17
2024-07-02 13:00:00,3434.4625,74540.9076,256872853.22,48539,44172.7429,21935,8.9817,4509269754,414350196628.09
2024-07-02 14:00:00,3407.3058,138917.9221,474343120.31,50002,84400.5288,23014,9.6928,4496109358,412558324720.04
2024-07-02 15:00:00,3412.3674,52836.7064,180222987.12,49669,31228.2925,23161,10.8646,4489979522,409886653515.85
2024-07-02 16:00:00,3412.4685,41512.6462,141550503.23,50069,53108.214,22648,12.6719,4483126751,410370722050.83
2024-07-02 17:00:00,3420.504,28664.1735,97855084.09,48116,43536.3907,22733,8.336,4408615048,410080774224.31
2024-07-02 18:00:00,3426.694,32242.3453,110496559.56,48148,23543.5725,22350,7.5111,4540852530,410656861222.98
2024-07-02 19:00:00,3411.1225,34499.0785,117928673.65,47383,21221.4036,22841,6.1082,4477010928,411701388919.58
2024-07-02 20:00:00,3415.9917,22615.3176,77210952.79,49699,21291.2665,21494,8.6687,4566588266,410254688693.86
2024-07-02 21:00:00,3416.6809,20307.0407,69428172.38,47198,29152.0343,20045,11.0506,4491339284,410373648590.82
2024-07-02 22:00:00,3419.7313,26401.4696,90258343.41,45566,39729.3996,18878,12.5112,4386828998,411194110687.94
2024-07-02 23:00:00,3417.2145,21937.9045,75038991.05,40907,21088.9151,19447,4.7714,4498090007,410343319087.63
2024-07-03 00:00:00,3420.4404,24573.1181,84110393.23,42501,17371.4329,19010,6.2539,4479639812,410850514007.59
2024-07-03 01:00:00,3390.1596,87546.8753,297697316.43,43719,23869.6569,20752,4.7348,4605568384,411639505762.67
2024-07-03 02:00:00,3378.2189,75334.1642,254693973.01,49764,46954.8071,26104,5.7408,4508920295,405668840006.76
2024-07-03 03:00:00,3356.7297,127228.837,426638428.18,44875,42517.47,21082,6.715,4509406829,405952921347.8
2024-07-03 04:00:00,3356.5727,40254.6169,135039232.85,42667,30757.8348,18583,5.6668,4467760910,403411075024.18
2024-07-03 05:00:00,3364.604,32552.4247,109339619.68,42286,48001.1835,19549,4.0993,4527912422,403304321632.44
2024-07-03 06:00:00,3367.4308,33767.7511,113651131.59,46192,33462.3809,23060,4.4348,4520468537,404003357098.6
2024-07-03 07:00:00,3349.5937,41099.4797,137933511.66,49148,56101.2442,23992,5.9692,4572372869,404534279121.35
2024-07-03 08:00:00,3334.8884,84864.7689,283751198.92,47868,70646.1481,21973,5.9907,4570289968,402646389534.39
2024-07-03 09:00:00,3338.0498,62336.8333,208330244.95,49000,38561.5904,22047,6.2835,4438668788,400602912717.09
2024-07-03 10:00:00,3310.7869,191144.2117,632085393.25,49162,100383.0601,21849,8.849,4631943901,401485720172.2
2024-07-03 11:00:00,3304.5442,81859.254,270228786.47,48605,36437.923,22426,9.0806,4443992521,397764724424.61
2024-07-03 12:00:00,3286.6657,127234.2668,418248072.8,52563,79892.1581,21964,25.0664,4697139331,397071830012.86
2024-07-03 13:00:00,3314.4729,110511.9402,364658062.58,52402,99463.7233,22056,25.1462,4454355551,394701924578.05
2024-07-03 14:00:00,3303.9829,94544.1876,313222220.41,53027,75318.1363,22808,19.6236,4496539130,398135084373.49
2024-07-03 15:00:00,3300.8903,80740.5639,266659802.28,53308,109614.7584,22956,21.5656,4510545230,397891153446.95
2024-07-03 16:00:00,3313.2469,77620.4909,256712099.6,51134,58906.1737,22610,16.9245,4468513908,395953315903.13
2024-07-03 17:00:00,3301.3867,56135.5102,185484784.65,49651,45717.58,21583,17.1964,4497743966,397652312298.07
2024-07-03 18:00:00,3305.5028,57970.3266,191310250.24,49594,27303.0437,23001,10.0538,4539364596,395634059009.49
2024-07-03 19:00:00,3264.7803,185019.2895,606855077.08,48574,39100.5272,19691,18.3136,4575790597,396878616293.76
2024-07-03 20:00:00,3256.9219,84181.661,275227505.39,47700,54077.7706,20792,14.8305,4454810897,392451263010.58
2024-07-03 21:00:00,3296.6212,67607.4015,221426143.29,48276,35847.2079,21524,10.98,4477200758,391523176243.36
2024-07-03 22:00:00,3299.963,37306.8966,123018460.59,45235,67275.1808,18514,10.0885,4461169157,396240960212.64
2024-07-03 23:00:00,3293.5966,27370.4644,90239918.6,44630,35573.6187,19946,6.0603,4472899191,396226760786.06
2024-07-04 00:00:00,3305.1203,41668.3644,137701936.36,42548,16756.0885,19536,5.5643,4502758676,395971730267.6
2024-07-04 01:00:00,3212.2372,272468.2111,885090199.9,44605,37450.7937,18508,8.4216,4726475769,397341964830.55
2024-07-04 02:00:00,3227.3812,206109.9665,659871443.74,45553,60893.6352,19838,12.252,4396901249,387002531477.09
2024-07-04 03:00:00,3241.9324,63658.8612,205800544.88,43280,37062.9574,19528,5.5047,4487832221,387642955631.35
2024-07-04 04:00:00,3235.519,44896.1259,145301788.07,42201,41738.9032,19020,4.6226,4457927471,388809477501.88
2024-07-04 05:00:00,3223.2379,36013.7376,116268455.09,44213,23712.6275,20506,4.1597,4528192419,388897080574.72
2024-07-04 06:00:00,3203.6855,104267.9889,334782022.2,46775,33818.0573,21188,4.7516,4583940372,387168266191.81
2024-07-04 07:00:00,3181.0781,124713.6137,397892068.88,47660,47467.6804,21827,6.4075,4540920599,385591220612.22
2024-07-04 08:00:00,3166.9171,167083.826,529835110.7,48464,50543.0658,21611,9.8899,4598807517,382018344535.0
2024-07-04 09:00:00,3162.1841,189640.6058,597705069.22,50047,81124.0953,22795,12.3723,4500103299,380729818974.87
2024-07-04 10:00:00,3168.6827,104977.6575,330506775.61,62039,76371.4678,32505,11.9618,4525013678,380037256478.44
2024-07-04 11:00:00,3158.5143,68726.2434,217404317.24,61230,28721.6324,31167,11.6338,4529164289,380753572948.07
2024-07-04 12:00:00,3132.0063,111760.7406,351414842.57,54894,34067.4301,25935,13.4269,4556685531,379039774221.09
2024-07-04 13:00:00,3125.0153,270997.2641,843982500.31,53925,56277.8713,24501,20.2548,4539767460,376574568367.02
2024-07-04 14:00:00,3122.3418,155714.6267,484637579.69,53167,93371.2945,24911,19.3351,4467086922,375349235236.85
2024-07-04 15:00:00,3137.7911,114158.6766,356742849.64,54049,64950.3267,25651,15.0563,4454567591,374991069706.29
2024-07-04 16:00:00,3140.5543,99233.5947,310416210.1,53492,62702.5174,25827,13.9169,4488259498,376823766280.43
2024-07-04 17:00:00,3143.1592,63481.9518,199226425.91,56256,29177.9756,27610,13.9949,4514944121,377261253351.78
2024-07-04 18:00:00,3130.8101,66567.9597,208623812.11,52926,24200.3324,24514,13.903,4440328741,376635177632.97
2024-07-04 19:00:00,3134.3308,71632.839,224984819.48,56336,27085.2673,29552,9.4375,4496267728,375964888026.66
2024-07-04 20:00:00,3144.2682,44514.3271,139519684.21,58825,35663.4818,30757,8.4174,4475386378,376805747742.79
2024-07-04 21:00:00,3163.2297,38151.892,120350933.72,57911,21444.2006,32671,6.6424,4457525063,377455986845.61
2024-07-04 22:00:00,3128.931,57992.0612,182423940.14,59920,55882.6823,31409,5.5396,4536472561,379044850676.18
2024-07-04 23:00:00,3060.4864,176677.5672,545483489.63,50879,120774.1002,22308,10.0703,4586776598,375355485269.77
2024-07-05 00:00:00,3105.0205,270890.4537,832580783.91,48499,89563.7718,20225,14.6027,4512082066,367008061943.97
2024-07-05 01:00:00,3096.8381,117157.4311,361994302.59,52990,61528.0376,26314,9.5164,4495432836,372934394795.28
2024-07-05 02:00:00,2952.1123,299317.2227,905809330.15,56376,48691.1758,28474,9.1133,4690693302,372066366225.6
2024-07-05 03:00:00,2921.7145,518421.6899,1515914416.11,45821,133816.8296,18414,42.1309,4511178793,359643215837.7
2024-07-05 04:00:00,2866.9625,468856.1768,1351238356.69,46173,124832.0917,19528,29.4972,4548226016,350702758481.67
2024-07-05 05:00:00,2902.1876,209505.0601,604443035.74,54870,185112.9293,26875,16.7214,4450740478,346942189331.93
2024-07-05 06:00:00,2863.1489,199535.946,572535125.99,55832,99753.1174,26936,17.9401,4563725481,348608561537.89
2024-07-05 07:00:00,2882.2593,151433.3555,434140249.63,66735,83856.0992,36046,16.5807,4484803986,343867141030.9
2024-07-05 08:00:00,2852.407,130721.3387,375201179.69,57260,110905.37,27917,14.3106,4448923634,345174185066.61
2024-07-05 09:00:00,2883.9591,203294.5672,580656237.79,58187,107641.1489,27728,12.0618,4493778940,342549248475.14
2024-07-05 10:00:00,2916.0137,185908.9902,541855988.86,52749,68599.9914,24564,10.1137,4523730706,346302564555.08
2024-07-05 11:00:00,2948.0768,145124.8346,426913493.16,51157,66678.5093,23891,9.3564,4525591658,350254803175.29
2024-07-05 12:00:00,2937.7673,177089.8598,522207765.27,49587,71148.4535,23518,9.3626,4488822225,354608155868.49
2024-07-05 13:00:00,2973.3114,149314.3787,442034168.15,49638,54513.3942,22563,10.0963,4538813527,353112885791.07
2024-07-05 14:00:00,2957.4735,122138.9548,360811251.23,50771,48112.5994,23323,10.7096,4489923689,357276862023.32
2024-07-05 15:00:00,2992.1925,194429.7213,581279493.04,50789,73394.1129,22535,13.3138,4535394496,354987477610.65
2024-07-05 16:00:00,2969.0399,132360.4226,394731590.62,48675,94675.5268,21124,11.8645,4477441873,359403696261.58
2024-07-05 17:00:00,2992.4012,100638.3333,300180307.2,48279,49549.0949,22472,8.0193,4521825064,356694930588.79
2024-07-05 18:00:00,2994.4737,94935.8089,283024969.4,47473,47599.9583,22307,7.0836,4463761001,358942279623.28
2024-07-05 19:00:00,2988.6822,66236.8748,197978619.64,49109,26432.9715,24111,5.4001,4513633176,359718617143.76
2024-07-05 20:00:00,2976.0187,44368.4298,132015729.47,50209,26660.8336,24156,4.3258,4515030660,358478842474.83
2024-07-05 21:00:00,2980.575,34655.38,103310674.39,46945,46061.0566,22976,4.4376,4540401640,357488428861.88
2024-07-05 22:00:00,2979.3538,43082.0706,128487010.25,48431,32535.6409,23171,4.0369,4505383124,359363871915.49
2024-07-05 23:00:00,2983.8053,47377.2338,141603938.28,50578,39387.0393,27291,4.2088,4512730188,357965224083.98
2024-07-06 00:00:00,2989.6729,106103.6685,318213968.51,46208,35638.1866,21601,4.7352,4571583345,358878418412.55
2024-07-06 01:00:00,2964.9899,69752.4166,207631619.11,50525,25089.0541,28749,4.0094,4517336582,359154020228.78
2024-07-06 02:00:00,2982.3286,65954.8123,196046099.81,45390,22592.7738,22320,3.8515,4531368193,356150640450.85
2024-07-06 03:00:00,2982.2659,43829.825,130614804.52,45736,13017.98,22510,3.7395,4525799873,358120440717.35
2024-07-06 04:00:00,2965.2256,45493.0907,135242619.48,44681,18293.8042,22385,3.7193,4545006435,358180311867.49
2024-07-06 05:00:00,2974.6444,37216.9713,110639583.3,45873,17003.8903,24842,2.9124,4524613536,356335113228.72
2024-07-06 06:00:00,2994.5033,48211.9451,144156638.97,53281,19299.8978,30728,3.3911,4510405654,357612566868.14
2024-07-06 07:00:00,3007.1771,67397.7311,202921222.01,51625,54389.4694,27800,3.9542,4542101555,359302654760.62
2024-07-06 08:00:00,3004.817,47871.4532,143972203.31,55481,24015.2421,30716,4.1181,4498486653,361180586046.97
2024-07-06 09:00:00,3006.8453,64496.2794,193196769.56,47617,34121.7046,25077,4.2676,4490053982,359979585222.53
2024-07-06 10:00:00,3011.8573,43478.175,130770600.35,45127,20599.2006,22300,3.5132,4496879796,360806025035.53
2024-07-06 11:00:00,3008.6022,36593.9131,110146291.59,48003,20795.5074,22454,3.8721,4545037522,361647624605.9
2024-07-06 12:00:00,3004.3892,43880.7757,131770905.68,51586,29143.7543,25841,3.8422,4493089052,361327273904.87
2024-07-06 13:00:00,3010.4865,65852.9075,198119516.31,47330,16231.1111,21618,4.3198,4594538628,359856141662.34
2024-07-06 14:00:00,3014.5535,62417.0752,187720859.18,49473,19765.7442,23360,4.7841,4515623928,361873258789.74
2024-07-06 15:00:00,3022.7316,72427.597,218924467.35,50793,15256.1346,24108,5.9751,4565691572,361674087449.16
2024-07-06 16:00:00,3054.065,111237.8583,338754339.05,47298,31260.0116,20629,6.5747,4526817949,363604312912.13
2024-07-06 17:00:00,3053.2202,56827.3129,173393656.56,44891,22148.2336,20933,5.4213,4436106324,367565690647.16
2024-07-06 18:00:00,3057.6815,41712.897,127410158.34,45936,17491.8012,21287,4.6595,4506485588,366780589115.47
2024-07-06 19:00:00,3060.8021,33481.0174,102338685.87,46600,14325.1027,24031,3.3713,4473668412,367362069122.03
2024-07-06 20:00:00,3065.975,45423.1566,139280220.81,44355,11440.6433,22570,3.2199,4548533100,367656848035.92
2024-07-06 21:00:00,3058.658,41422.4261,127177183.57,44894,34481.9433,20693,3.6642,4519248408,368055264337.07
2024-07-06 22:00:00,3066.3974,34291.1004,105068294.81,41287,37577.4955,19004,3.8586,4547860036,368104865389.82
2024-07-06 23:00:00,3069.1721,42718.6032,131165690.33,43920,12691.3038,21582,3.5965,4557558478,368699685001.18
2024-07-07 00:00:00,3050.0502,45099.7987,137969880.74,46278,42156.6983,23261,4.59,4572731392,368279414918.99
2024-07-07 01:00:00,3055.4312,46593.8723,142051505.01,41630,20412.4045,19957,3.2214,4524739665,367117796029.07
2024-07-07 02:00:00,3069.0173,40531.1115,124247112.85,37481,14943.5131,17792,3.5975,4516407933,367527383582.53
2024-07-07 03:00:00,3052.7039,45397.3426,138549625.29,38336,18627.281,19071,2.8495,4547189937,368663343193.92
2024-07-07 04:00:00,3031.2303,49224.9454,149697505.99,38879,18549.6278,19964,3.1075,4555339080,366673388942.34
2024-07-07 05:00:00,3031.7844,43244.2065,131007651.82,34234,16298.0222,16146,3.0668,4582545625,364801530572.99
2024-07-07 06:00:00,3030.8049,31074.9264,94297562.27,38569,68555.1635,18939,4.1143,4555253059,364265679152.16
2024-07-07 07:00:00,3006.0376,62746.8092,188832957.06,41288,30938.9753,19555,2.941,4515359383,364114567308.21
2024-07-07 08:00:00,3014.2504,42173.9114,126940523.6,43164,28885.1333,20905,3.2683,4534740957,361109808520.22
2024-07-07 09:00:00,3016.1576,41343.0861,124571293.37,40051,18563.3106,18472,2.9197,4572904142,362309223794.03
2024-07-07 10:00:00,3015.5729,45103.5055,136172482.4,45255,20789.3903,22561,2.9101,4481427971,362486017616.07
2024-07-07 11:00:00,3016.8246,33733.7505,101699004.07,43241,12505.6944,20841,2.8054,4537800836,361895575365.18
2024-07-07 12:00:00,3011.1262,42696.7884,128666505.1,44626,21175.2325,20318,3.0294,4517691610,361954273582.39
2024-07-07 13:00:00,2975.1101,112006.7744,334159348.99,47433,17331.7469,20200,4.7183,4591322028,361281131982.75
2024-07-07 14:00:00,2963.1514,85694.5798,254034742.48,45581,39017.3906,19899,5.3148,4525390641,357089967687.44
2024-07-07 15:00:00,2971.45,70597.4243,209593535.1,46030,49474.8128,20921,3.9373,4463223093,356415036317.05
2024-07-07 16:00:00,2991.1157,53717.4706,160086825.6,49287,23981.7668,22743,6.3115,4564198806,356660497079.28
2024-07-07 17:00:00,2995.6808,48006.7031,143513561.11,46263,14986.7524,22128,4.4059,4489561588,359148999401.25
2024-07-07 18:00:00,2989.3057,51013.9062,152868266.0,46529,10120.8628,22586,4.5674,4465265989,358768308450.06
2024-07-07 19:00:00,2986.382,27971.0688,83515369.17,44220,11375.9739,21008,3.4289,4529276593,359109283391.98
2024-07-07 20:00:00,3000.4062,36003.5723,107761291.18,44168,13647.6546,19501,3.8028,4464446372,358562656142.79
2024-07-07 21:00:00,2962.1721,97204.0992,287727227.82,43545,22498.9679,19054,4.4741,4537937504,360097395623.57
2024-07-07 22:00:00,2941.1815,65876.9702,194795227.17,41642,49341.1715,19441,3.7675,4548260878,355866451287.34
2024-07-07 23:00:00,2933.5388,81963.3234,240743923.0,40733,25515.0783,19590,3.8195,4542954818,353245170221.27
2024-07-08 00:00:00,2889.8688,165939.973,484647619.59,39415,43471.5073,16263,5.9135,4608970695,351847099756.41
2024-07-08 01:00:00,2859.3238,274006.7635,779986182.49,41004,48564.8207,17164,9.3979,4493624607,346787607269.02
2024-07-08 02:00:00,2892.7948,132181.6035,380322118.16,42947,38282.0542,20796,4.5803,4459599650,344656294294.87
2024-07-08 03:00:00,2883.0656,80956.2544,233374180.21,48362,20864.6852,27239,3.1584,4541507076,347568062777.81
2024-07-08 04:00:00,2916.1844,83219.5086,241383943.06,44283,28204.2077,23627,3.4793,4474095537,346260491818.73
2024-07-08 05:00:00,2919.5753,71366.6599,208075965.61,49193,33856.6842,27618,3.228,4529218710,350122749619.67
2024-07-08 06:00:00,2916.082,79260.3225,231756436.63,52178,26658.482,29712,3.0962,4566505102,350109827128.42
2024-07-08 07:00:00,2929.8318,71729.4191,209303047.2,55717,24664.6945,31066,3.8494,4540611324,350223478109.1
2024-07-08 08:00:00,3060.3589,270750.8983,814786037.06,48907,40531.6748,22927,7.3654,4660668521,351428800082.53
2024-07-08 09:00:00,3053.4147,177610.2837,544452652.71,47733,62858.7089,22131,7.764,4395645935,367398425981.35
2024-07-08 10:00:00,3015.925,120065.5295,366111705.79,50501,46723.3583,24179,5.412,4489758259,367367047734.28
2024-07-08 11:00:00,3054.4625,110909.2431,337438484.9,48067,40850.0854,21555,4.5725,4468838143,363323680782.4
2024-07-08 12:00:00,3050.3237,104229.8267,318220042.83,48518,94645.5452,22450,5.2551,4564725285,366699163248.53
2024-07-08 13:00:00,3038.5245,120019.732,365005980.07,51375,75954.8514,24059,6.6729,4576882213,365497803728.24
2024-07-08 14:00:00,2983.0385,368811.4606,1094156152.89,50286,72527.5969,22154,13.3262,4543432411,363383763090.5
2024-07-08 15:00:00,2970.4457,213195.2403,638875688.43,50561,56415.3025,23890,9.7015,4463325114,358651768229.37
2024-07-08 16:00:00,2972.6394,127368.4384,378446828.27,49655,57333.428,22539,9.2306,4487736546,356264415113.89
2024-07-08 17:00:00,2986.2885,98138.7756,291978454.39,49210,53521.0765,21959,8.384,4438924956,357261853562.49
