timestamp,transaction_count,total_value_transferred_btc,avg_fee_btc,total_size_used_mb
2024-10-06 07:00:00,21362,23536.4665,1.2e-05,8.0733
2024-10-06 08:00:00,37405,40456.7944,8.79e-06,12.2821
2024-10-06 09:00:00,27578,19856.5624,8.16e-06,7.7448
2024-10-06 10:00:00,19868,14862.7169,1.246e-05,6.0083
2024-10-06 11:00:00,77429,15929.2331,6.36e-06,22.3382
2024-10-06 12:00:00,19135,5875.6916,1.834e-05,4.3447
2024-10-06 13:00:00,47772,17887.9274,1.044e-05,15.9248
2024-10-06 14:00:00,29767,20968.4387,1.362e-05,7.599
2024-10-06 15:00:00,30643,100969.6356,1.811e-05,13.16
2024-10-06 16:00:00,22175,10982.8942,1.546e-05,8.2418
2024-10-06 17:00:00,19941,21623.5995,1.846e-05,8.0516
2024-10-06 18:00:00,7104,20746.9911,3.095e-05,3.0854
2024-10-06 19:00:00,14529,22955.6487,3.1e-05,6.2224
2024-10-06 20:00:00,24179,64348.7969,2.043e-05,9.4888
2024-10-06 21:00:00,44236,15770.1959,1.136e-05,12.4527
2024-10-06 22:00:00,43977,22937.0016,1.162e-05,10.5725
2024-10-06 23:00:00,50661,14858.8469,1.669e-05,12.0418
2024-10-07 00:00:00,40738,109985.5245,1.446e-05,12.1948
2024-10-07 01:00:00,38743,36424.5017,1.157e-05,14.2328
2024-10-07 02:00:00,26811,15773.9045,9.79e-06,9.7753
2024-10-07 03:00:00,63089,58632.1325,8.02e-06,20.7853
2024-10-07 04:00:00,38306,38778.1778,7.9e-06,12.8017
2024-10-07 05:00:00,42919,19558.8969,6.84e-06,13.3008
2024-10-07 06:00:00,14717,30016.6182,1.062e-05,4.786
2024-10-07 07:00:00,19509,19727.6124,1.824e-05,6.0429
2024-10-07 08:00:00,15352,44072.2393,2.164e-05,6.3381
2024-10-07 09:00:00,31596,91262.1999,1.98e-05,9.1026
2024-10-07 10:00:00,13435,18202.9089,2.689e-05,8.4523
2024-10-07 11:00:00,12016,31666.9445,2.576e-05,6.8612
2024-10-07 12:00:00,13042,30457.0055,2.346e-05,6.4987
2024-10-07 13:00:00,16936,57573.0579,2.272e-05,8.5016
2024-10-07 14:00:00,61173,70975.1465,1.07e-05,20.7767
2024-10-07 15:00:00,69181,47028.7006,1.444e-05,18.6799
2024-10-07 16:00:00,34109,38652.2712,1.7e-05,10.7513
2024-10-07 17:00:00,17164,30094.9429,2.185e-05,6.3579
2024-10-07 18:00:00,44409,40806.2853,1.673e-05,14.0596
2024-10-07 19:00:00,40255,68283.5998,1.775e-05,12.4657
2024-10-07 20:00:00,13714,18865.234,2.232e-05,5.0685
2024-10-07 21:00:00,7899,38778.8296,3.715e-05,3.0744
2024-10-07 22:00:00,23913,34959.6858,2.795e-05,9.8319
2024-10-07 23:00:00,18519,8147.7584,0.00011507,6.132
2024-10-08 00:00:00,20774,19618.4845,0.00012984,5.9346
2024-10-08 01:00:00,26468,67492.4609,3.834e-05,10.7772
2024-10-08 02:00:00,33411,24060.0929,2.334e-05,9.1368
2024-10-08 03:00:00,28433,26473.8352,2.164e-05,14.9545
2024-10-08 04:00:00,37398,27740.2263,1.639e-05,14.3146
2024-10-08 05:00:00,58017,14985.9912,7.57e-06,16.0765
2024-10-08 06:00:00,57851,16394.7224,7.66e-06,20.3031
2024-10-08 07:00:00,14067,23548.1722,1.974e-05,6.3264
2024-10-08 08:00:00,22261,48370.5153,1.705e-05,7.8998
2024-10-08 09:00:00,13779,20102.9517,2.599e-05,6.5418
2024-10-08 10:00:00,23599,24544.7728,1.909e-05,13.8159
2024-10-08 11:00:00,20222,24017.2759,1.467e-05,10.0131
2024-10-08 12:00:00,37527,39012.0145,1.305e-05,12.2396
2024-10-08 13:00:00,26390,36553.6144,1.494e-05,11.7547
2024-10-08 14:00:00,27589,80144.3128,2.158e-05,12.6356
2024-10-08 15:00:00,31130,67844.4095,1.508e-05,11.1161
2024-10-08 16:00:00,37201,36515.4029,1.902e-05,10.7231
2024-10-08 17:00:00,36210,46227.1539,3.115e-05,14.1036
2024-10-08 18:00:00,27221,29751.9759,5.826e-05,8.5949
2024-10-08 19:00:00,31495,184186.5053,3.096e-05,10.8161
2024-10-08 20:00:00,34964,23901.9023,2.115e-05,10.8369
2024-10-08 21:00:00,39520,83761.3684,1.391e-05,17.0169
2024-10-08 22:00:00,17588,87434.6957,1.809e-05,5.9251
2024-10-08 23:00:00,16176,15446.4723,3e-05,4.5763
2024-10-09 00:00:00,13916,122485.1279,2.591e-05,6.1914
2024-10-09 01:00:00,35442,42964.2942,2.498e-05,8.9994
2024-10-09 02:00:00,24999,23035.685,3.324e-05,5.8623
2024-10-09 03:00:00,15186,45727.3623,3.318e-05,6.1276
2024-10-09 04:00:00,17398,17346.4301,2.759e-05,11.1532
2024-10-09 05:00:00,21372,8006.9784,1.331e-05,8.6814
2024-10-09 06:00:00,16999,31350.9648,1.994e-05,9.1127
2024-10-09 07:00:00,5920,29359.2429,4.083e-05,3.4074
2024-10-09 08:00:00,17042,35344.8562,2.948e-05,9.2732
2024-10-09 09:00:00,25425,19501.6564,1.847e-05,10.0466
2024-10-09 10:00:00,46310,25439.7269,1.704e-05,13.8783
2024-10-09 11:00:00,24381,15295.7938,8.68e-06,8.652
2024-10-09 12:00:00,44893,24035.0843,1.894e-05,11.9179
2024-10-09 13:00:00,14510,16179.0597,2.799e-05,4.6498
2024-10-09 14:00:00,18080,31371.4223,3.396e-05,9.5484
2024-10-09 15:00:00,38409,18788.4019,3.582e-05,10.4992
2024-10-09 16:00:00,27526,33255.1061,4.497e-05,7.5649
2024-10-09 17:00:00,17579,50949.4963,5.319e-05,7.8324
2024-10-09 18:00:00,10495,19523.4523,4.837e-05,4.645
2024-10-09 19:00:00,21288,124757.2795,3.666e-05,10.9131
2024-10-09 20:00:00,35473,17638.9168,3.159e-05,13.0441
2024-10-09 21:00:00,10258,18848.3116,4.686e-05,4.4612
2024-10-09 22:00:00,15876,20284.0709,3.392e-05,7.5654
2024-10-09 23:00:00,17983,20369.3675,2.677e-05,6.0675
2024-10-10 00:00:00,39321,52537.8576,1.439e-05,16.668
2024-10-10 01:00:00,44724,22325.0248,1.498e-05,12.9609
2024-10-10 02:00:00,23849,14039.3856,2.144e-05,5.8413
2024-10-10 03:00:00,41584,21849.5454,2.146e-05,12.1264
2024-10-10 04:00:00,25862,33448.9515,1.823e-05,9.4306
2024-10-10 05:00:00,38984,6229.3814,1.66e-05,8.9253
2024-10-10 06:00:00,38252,16658.3594,3.593e-05,13.0002
2024-10-10 07:00:00,6307,2914.5987,5.231e-05,1.4151
2024-10-10 08:00:00,27838,55838.6338,4.351e-05,9.2656
2024-10-10 09:00:00,17214,26364.7745,3.603e-05,7.8634
2024-10-10 10:00:00,25860,18829.5467,3.013e-05,7.7437
2024-10-10 11:00:00,4355,9202.1572,5.362e-05,1.5334
2024-10-10 12:00:00,11313,9775.7402,5.001e-05,2.9212
2024-10-10 13:00:00,22248,26154.8536,9.985e-05,5.9393
2024-10-10 14:00:00,34314,48559.3001,7.885e-05,12.7553
2024-10-10 15:00:00,29916,26136.5709,4.372e-05,11.0467
2024-10-10 16:00:00,44168,13045.3582,3.017e-05,10.6679
2024-10-10 17:00:00,46617,33562.3115,6.198e-05,12.1199
2024-10-10 18:00:00,25315,33082.2802,4.363e-05,10.9697
2024-10-10 19:00:00,31615,57671.081,3.812e-05,16.3858
2024-10-10 20:00:00,36799,43185.4727,2.272e-05,15.8727
2024-10-10 21:00:00,55389,36348.5823,2.783e-05,15.2438
2024-10-10 22:00:00,35456,20337.1854,1.702e-05,10.6367
2024-10-10 23:00:00,38756,13544.9407,1.631e-05,10.687
2024-10-11 00:00:00,37971,33818.4615,1.592e-05,10.6695
2024-10-11 01:00:00,19774,6564.9983,3.615e-05,4.3155
2024-10-11 02:00:00,25344,20692.3086,5.992e-05,7.5175
2024-10-11 03:00:00,27213,24325.9932,3.568e-05,7.4656
2024-10-11 04:00:00,17657,13078.7011,4.159e-05,4.556
2024-10-11 05:00:00,13947,33907.8775,7.249e-05,9.1175
2024-10-11 06:00:00,20690,26731.7087,5.688e-05,15.6922
2024-10-11 07:00:00,17384,21776.8314,3.965e-05,6.8936
2024-10-11 08:00:00,12985,32314.3953,6.34e-05,7.5746
2024-10-11 09:00:00,19091,22190.7659,6.445e-05,11.5222
2024-10-11 10:00:00,37729,20061.2055,3.71e-05,17.0846
2024-10-11 11:00:00,11637,9469.429,4.079e-05,5.3433
2024-10-11 12:00:00,20270,26358.4681,4.965e-05,8.6439
2024-10-11 13:00:00,6814,12906.4573,0.00011195,2.7263
2024-10-11 14:00:00,29418,34638.1591,8.505e-05,8.4969
2024-10-11 15:00:00,44138,36258.3815,7.844e-05,10.3537
2024-10-11 16:00:00,20453,38677.7458,0.00012446,8.0488
2024-10-11 17:00:00,26139,25760.7785,0.00010801,9.9444
2024-10-11 18:00:00,15491,26919.1168,0.00013957,8.6207
2024-10-11 19:00:00,49815,54827.1522,7.262e-05,19.4712
2024-10-11 20:00:00,38803,23378.689,8.986e-05,8.7674
2024-10-11 21:00:00,53571,50695.8348,0.00012733,14.9142
2024-10-11 22:00:00,33787,19061.511,5.676e-05,10.6826
2024-10-11 23:00:00,32991,24808.9326,6.653e-05,8.9171
2024-10-12 00:00:00,47855,42796.002,5.323e-05,16.1557
2024-10-12 01:00:00,19384,9533.6034,5.632e-05,6.3048
2024-10-12 02:00:00,16792,14914.3468,8.419e-05,4.4412
2024-10-12 03:00:00,36670,17192.8236,5.642e-05,10.2882
2024-10-12 04:00:00,16562,14084.4399,5.508e-05,4.4973
2024-10-12 05:00:00,12550,10847.175,7.721e-05,4.4234
2024-10-12 06:00:00,43316,37061.9623,5.311e-05,12.2532
2024-10-12 07:00:00,18524,11291.6298,6.652e-05,10.5272
2024-10-12 08:00:00,32523,9961.1942,5.136e-05,7.4255
2024-10-12 09:00:00,18030,13265.7309,8.624e-05,4.4423
2024-10-12 10:00:00,35889,18180.6317,6.391e-05,11.0067
2024-10-12 11:00:00,50094,10479.2251,4.4e-05,11.8536
2024-10-12 12:00:00,9280,11092.6108,0.00011304,2.9779
2024-10-12 13:00:00,47917,23619.5768,7.661e-05,12.0297
2024-10-12 14:00:00,28873,17915.2382,8.3e-05,9.1618
2024-10-12 15:00:00,31697,19892.6802,6.364e-05,10.2873
2024-10-12 16:00:00,38948,14824.0509,5.29e-05,11.9841
2024-10-12 17:00:00,27391,18691.7049,6.742e-05,9.0731
2024-10-12 18:00:00,55768,14698.9883,4.256e-05,18.3765
2024-10-12 19:00:00,38398,12829.7672,4.362e-05,10.5619
2024-10-12 20:00:00,10703,7204.5614,6.515e-05,2.9675
2024-10-12 21:00:00,47549,15339.5202,8.569e-05,11.9435
2024-10-12 22:00:00,14255,9059.3294,7.583e-05,6.0461
2024-10-12 23:00:00,37210,11725.2704,4.313e-05,10.7883
2024-10-13 00:00:00,15258,24504.9465,4.903e-05,4.522
2024-10-13 01:00:00,22849,8444.5378,4.65e-05,9.3967
2024-10-13 02:00:00,27851,26068.7933,5.004e-05,13.3068
2024-10-13 03:00:00,21562,8851.7627,3.232e-05,9.8809
2024-10-13 04:00:00,29445,12647.5474,2.702e-05,15.6906
2024-10-13 05:00:00,40500,8621.6944,2.037e-05,10.6161
2024-10-13 06:00:00,23716,23934.5937,2.338e-05,8.4233
2024-10-13 07:00:00,21234,12191.9609,3.231e-05,7.7894
2024-10-13 08:00:00,20323,16786.6275,3.13e-05,7.7807
2024-10-13 09:00:00,37703,9665.5156,1.862e-05,10.8032
2024-10-13 10:00:00,39658,11790.4535,1.84e-05,10.8676
2024-10-13 11:00:00,42562,11089.2819,2.07e-05,12.4572
2024-10-13 12:00:00,13734,1806.6502,3.574e-05,2.9048
2024-10-13 13:00:00,34392,31436.4458,7.865e-05,8.8038
2024-10-13 14:00:00,22099,31534.5424,5.248e-05,7.6894
2024-10-13 15:00:00,26885,40501.3681,4.063e-05,9.1831
2024-10-13 16:00:00,17287,8178.7183,6.859e-05,4.4189
2024-10-13 17:00:00,25608,14290.324,6.673e-05,9.4118
2024-10-13 18:00:00,42771,11794.6943,2.575e-05,11.8422
2024-10-13 19:00:00,25469,6189.9834,5.025e-05,5.9495
2024-10-13 20:00:00,17125,6365.3194,4.861e-05,4.5862
2024-10-13 21:00:00,28672,16344.7561,5.255e-05,9.2302
2024-10-13 22:00:00,27029,11089.8412,3.759e-05,9.4693
2024-10-13 23:00:00,24869,7724.027,3.739e-05,7.1108
2024-10-14 00:00:00,15284,31862.2684,4.687e-05,6.6968
2024-10-14 01:00:00,12736,8685.0722,3.86e-05,6.5646
2024-10-14 02:00:00,15856,12127.5628,4.245e-05,6.0996
2024-10-14 03:00:00,17402,14217.7535,4.047e-05,8.3503
2024-10-14 04:00:00,23252,38357.5936,3.071e-05,9.4108
2024-10-14 05:00:00,12498,15378.8777,3.937e-05,6.3139
2024-10-14 06:00:00,20308,32015.9552,3.218e-05,10.3126
2024-10-14 07:00:00,25721,19453.3479,2.768e-05,11.2213
2024-10-14 08:00:00,8500,36538.0419,6.478e-05,4.5869
2024-10-14 09:00:00,10278,22007.8583,5.265e-05,4.648
2024-10-14 10:00:00,29474,30115.3256,3.508e-05,13.0651
2024-10-14 11:00:00,28966,25247.0827,3.74e-05,7.6511
2024-10-14 12:00:00,37713,31052.1952,5.073e-05,10.7151
2024-10-14 13:00:00,10363,16197.2038,5.3e-05,5.0494
2024-10-14 14:00:00,37382,60260.8941,4.75e-05,13.769
2024-10-14 15:00:00,57185,31213.5627,2.752e-05,17.5322
2024-10-14 16:00:00,38664,50276.6088,6.29e-05,12.2767
2024-10-14 17:00:00,9841,22074.0119,8.298e-05,4.7688
2024-10-14 18:00:00,30489,25932.751,4.169e-05,12.789
2024-10-14 19:00:00,44597,21430.6377,2.839e-05,12.3631
2024-10-14 20:00:00,61482,19785.7917,3.088e-05,16.6943
2024-10-14 21:00:00,30348,12639.2162,5.62e-05,7.4556
2024-10-14 22:00:00,14998,13886.5264,6.695e-05,4.6001
2024-10-14 23:00:00,18207,14746.8929,5.833e-05,6.1007
2024-10-15 00:00:00,13049,32279.1291,6.13e-05,6.192
2024-10-15 01:00:00,9349,14463.2262,6.436e-05,4.7137
2024-10-15 02:00:00,39073,27057.6425,2.875e-05,10.5529
2024-10-15 03:00:00,19928,22359.8237,3.819e-05,7.9599
2024-10-15 04:00:00,11998,37063.9118,5.331e-05,8.3572
2024-10-15 05:00:00,27613,15966.5562,2.273e-05,11.1605
2024-10-15 06:00:00,19976,35244.2906,2.813e-05,11.23
2024-10-15 07:00:00,48309,24624.333,4.214e-05,16.564
2024-10-15 08:00:00,36846,24571.1481,2.23e-05,12.2572
2024-10-15 09:00:00,27452,37305.9259,2.915e-05,21.1285
2024-10-15 10:00:00,18951,22098.9216,2.42e-05,6.554
2024-10-15 11:00:00,20678,22098.2156,2.696e-05,7.6173
2024-10-15 12:00:00,20109,21383.4321,3.208e-05,8.4714
2024-10-15 13:00:00,35997,50479.3321,2.561e-05,16.4578
2024-10-15 14:00:00,35674,51767.7775,4.073e-05,12.1996
2024-10-15 15:00:00,17089,48671.2193,5.246e-05,8.1815
2024-10-15 16:00:00,26670,32601.752,3.261e-05,11.0963
2024-10-15 17:00:00,70682,34506.2737,3.495e-05,19.7974
2024-10-15 18:00:00,10705,31369.5568,6.031e-05,5.0712
2024-10-15 19:00:00,39679,35473.3463,4.604e-05,12.2812
2024-10-15 20:00:00,30724,104567.6266,8.653e-05,7.4242
2024-10-15 21:00:00,22276,65326.7178,7.228e-05,9.6345
2024-10-15 22:00:00,19573,30874.6467,5.061e-05,10.5481
2024-10-15 23:00:00,24335,13673.7879,4.235e-05,6.0047
2024-10-16 00:00:00,11602,40678.3471,6.188e-05,4.6295
2024-10-16 01:00:00,27909,18239.9213,3.103e-05,8.913
2024-10-16 02:00:00,40435,40326.347,3.061e-05,11.7819
2024-10-16 03:00:00,31823,21300.1388,2.154e-05,10.7955
2024-10-16 04:00:00,23064,20623.5897,2.381e-05,9.5724
2024-10-16 05:00:00,29924,17960.9794,2.087e-05,11.4807
2024-10-16 06:00:00,25078,9244.6568,3.163e-05,5.9778
2024-10-16 07:00:00,8399,28247.7805,7.132e-05,3.1308
2024-10-16 08:00:00,27731,33558.2906,3.553e-05,9.4162
2024-10-16 09:00:00,33902,28680.9558,3.09e-05,12.133
2024-10-16 10:00:00,58165,25249.6662,2.228e-05,14.8688
2024-10-16 11:00:00,10448,17170.9031,4.971e-05,3.0252
2024-10-16 12:00:00,24011,30428.9328,5.818e-05,6.1022
2024-10-16 13:00:00,23390,24357.1611,5.715e-05,6.2063
2024-10-16 14:00:00,22908,58657.7593,8.116e-05,7.8523
2024-10-16 15:00:00,41402,75000.7156,5.602e-05,15.9574
2024-10-16 16:00:00,55137,37972.5033,4.815e-05,13.5155
2024-10-16 17:00:00,17722,14469.3847,7.065e-05,4.3702
2024-10-16 18:00:00,69254,38566.109,5.847e-05,20.0125
2024-10-16 19:00:00,14376,20413.5425,5.292e-05,4.7833
2024-10-16 20:00:00,20676,42544.3557,6.672e-05,9.1747
2024-10-16 21:00:00,41406,27984.9813,6.329e-05,10.7263
2024-10-16 22:00:00,30768,15369.2142,0.00046397,7.1726
2024-10-16 23:00:00,18671,14337.2158,0.00037836,4.3549
2024-10-17 00:00:00,37880,38755.3339,0.00037373,8.674
2024-10-17 01:00:00,31262,22075.0821,0.00018449,9.138
2024-10-17 02:00:00,29477,22813.4563,0.00010378,9.141
2024-10-17 03:00:00,27554,17240.4698,8.263e-05,10.8644
2024-10-17 04:00:00,59891,14171.4362,4.327e-05,16.971
2024-10-17 05:00:00,24637,15995.0205,6.39e-05,7.5344
2024-10-17 06:00:00,20170,16788.9184,8.444e-05,11.2623
2024-10-17 07:00:00,27758,22132.1083,4.383e-05,13.4197
2024-10-17 08:00:00,31647,45452.8125,7.608e-05,12.5285
2024-10-17 09:00:00,22358,12896.4101,6.943e-05,5.9574
2024-10-17 10:00:00,4077,12071.5821,0.00030095,1.5907
2024-10-17 11:00:00,31943,24625.2038,6.714e-05,10.6281
2024-10-17 12:00:00,18172,40054.2694,7.319e-05,7.8078
2024-10-17 13:00:00,29037,16296.2329,3.035e-05,7.3586
2024-10-17 14:00:00,62442,54582.6945,8.28e-05,24.5595
2024-10-17 15:00:00,24985,41752.1359,8.302e-05,18.2024
2024-10-17 16:00:00,30151,31333.1022,5.184e-05,14.3808
2024-10-17 17:00:00,22154,34903.1448,0.0001058,9.8399
2024-10-17 18:00:00,25378,20764.1417,7.252e-05,11.8025
2024-10-17 19:00:00,14016,13405.0244,9.468e-05,4.7177
2024-10-17 20:00:00,22712,20831.8668,8.825e-05,9.9055
2024-10-17 21:00:00,17350,27931.9299,7.836e-05,9.356
2024-10-17 22:00:00,17627,13258.1994,5.406e-05,10.8934
2024-10-17 23:00:00,20192,12292.9321,4.363e-05,7.4403
2024-10-18 00:00:00,20959,16613.9966,4.884e-05,9.3796
2024-10-18 01:00:00,18304,18006.937,4.938e-05,6.2031
2024-10-18 02:00:00,23023,13934.5583,4.323e-05,9.1448
2024-10-18 03:00:00,20364,19289.4426,4.852e-05,15.0855
2024-10-18 04:00:00,25845,26919.1588,3.391e-05,7.2327
2024-10-18 05:00:00,5229,3092.8397,4.805e-05,1.504
2024-10-18 06:00:00,21395,48199.0031,5.637e-05,7.4412
2024-10-18 07:00:00,18625,20415.006,5.794e-05,10.8037
2024-10-18 08:00:00,9091,30576.7273,6.664e-05,5.0114
2024-10-18 09:00:00,17515,47898.7496,7.279e-05,8.8772
2024-10-18 10:00:00,12609,14672.7389,6.161e-05,10.8952
2024-10-18 11:00:00,23040,30270.3141,5.316e-05,12.3471
2024-10-18 12:00:00,6882,19701.1006,0.00010671,2.9929
2024-10-18 13:00:00,18746,45113.446,7.205e-05,9.3753
2024-10-18 14:00:00,23883,35632.8439,4.589e-05,10.5288
2024-10-18 15:00:00,20531,20609.4683,4.114e-05,9.263
2024-10-18 16:00:00,18626,66460.72,7.738e-05,8.6605
2024-10-18 17:00:00,26510,28693.018,6.08e-05,9.4932
2024-10-18 18:00:00,33730,46936.9189,4.347e-05,11.9896
2024-10-18 19:00:00,22099,29156.5359,4.958e-05,9.0914
2024-10-18 20:00:00,10910,21690.5118,6.943e-05,4.5852
2024-10-18 21:00:00,23993,19208.1047,4.323e-05,11.0621
2024-10-18 22:00:00,26969,14850.2924,4.854e-05,7.2369
2024-10-18 23:00:00,25265,19061.3871,4.545e-05,7.3995
2024-10-19 00:00:00,37345,51820.1323,2.641e-05,19.2009
2024-10-19 01:00:00,29202,9038.7892,2.306e-05,8.8004
2024-10-19 02:00:00,61334,10841.2618,1.68e-05,16.8738
2024-10-19 03:00:00,27776,9824.3052,2.137e-05,8.5498
2024-10-19 04:00:00,18776,11824.2443,3.023e-05,6.4713
2024-10-19 05:00:00,20170,9650.0165,2.923e-05,9.0629
2024-10-19 06:00:00,16297,9235.9567,3.567e-05,15.0509
2024-10-19 07:00:00,45369,9915.8573,1.492e-05,14.5991
2024-10-19 08:00:00,10903,15307.0231,2.398e-05,3.0663
2024-10-19 09:00:00,52986,31826.9854,1.758e-05,15.2514
2024-10-19 10:00:00,34639,12487.9508,1.524e-05,11.0391
2024-10-19 11:00:00,23409,11118.6962,1.675e-05,7.7025
2024-10-19 12:00:00,16954,15438.8721,2.861e-05,8.6652
2024-10-19 13:00:00,32938,14344.3349,2.722e-05,11.5937
2024-10-19 14:00:00,27101,18917.8639,2.485e-05,11.7542
2024-10-19 15:00:00,28003,7318.1579,1.58e-05,11.9335
2024-10-19 16:00:00,43296,26333.5722,1.708e-05,11.9381
2024-10-19 17:00:00,46797,24590.4844,1.653e-05,18.9862
2024-10-19 18:00:00,35386,10930.7448,1.725e-05,14.1724
2024-10-19 19:00:00,11497,9896.9906,3.289e-05,5.2795
2024-10-19 20:00:00,24492,17792.5538,2.343e-05,20.5122
2024-10-19 21:00:00,16727,14054.384,3.601e-05,12.5483
2024-10-19 22:00:00,42118,16100.4016,2.239e-05,13.0935
2024-10-19 23:00:00,31873,11146.61,2.1e-05,15.6828
2024-10-20 00:00:00,17716,8261.6008,1.902e-05,8.2821
2024-10-20 01:00:00,18501,9199.1678,1.889e-05,8.7161
2024-10-20 02:00:00,22875,38051.5119,2.595e-05,13.8916
2024-10-20 03:00:00,12313,26974.746,2.219e-05,4.5879
2024-10-20 04:00:00,28305,28766.7774,1.528e-05,11.5749
2024-10-20 05:00:00,43872,13436.3845,1.236e-05,19.399
2024-10-20 06:00:00,16491,7665.3523,2.154e-05,6.6587
2024-10-20 07:00:00,12109,9315.5465,2.544e-05,7.2193
2024-10-20 08:00:00,25021,16626.4826,1.78e-05,9.7055
2024-10-20 09:00:00,32698,20765.1006,1.339e-05,16.0141
2024-10-20 10:00:00,40226,10529.4257,1.08e-05,15.6698
2024-10-20 11:00:00,25638,14474.8834,1.594e-05,5.9071
2024-10-20 12:00:00,41227,17494.2836,2.284e-05,10.5325
2024-10-20 13:00:00,23366,18575.7925,2.13e-05,10.818
2024-10-20 14:00:00,28964,16678.4217,2.467e-05,10.154
2024-10-20 15:00:00,57239,19418.6973,1.576e-05,15.5248
2024-10-20 16:00:00,39442,15972.9638,1.277e-05,14.8459
2024-10-20 17:00:00,58481,12490.4242,2.084e-05,16.5475
2024-10-20 18:00:00,30415,12200.8823,3.158e-05,9.0495
2024-10-20 19:00:00,33388,8765.2103,1.315e-05,11.2203
2024-10-20 20:00:00,47377,12621.56,1.357e-05,13.795
2024-10-20 21:00:00,38185,9580.6564,1.533e-05,10.8583
2024-10-20 22:00:00,41543,9345.4631,1.441e-05,10.2456
2024-10-20 23:00:00,42508,13600.2757,1.439e-05,12.2555
2024-10-21 00:00:00,30952,31238.2769,1.56e-05,11.3689
2024-10-21 01:00:00,43070,19335.9129,1.218e-05,13.9948
2024-10-21 02:00:00,49384,20135.7593,8.17e-06,16.9573
2024-10-21 03:00:00,31148,15464.8555,1.221e-05,9.191
2024-10-21 04:00:00,47916,35447.8609,1.246e-05,15.9097
2024-10-21 05:00:00,51289,22912.1348,6.94e-06,14.5318
2024-10-21 06:00:00,43844,37100.6751,1.112e-05,17.4888
2024-10-21 07:00:00,15480,20630.973,2.019e-05,8.7856
2024-10-21 08:00:00,35709,22922.534,1.035e-05,11.1535
2024-10-21 09:00:00,32182,24303.6891,1.462e-05,11.2328
2024-10-21 10:00:00,24144,50163.3891,2.179e-05,9.1729
2024-10-21 11:00:00,37957,15382.0511,1.413e-05,11.248
2024-10-21 12:00:00,27329,16700.0096,9.898e-05,7.9044
2024-10-21 13:00:00,50869,82019.4896,1.911e-05,17.0281
2024-10-21 14:00:00,37440,29800.6312,2.111e-05,10.7065
2024-10-21 15:00:00,7028,22743.112,6.191e-05,3.1946
2024-10-21 16:00:00,29096,40354.2966,3.107e-05,10.8172
2024-10-21 17:00:00,13608,17747.5667,3.636e-05,6.612
2024-10-21 18:00:00,25894,22947.1628,2.61e-05,9.4949
2024-10-21 19:00:00,32784,19086.326,2.514e-05,9.2115
2024-10-21 20:00:00,31197,22843.8615,2.402e-05,7.498
2024-10-21 21:00:00,63097,29624.1492,2.694e-05,16.6711
2024-10-21 22:00:00,51518,22613.9,2.398e-05,13.7257
2024-10-21 23:00:00,21905,18182.6187,2.669e-05,6.0856
2024-10-22 00:00:00,21615,32537.7855,3.268e-05,5.8539
2024-10-22 01:00:00,11096,9209.9591,3.354e-05,2.9883
2024-10-22 02:00:00,26735,19135.4648,3.876e-05,7.7264
2024-10-22 03:00:00,38113,16169.6459,3.084e-05,11.1703
2024-10-22 04:00:00,15710,28516.8129,5.223e-05,6.6309
2024-10-22 05:00:00,29531,21038.9875,4.134e-05,10.159
2024-10-22 06:00:00,27833,65810.2575,3.328e-05,7.738
2024-10-22 07:00:00,20433,15187.2298,3.628e-05,5.8507
2024-10-22 08:00:00,50693,35676.2859,3.092e-05,13.6208
2024-10-22 09:00:00,34986,17384.8391,2.881e-05,9.0424
2024-10-22 10:00:00,51533,35992.9684,2.972e-05,13.8646
2024-10-22 11:00:00,30810,22718.2435,3.053e-05,9.9485
2024-10-22 13:00:00,7193,22772.1921,8.403e-05,3.1925
2024-10-22 14:00:00,35371,70104.8597,6.564e-05,16.4167
2024-10-22 15:00:00,51437,65728.0645,3.443e-05,15.9909
2024-10-22 16:00:00,21317,49688.3901,4.622e-05,7.8507
2024-10-22 17:00:00,27245,27186.9282,4.337e-05,9.5769
2024-10-22 18:00:00,17403,23984.0066,4.46e-05,6.4426
2024-10-22 19:00:00,29038,23731.1086,3.93e-05,9.2667
2024-10-22 20:00:00,37424,20714.374,3.671e-05,11.4041
2024-10-22 21:00:00,62600,19493.2472,2.833e-05,17.2623
2024-10-22 22:00:00,19653,15571.4097,3.725e-05,6.3493
2024-10-22 23:00:00,32267,13723.2874,3.033e-05,9.1832
2024-10-23 00:00:00,18018,48689.2932,4.206e-05,6.135
2024-10-23 01:00:00,26526,12471.0448,3.243e-05,7.908
2024-10-23 02:00:00,48295,12647.7394,2.533e-05,12.3131
2024-10-23 03:00:00,41545,13678.7811,2.653e-05,10.8042
2024-10-23 04:00:00,40765,12622.1086,2.987e-05,10.5849
2024-10-23 05:00:00,16463,13864.8299,4.235e-05,4.6388
2024-10-23 06:00:00,74326,28956.0833,3.326e-05,18.5117
2024-10-23 07:00:00,17370,6833.0966,4.077e-05,4.5524
2024-10-23 08:00:00,51295,25395.8574,3.773e-05,14.8163
2024-10-23 09:00:00,27327,21914.9085,3.872e-05,11.9996
2024-10-23 10:00:00,15808,15977.6924,4.685e-05,8.9193
2024-10-23 11:00:00,18102,18372.503,3.946e-05,8.285
2024-10-23 12:00:00,38934,32547.9244,2.671e-05,19.9505
