timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_btc,avg_fee_btc,total_size_used_mb,unique_active_wallets,market_cap
2024-06-23 18:00:00,64093.3234,1385.3535,88777682.41,5487,451.6826,1.956e-05,1.5823,5909,1263081169919.39
2024-06-23 19:00:00,64126.635,1191.3156,76388768.17,56019,33562.7602,2.502e-05,18.6348,58815,1263316189795.16
2024-06-23 20:00:00,63729.2055,4203.4021,268266290.31,41554,17207.4645,2.427e-05,15.85,38571,1263708828793.45
2024-06-23 21:00:00,63836.9061,4082.7662,260111375.68,16789,18527.4082,3.342e-05,6.4819,35772,1255732846708.44
2024-06-23 22:00:00,63652.2525,3216.8833,204998633.52,27516,12140.323,2.322e-05,9.8009,31282,1256991011011.44
2024-06-23 23:00:00,63207.2676,6081.259,385660959.08,29457,13499.5484,2.412e-05,10.4195,32137,1254091144322.96
2024-06-24 00:00:00,63074.1644,10339.077,652553570.25,25340,34422.6844,2.612e-05,11.6536,29196,1248188877658.23
2024-06-24 01:00:00,63314.4826,6786.4427,428421716.89,28047,21781.1886,2.175e-05,7.6038,22361,1244779917653.02
2024-06-24 02:00:00,62891.9597,6334.8323,399411070.04,35261,40688.8015,2.813e-05,12.721,42416,1247356757733.91
2024-06-24 03:00:00,62860.7648,4798.8859,301979405.16,18941,25168.9876,3.699e-05,11.372,42667,1242619984876.94
2024-06-24 04:00:00,62843.5367,5250.3373,329745705.17,45545,55342.3311,2.026e-05,15.1829,38113,1238807949203.3
2024-06-24 05:00:00,62319.1594,10690.4772,668393059.28,16118,21295.3865,2.065e-05,4.7891,14672,1238265727297.42
2024-06-24 06:00:00,62396.3002,7829.1626,487890175.68,30607,34133.505,3.161e-05,12.1414,43374,1228351119794.97
2024-06-24 07:00:00,62456.178,6690.3517,417329975.24,16752,18849.8559,7.625e-05,12.5767,39235,1228391589844.16
2024-06-24 08:00:00,62710.2088,9347.0592,585878859.68,8801,28843.2811,0.00010173,7.7191,32646,1230520628344.28
2024-06-24 09:00:00,61401.3455,28841.7619,1774490299.46,7859,36660.6496,0.00011059,7.8145,36384,1240065977204.31
2024-06-24 10:00:00,61178.3926,11315.6348,694057816.29,10213,45650.1771,9.258e-05,8.1062,39132,1209461556379.09
2024-06-24 11:00:00,61300.1253,9987.6485,610279625.58,6721,33223.6088,6.537e-05,3.3165,23151,1206335536459.99
2024-06-24 12:00:00,61217.9994,7953.2891,487563796.05,18509,45601.2545,6.13e-05,12.2662,65424,1205126793702.68
2024-06-24 13:00:00,61579.8315,10415.7177,638231955.25,34681,50902.117,3.519e-05,18.9419,81952,1205617378997.49
2024-06-24 14:00:00,61304.4785,10943.9359,671709560.3,13096,32038.9032,4.815e-05,6.7784,35424,1213280491537.99
2024-06-24 15:00:00,60830.0884,10821.7588,661086508.44,20180,33668.6352,3.105e-05,8.1602,39679,1206771459214.94
2024-06-24 16:00:00,60188.5558,21073.1336,1275139342.6,14408,62030.6694,7.412e-05,8.2658,59135,1195502961234.89
2024-06-24 17:00:00,60239.9768,26088.2923,1569422654.71,10299,41508.4946,5.425e-05,4.9591,35069,1187376976593.68
2024-06-24 18:00:00,60403.0866,14511.4023,873391881.2,57883,53064.9856,2.308e-05,19.5935,60755,1188516989851.1
2024-06-24 19:00:00,59305.9413,17458.5984,1043160358.34,30525,31690.7004,2.648e-05,11.7335,46714,1189470647849.54
2024-06-24 20:00:00,59508.6722,23548.0124,1392617955.99,17049,62251.3641,3.923e-05,8.0458,47211,1165481544014.9
2024-06-24 21:00:00,60089.7187,8816.3148,527077141.71,9657,34099.7968,6.034e-05,8.0019,40000,1173457700851.27
2024-06-24 22:00:00,60057.0901,5348.6063,321687146.92,20610,55709.3235,2.757e-05,8.9883,32797,1183792230308.1
2024-06-24 23:00:00,60304.6179,5956.6764,359136551.46,31072,26869.2052,2.736e-05,13.7099,53907,1183183867814.12
2024-06-25 00:00:00,60417.0867,5739.313,346730385.06,18207,31575.4955,3.04e-05,8.1235,37286,1188964670369.4
2024-06-25 01:00:00,60494.4805,3998.9559,241541774.82,21352,5717.2209,1.882e-05,6.6528,18867,1190974372372.45
2024-06-25 02:00:00,60693.6582,6156.8321,373043894.23,39512,20256.1933,2.316e-05,12.9603,42648,1192544827502.2
2024-06-25 03:00:00,61316.5908,12276.6464,752526062.7,6459,9856.6568,4.696e-05,3.0897,23208,1196747788091.66
2024-06-25 04:00:00,61387.2787,5281.0023,323852771.96,50657,25520.7337,2.174e-05,16.49,48000,1207817450286.68
2024-06-25 05:00:00,61039.3871,4188.6425,256449233.46,22822,25831.3393,1.856e-05,6.3937,18078,1209254478084.34
2024-06-25 06:00:00,61148.3263,4557.333,278415253.33,2758,9391.5252,0.00011701,1.549,14618,1202660232446.35
2024-06-25 07:00:00,60670.9674,7085.6993,431285638.99,17876,32056.4239,4.954e-05,6.1117,31775,1204159910252.16
2024-06-25 08:00:00,60861.4936,5233.6126,318151188.84,22636,37995.7202,5.49e-05,6.769,32787,1197680802385.56
2024-06-25 09:00:00,61462.2638,7933.8923,485234100.54,27397,43935.0165,6.026e-05,7.4262,33799,1197467045501.09
2024-06-25 10:00:00,61317.637,6305.7764,386554431.04,33435,31893.081,4.976e-05,9.1343,31891,1212184333935.76
2024-06-25 11:00:00,61190.8052,5635.5879,345398076.21,25672,19772.1599,4.703e-05,7.6816,33237,1209036656557.16
2024-06-25 12:00:00,61043.9059,6979.1097,426573341.35,40432,32418.8998,4.569e-05,15.6879,70146,1204653215311.02
2024-06-25 13:00:00,61189.9229,8509.2176,520561018.46,10907,47210.8829,9.595e-05,8.9578,60101,1203287668492.69
2024-06-25 14:00:00,61761.3475,18010.179,1111950951.34,12878,51461.1502,7.621e-05,8.4918,53816,1205616925178.29
2024-06-25 15:00:00,61817.5814,13420.4425,827977073.8,14180,41204.2863,5.463e-05,8.4197,44254,1217958540654.11
2024-06-25 16:00:00,61401.7363,9904.6124,610186656.62,17135,38492.3309,7.326e-05,10.1119,62707,1219089188001.48
2024-06-25 17:00:00,61409.1674,6875.5672,423503145.77,56635,15738.2548,2.358e-05,15.7049,40116,1209915474838.09
2024-06-25 18:00:00,62167.9913,12898.5384,796454450.47,16920,49755.382,6.11e-05,6.1868,39710,1213731268204.4
2024-06-25 19:00:00,62009.4926,10997.6934,682128300.05,16258,25078.6899,4.663e-05,6.1248,36694,1226295006156.0
2024-06-25 20:00:00,61933.2652,4355.5364,269998858.92,23242,20470.5059,3.357e-05,9.3599,45771,1225434500067.59
2024-06-25 21:00:00,61926.7794,2298.7397,142324455.98,20078,14409.1408,3.315e-05,7.9549,40081,1220675223986.43
2024-06-25 22:00:00,61923.1016,3099.1943,192410848.59,22033,18520.665,3.522e-05,7.6351,39363,1220338184290.58
2024-06-25 23:00:00,61817.5792,4072.1021,251569871.06,19378,12540.5777,6.225e-05,4.1982,10942,1220761752012.45
2024-06-26 00:00:00,61780.9057,3466.0061,214158966.45,38284,29153.9747,7.917e-05,8.7448,22383,1217935012739.81
2024-06-26 01:00:00,62095.2505,5888.7811,364954969.05,11685,11653.8284,6.773e-05,4.5735,29998,1217654330131.25
2024-06-26 02:00:00,62031.9096,6043.0689,376073638.61,14228,23220.8592,6.553e-05,6.1048,38754,1224254990220.87
2024-06-26 03:00:00,61936.0765,3768.6811,233573349.17,8679,21736.4912,6.858e-05,4.517,34439,1222559853172.25
2024-06-26 04:00:00,61717.7784,3753.025,231960185.8,10679,51455.6949,5.168e-05,5.9357,30700,1220847778505.03
2024-06-26 05:00:00,61572.6225,4072.8163,251162791.93,13074,9983.5787,4.117e-05,6.446,27988,1216525435809.94
2024-06-26 06:00:00,61578.4729,3565.315,219626033.62,21712,42113.5472,3.382e-05,7.7998,37931,1214492485445.02
2024-06-26 07:00:00,61717.0373,4305.1922,265429945.87,38998,29860.4232,2.211e-05,11.0325,31960,1214338357913.91
2024-06-26 08:00:00,61475.3155,5146.7295,316653125.28,42821,28158.3568,2.133e-05,12.7109,37204,1216806899576.67
2024-06-26 09:00:00,61372.054,4269.2607,262261115.47,15616,36686.6625,3.851e-05,6.4067,34056,1212129504582.59
2024-06-26 10:00:00,61262.6196,5544.5495,339715923.12,52287,29933.193,1.961e-05,16.7167,42824,1210894307357.14
2024-06-26 11:00:00,61437.7861,4693.4479,288164520.3,33265,12191.5583,1.876e-05,9.8299,24911,1207543146986.37
2024-06-26 12:00:00,61429.221,5691.3409,349671122.17,46813,22425.285,3.627e-05,11.9538,36141,1209985580052.29
2024-06-26 13:00:00,61758.5946,7935.1465,488827534.65,14968,23031.5369,3.725e-05,6.5283,35459,1209659109281.18
2024-06-26 14:00:00,61733.953,8529.0638,527039595.86,3610,20001.9328,7.873e-05,1.6163,13490,1219050215360.35
2024-06-26 15:00:00,61463.6194,7851.4815,482005807.47,12391,72335.7658,9.263e-05,6.67,51015,1217900080140.58
2024-06-26 16:00:00,61273.6866,5900.6264,362239113.73,22198,44129.2373,6.27e-05,13.3814,76662,1211078711525.12
2024-06-26 17:00:00,61225.1248,9997.4517,610305944.63,9280,42812.781,6.275e-05,5.0254,33631,1208892440113.02
2024-06-26 18:00:00,60904.3542,5433.9145,331539932.67,23482,42064.3998,5.665e-05,18.3314,66550,1206649069634.62
2024-06-26 19:00:00,60985.8992,10532.0034,640917313.16,17851,25305.6091,3.941e-05,8.9139,33516,1199679080410.77
2024-06-26 20:00:00,60969.191,6503.1766,395860872.84,15463,39032.0116,5.769e-05,8.1541,54411,1204858974678.11
2024-06-26 21:00:00,61032.4038,2696.0757,164458954.99,8900,26134.4789,6.267e-05,4.9677,35528,1202203781374.76
2024-06-26 22:00:00,60908.2118,3369.043,205261915.5,6515,13935.5549,7.549e-05,4.7934,32044,1202740231074.02
2024-06-26 23:00:00,60837.1497,2990.3483,181942257.21,7897,17272.0271,6.269e-05,4.7611,34489,1200770178830.0
2024-06-27 00:00:00,60955.3275,4202.5128,255873639.12,15351,30207.8995,6.09e-05,14.2039,50894,1198205485427.56
2024-06-27 01:00:00,61036.8812,3701.636,225879153.68,30853,11119.7139,2.059e-05,9.6723,31681,1201515101706.03
2024-06-27 02:00:00,61003.4803,3565.3295,217318577.26,17539,21359.3055,3.169e-05,8.4734,33414,1203948302679.57
2024-06-27 03:00:00,61007.374,4216.0833,257429088.39,33490,19405.1878,3.204e-05,15.2324,50830,1200996112020.22
2024-06-27 04:00:00,61077.6717,3059.5449,186901260.02,23052,29482.6691,3.315e-05,12.1907,40009,1202565895623.36
2024-06-27 05:00:00,60773.8299,3684.2051,224501120.63,10973,8041.5023,3.478e-05,5.1463,26632,1204197175440.21
2024-06-27 06:00:00,60707.8021,5528.3562,335620103.0,11831,35230.0476,4.797e-05,6.7307,39533,1201080844812.69
2024-06-27 07:00:00,60753.842,4143.4445,251784102.41,6502,17086.7247,5.179e-05,3.2487,22188,1194621400761.58
2024-06-27 08:00:00,60810.8245,3052.5612,185471234.72,8122,273599.1177,6.494e-05,4.0455,27798,1197909580251.32
2024-06-27 09:00:00,61246.7596,5114.6327,312098217.46,9741,530111.5106,7.808e-05,4.8424,33407,1197198075755.08
2024-06-27 10:00:00,61074.8472,5562.0887,340482946.74,16087,54530.1516,6.769e-05,9.8351,61512,1207930867089.04
2024-06-27 11:00:00,61149.9417,3971.4915,242880592.94,13725,33813.9995,5.112e-05,8.6716,50445,1203507456610.24
2024-06-27 12:00:00,61300.5685,9069.4105,555775956.35,11826,39533.9716,8.731e-05,15.9668,80109,1206631989367.41
2024-06-27 13:00:00,61931.6588,13254.6438,817416083.77,13130,46075.4083,7.481e-05,13.9821,64076,1208579865434.74
2024-06-27 14:00:00,61694.3431,12556.405,779702025.0,12153,54006.2334,5.897e-05,8.3891,53629,1216595754835.27
2024-06-27 15:00:00,61535.7133,7737.3176,476955664.81,18153,63943.227,5.552e-05,15.3183,69676,1215787804205.96
2024-06-27 16:00:00,61668.8218,5865.9792,361592034.84,11212,37968.8442,4.634e-05,4.7642,31913,1213274526615.29
2024-06-27 17:00:00,61804.7931,5261.6625,325257581.33,29353,42337.8867,3.462e-05,11.3329,64165,1215750618400.39
2024-06-27 18:00:00,61826.3282,4409.7685,272407022.43,8094,9631.0636,6.133e-05,3.0365,23974,1219004912885.84
2024-06-27 19:00:00,61392.5262,6330.5074,389337879.98,13297,33327.6546,5.335e-05,4.499,31548,1217465758712.36
2024-06-27 20:00:00,61440.2501,4430.3417,272142394.19,19379,37100.7582,5.221e-05,7.9947,54647,1209829417788.59
2024-06-27 21:00:00,61482.775,2027.7728,124672557.26,27569,46619.405,4.278e-05,14.9097,81115,1211028024273.13
2024-06-27 22:00:00,61591.5006,2564.3588,157871841.88,35610,11935.4211,2.34e-05,10.8376,43058,1211578106826.66
2024-06-27 23:00:00,61640.2509,2693.3754,165915123.59,25574,20416.9194,3.116e-05,7.3766,33811,1214298358567.47
2024-06-28 00:00:00,61518.8191,3608.8263,222187664.3,8585,2234.2748,2.639e-05,3.0683,10633,1213931985719.8
2024-06-28 01:00:00,62042.3234,7916.8091,490043616.43,21263,36024.8898,4.899e-05,7.5841,48497,1212340492128.92
2024-06-28 02:00:00,61694.9685,6649.4209,410954590.95,43328,44198.5666,2.292e-05,14.3716,55705,1224117029964.3
2024-06-28 03:00:00,61797.7338,3298.2441,203735747.35,26382,46156.713,2.839e-05,9.4764,43798,1216398138874.85
2024-06-28 04:00:00,61698.3019,3552.5534,218953463.65,17446,34295.3119,5.351e-05,6.9092,18366,1218274715162.1
2024-06-28 05:00:00,61557.3799,3268.1437,201153065.78,30219,31037.4321,3.672e-05,12.4542,46034,1215649823073.02
2024-06-28 06:00:00,61575.5358,3174.9251,195411772.65,35109,15321.9071,2.229e-05,11.1887,39326,1211618483165.9
2024-06-28 07:00:00,61303.6816,6030.1034,370193206.74,9095,5286.507,2.961e-05,3.5118,15656,1212461222004.84
2024-06-28 08:00:00,61430.815,4676.3368,286733759.87,30165,56853.1525,3.527e-05,10.5514,53768,1208794083286.85
2024-06-28 09:00:00,61507.7085,4251.8215,261157872.69,57801,47106.9837,1.847e-05,16.7816,41550,1211524719882.2
2024-06-28 10:00:00,61497.956,4071.0651,250270659.0,23325,25538.2445,2.888e-05,10.2994,47007,1209784611216.07
2024-06-28 11:00:00,61634.0338,5088.5383,313480830.38,19785,37846.655,3.568e-05,8.2932,48060,1211918293693.19
2024-06-28 12:00:00,61340.2394,12116.0166,745817669.61,18978,53049.9626,4.637e-05,8.0112,54257,1213381522388.16
2024-06-28 13:00:00,61246.758,10064.2187,618270778.21,18170,68253.2702,5.706e-05,7.7291,60454,1208957243322.91
2024-06-28 14:00:00,60869.8555,14358.4228,876481570.39,29220,63205.3348,3.647e-05,13.2002,70156,1206212465026.54
2024-06-28 15:00:00,60992.1316,8814.2452,536594656.31,36279,42238.5847,2.394e-05,11.2068,47988,1198550096802.36
2024-06-28 16:00:00,60848.0778,10200.8409,619826909.59,27528,26810.6388,3.716e-05,11.7822,72026,1203729673252.14
2024-06-28 17:00:00,60752.9208,6191.7529,376569396.43,23549,27830.7094,3.424e-05,10.0893,52163,1197710180797.29
2024-06-28 18:00:00,60759.9839,5126.2166,311238551.86,17947,32721.2086,3.819e-05,8.003,51261,1198313286856.36
2024-06-28 19:00:00,60034.8296,15159.0652,914225456.31,32738,31909.7908,2.447e-05,10.8113,45711,1197871855248.78
2024-06-28 20:00:00,60149.7895,5740.1155,345272367.61,19108,22462.567,3.175e-05,7.6619,43074,1184617145625.03
2024-06-28 21:00:00,60277.5619,2768.1488,166671191.53,28098,40130.296,2.832e-05,11.8966,55239,1185769182897.01
2024-06-28 22:00:00,60284.1944,2797.2021,168622259.35,18326,19811.773,2.638e-05,6.5133,32027,1187803943526.56
2024-06-28 23:00:00,60349.6743,2299.3884,138738726.74,20383,12259.395,2.018e-05,6.2017,27718,1188046458124.2
2024-06-29 00:00:00,60683.5912,7124.5583,431216836.6,22036,55016.4822,2.904e-05,7.8576,43804,1189569860170.94
2024-06-29 01:00:00,60827.634,4532.8706,275644448.9,44584,40249.0683,1.774e-05,13.4607,39992,1197286235639.34
2024-06-29 02:00:00,60693.1329,3261.7704,198150535.55,8714,26697.9298,4.763e-05,4.5707,34293,1199673463362.72
2024-06-29 03:00:00,60685.7182,2039.4337,123761837.25,37345,13931.0881,1.792e-05,11.3424,42190,1196909600861.12
2024-06-29 04:00:00,60716.574,1609.483,97674111.25,34385,13868.328,1.774e-05,9.8891,28436,1196393663825.59
2024-06-29 05:00:00,60708.3792,1409.2244,85560048.4,30651,20128.8962,2.15e-05,9.551,40729,1196538453659.72
2024-06-29 06:00:00,60791.4275,1561.7669,94869467.43,34069,15173.0149,1.8e-05,9.5681,29452,1195977744778.64
2024-06-29 07:00:00,60986.4117,4937.8502,301066037.21,8258,10241.6223,3.587e-05,3.0798,20620,1197936007629.52
2024-06-29 08:00:00,60917.8709,2518.8424,153435739.34,22898,26627.5284,2.461e-05,8.177,38078,1201859639981.37
2024-06-29 09:00:00,60906.9706,2000.7579,121788556.35,54063,20010.056,1.928e-05,16.5313,45258,1200413238420.98
2024-06-29 10:00:00,60926.6804,1954.6908,119062076.54,34632,17565.2692,1.796e-05,9.3902,27814,1200764462602.5
2024-06-29 11:00:00,61035.7031,4088.86,249602424.74,21762,14276.8079,2.591e-05,8.4711,36905,1200652076738.21
2024-06-29 12:00:00,60981.1159,2847.65,173781376.54,38620,10496.549,1.824e-05,11.2597,36586,1204400977915.68
2024-06-29 13:00:00,61039.9648,2783.5239,169866599.88,40383,17812.5738,1.712e-05,11.1964,35186,1201863956548.7
2024-06-29 14:00:00,60950.4738,3155.8183,192399203.06,33647,19237.3261,2.228e-05,11.3338,48547,1203318188911.25
2024-06-29 15:00:00,61045.3174,2240.1287,136540546.92,32967,18377.7443,1.732e-05,9.7156,31455,1200784250837.0
2024-06-29 16:00:00,60940.7924,2444.7147,148953635.47,20623,8729.812,2.742e-05,7.9541,44713,1203295067785.31
2024-06-29 17:00:00,60973.8686,1718.4664,104682836.02,37096,26093.2614,2.72e-05,12.848,57898,1200919438346.41
2024-06-29 18:00:00,60992.6744,1469.7121,89575720.88,12299,14168.6363,3.608e-05,6.9564,38818,1201853406466.88
2024-06-29 19:00:00,60989.446,1675.5287,102139188.76,15515,12466.5627,6.994e-05,21.9072,87755,1200908684064.25
2024-06-29 20:00:00,60982.8459,1709.5675,104215902.54,19622,14610.0125,3.017e-05,10.0591,45466,1201353843573.47
2024-06-29 21:00:00,60962.6033,1465.7758,89323382.96,37787,11698.2022,1.844e-05,11.5197,39758,1201604814039.82
2024-06-29 22:00:00,60879.3433,2073.1313,126202727.67,43416,9098.4165,1.862e-05,14.7968,45200,1201810059032.93
2024-06-29 23:00:00,60898.9464,1632.4827,99439900.73,26720,16196.0951,3.013e-05,15.7902,51873,1199638476050.09
2024-06-30 00:00:00,60944.5587,2323.1454,141514388.1,18930,36756.8465,2.949e-05,9.9587,45200,1199792912680.84
2024-06-30 01:00:00,60880.8034,2094.3166,127533521.96,22515,8894.4931,3.109e-05,11.4728,51023,1201512293615.44
2024-06-30 02:00:00,60756.4392,3430.3872,208525505.13,15758,18868.2051,2.536e-05,6.1284,29088,1200041078764.78
2024-06-30 03:00:00,60823.3806,1976.2224,120126494.2,32669,11041.6925,2.315e-05,10.5085,44278,1197888159719.77
2024-06-30 04:00:00,60702.1489,1569.1507,95317009.75,18751,7163.0678,2.304e-05,6.3277,26932,1198734560540.05
2024-06-30 05:00:00,60711.0391,1704.4598,103435630.49,37300,5937.7273,1.726e-05,11.6286,32727,1196495518580.5
2024-06-30 06:00:00,60947.4919,1863.2632,113300872.98,5717,5169.4527,5.856e-05,3.1849,22700,1196964134161.27
2024-06-30 07:00:00,61440.3207,9979.4117,613122851.57,5978,3401.6893,3.381e-05,3.5624,19104,1200827716773.52
2024-06-30 08:00:00,61429.4821,4214.1557,258648785.32,34867,41541.4162,2.492e-05,11.0044,46388,1211687627935.88
2024-06-30 09:00:00,61428.1898,3177.8659,195388820.81,32279,17431.7866,1.933e-05,9.7182,33950,1208702440459.14
2024-06-30 10:00:00,61427.724,2017.0522,123970543.53,15189,12474.4216,3.202e-05,6.4216,36061,1211401750773.84
2024-06-30 11:00:00,61459.8139,2480.7209,152532264.34,20613,12165.2901,2.679e-05,7.768,36921,1210307090231.58
2024-06-30 12:00:00,61407.2422,2965.9473,182116569.09,23480,8218.0951,1.68e-05,6.5079,20450,1212628052475.48
2024-06-30 13:00:00,61620.9301,3678.2415,226227821.72,13551,11347.9693,3.733e-05,6.6808,37020,1209715720233.84
2024-06-30 14:00:00,61496.3418,4508.8306,277596673.77,30336,20216.7306,2.572e-05,11.0614,53607,1215271603394.2
2024-06-30 15:00:00,61619.5546,2422.7451,149204113.12,12221,15133.3112,4.2e-05,4.8459,30851,1211596443159.06
2024-06-30 16:00:00,61523.613,1922.6812,118346490.23,9380,8456.0926,4.037e-05,4.979,30810,1215251891591.92
2024-06-30 17:00:00,61622.2407,3584.8769,221054594.36,16832,31304.513,4.117e-05,8.1048,56810,1213189534896.08
2024-06-30 18:00:00,61964.3298,3697.0627,228433116.38,18134,13399.3882,3.71e-05,9.8461,57965,1215484324191.14
2024-06-30 19:00:00,61948.026,3609.5095,223493607.67,52087,12862.086,1.758e-05,15.8309,49573,1220730071586.93
2024-06-30 20:00:00,61912.9986,5928.5129,368181973.51,39510,21600.312,2.564e-05,13.392,57090,1220769370275.27
2024-06-30 21:00:00,61873.0501,2368.5488,146572617.24,26933,30338.538,3.369e-05,10.9532,64606,1220542277335.15
2024-06-30 22:00:00,62833.0977,9844.6326,615850399.73,17852,8293.6732,2.142e-05,6.0623,25859,1218382818826.05
2024-06-30 23:00:00,62700.4188,5658.5311,355570566.11,23634,32407.5491,3.042e-05,9.5352,48533,1239055737327.16
2024-07-01 00:00:00,62868.9654,5231.9918,327995678.43,36883,70312.7961,1.951e-05,11.3698,38204,1236676710888.48
2024-07-01 01:00:00,63571.6281,12364.4982,783743689.74,24751,19371.3392,2.184e-05,7.8715,33879,1238059914031.12
2024-07-01 02:00:00,63385.8074,9849.9142,625532735.72,52254,16568.5145,1.735e-05,15.9108,48094,1251759198497.38
2024-07-01 03:00:00,63388.5538,5074.2435,321711119.01,40807,23834.9972,1.959e-05,12.927,51682,1248405281129.2
2024-07-01 04:00:00,63233.0663,3506.2873,221904940.87,37608,35749.8073,1.711e-05,11.0854,33089,1249022154855.87
2024-07-01 05:00:00,63390.896,2714.2905,171938976.66,11910,15984.6055,3.442e-05,4.9809,30607,1246720253880.51
2024-07-01 06:00:00,63367.495,3234.3762,204872198.54,22778,11609.3176,2.342e-05,8.3655,39550,1249112585353.03
2024-07-01 07:00:00,63241.0654,3293.5725,208488793.49,8057,12794.2028,3.921e-05,3.2238,20674,1249436838461.59
2024-07-01 08:00:00,62879.2473,6667.6358,420031898.82,13647,42194.4687,6.404e-05,8.589,58971,1246765071785.06
2024-07-01 09:00:00,62888.9563,4432.7866,278614462.95,12115,24317.7892,4.472e-05,4.8709,33999,1239911662053.46
2024-07-01 10:00:00,62810.491,3382.7936,212567255.08,27638,19308.2966,3.57e-05,11.2698,69542,1239251273903.92
2024-07-01 11:00:00,62610.7148,5349.6771,335316915.08,23062,13966.1809,3.489e-05,9.6408,59417,1238534778396.94
2024-07-01 12:00:00,62831.9855,4864.4013,305159725.48,32001,14313.4062,2.836e-05,11.4736,59609,1233984675010.26
2024-07-01 13:00:00,62635.2774,8394.3404,526529261.97,29127,32484.8304,3.259e-05,11.4082,70476,1238462976934.31
2024-07-01 14:00:00,62773.5055,9610.4698,602824839.23,17610,12268.5794,3.107e-05,6.8392,43120,1233546165499.84
2024-07-01 15:00:00,63063.9274,7461.9385,469359560.38,36789,53783.2363,3.403e-05,12.9818,77598,1236578383763.92
2024-07-01 16:00:00,63063.7695,8530.7944,538467872.53,19397,38176.8507,5.122e-05,10.1582,65267,1241757075724.02
2024-07-01 17:00:00,63631.7571,9102.6618,576542631.42,38527,56070.0205,3.564e-05,19.1526,97943,1242405588168.94
2024-07-01 18:00:00,63609.7681,9033.502,574463324.18,32964,60713.0552,2.818e-05,11.1674,55349,1252317766019.57
2024-07-01 19:00:00,63207.3607,9997.1071,632655225.27,16599,16885.2063,3.908e-05,6.6689,42470,1253941829298.45
2024-07-01 20:00:00,63253.7885,3549.4664,224541434.26,24687,27784.3691,3.369e-05,10.6321,48539,1245670062268.49
2024-07-01 21:00:00,63086.5893,1818.6592,114807032.67,22637,20796.7404,3.664e-05,10.9891,50750,1246327164925.22
2024-07-01 22:00:00,62937.0512,4047.2207,254637214.54,15257,18565.3168,4.199e-05,6.4155,42076,1244073758892.43
2024-07-01 23:00:00,62862.4158,2713.1334,170615484.17,13816,6512.0025,2.73e-05,5.1324,25004,1241072871310.33
2024-07-02 00:00:00,62884.4472,3400.6335,213772613.94,14704,38304.3446,5.273e-05,10.4952,59844,1238799172479.87
2024-07-02 01:00:00,62879.6298,2440.405,153402378.64,7919,9506.2065,5.191e-05,8.342,31336,1239174293306.01
2024-07-02 02:00:00,62951.8919,2781.6886,175176867.84,6911,13468.8208,6.459e-05,4.3342,30947,1239595154803.52
2024-07-02 03:00:00,63089.435,3081.5365,194422331.49,8714,15772.5902,6.224e-05,4.7419,37348,1241466513886.48
2024-07-02 04:00:00,62988.5989,2760.6939,174189890.14,22219,33639.2056,4.406e-05,16.3308,63359,1244585125992.66
2024-07-02 05:00:00,62964.0316,1698.4862,106990552.1,67758,9955.6827,1.536e-05,18.8028,42806,1243035948301.2
2024-07-02 06:00:00,62805.5593,3985.9023,250489014.47,28421,29613.6715,2.231e-05,9.525,32489,1241158985171.74
2024-07-02 07:00:00,62565.1332,5690.4873,356302977.25,16331,36867.6267,3.956e-05,8.1701,40704,1237663761623.47
2024-07-02 08:00:00,62598.3024,5989.4311,374697872.13,31457,46737.1901,2.422e-05,11.4534,44525,1233184816536.08
2024-07-02 09:00:00,62584.2427,4943.6497,309457340.04,18075,14365.4742,2.701e-05,6.6055,27486,1234389316526.84
2024-07-02 10:00:00,62639.778,4377.8538,273935718.29,48640,23186.7002,2.074e-05,17.1215,52476,1234214823412.23
2024-07-02 11:00:00,62758.9366,3635.3059,227861310.56,9590,25158.0736,4.303e-05,5.0675,30632,1233966660626.86
2024-07-02 12:00:00,62812.0426,4881.9633,306535033.34,32544,24103.5274,2.595e-05,11.2544,44431,1237271563842.66
2024-07-02 13:00:00,62564.2426,8326.8006,522872722.66,30196,37720.3582,2.812e-05,12.7316,61300,1241815954440.77
2024-07-02 14:00:00,61979.0278,16682.7875,1037275681.46,29901,48933.1893,2.955e-05,12.8196,54635,1233365986322.89
2024-07-02 15:00:00,61887.1341,7547.5155,467670265.35,25447,32740.1131,3.371e-05,11.8156,56227,1222463132050.4
2024-07-02 16:00:00,61868.6862,5954.419,368211409.82,19299,27453.6262,3.649e-05,9.5374,47531,1218952473804.11
2024-07-02 17:00:00,62083.7056,3853.9765,238707655.47,37441,21682.1187,2.007e-05,13.2249,56963,1219532073466.7
2024-07-02 18:00:00,62270.1741,4599.5416,286213662.99,24905,22630.2772,2.743e-05,11.673,57163,1222729411777.25
2024-07-02 19:00:00,61857.8399,5853.3534,362908234.41,21979,31800.6654,2.887e-05,8.1135,37891,1228222968208.69
2024-07-02 20:00:00,61946.6905,3633.0742,224945459.15,20863,23112.2925,2.568e-05,8.5971,41903,1220255399984.31
2024-07-02 21:00:00,61889.2302,2659.1519,164640886.41,6887,18000.9323,6.137e-05,3.1579,28441,1221339367713.79
2024-07-02 22:00:00,62019.9314,2424.1851,150196757.87,21956,35011.0168,2.827e-05,9.7809,53248,1220833098029.47
2024-07-02 23:00:00,62062.0375,2390.4831,148356531.52,39980,13938.2971,3.24e-05,8.7051,17912,1223255513500.19
