timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_btc,avg_fee_btc,total_size_used_mb,unique_active_wallets
2024-04-03 00:00:00,65414.7994,16617.7765,1082889640.81,14379,50441.8209,5.514e-05,9.4264,50341
2024-04-03 01:00:00,65831.6357,11265.4957,737776948.95,6918,41531.0207,6.243e-05,5.4604,33966
2024-04-03 02:00:00,65938.3804,8429.7038,555420546.98,16292,29913.2632,4.722e-05,10.8618,53659
2024-04-03 03:00:00,66247.383,8432.2951,556693497.55,15633,24081.441,6.752e-05,20.434,79850
2024-04-03 04:00:00,66360.8108,7938.6903,526575239.75,14577,88257.1932,4.714e-05,8.3113,46969
2024-04-03 05:00:00,66122.6341,6351.1284,420108810.41,3348,3650.8983,8.55e-05,1.5496,9476
2024-04-03 06:00:00,66396.3225,5985.1966,396771594.59,20460,37739.4321,7.067e-05,9.5933,44330
2024-04-03 07:00:00,66186.2128,6593.0555,437399429.23,22892,48132.7899,5.323e-05,17.663,67293
2024-04-03 08:00:00,66560.6397,9543.1803,633468185.78,16345,46016.6252,5.967e-05,16.5227,54230
2024-04-03 09:00:00,66518.6301,7392.2099,491693951.25,9830,44013.8815,6.93e-05,6.4924,39146
2024-04-03 10:00:00,66226.8367,8102.6451,537130924.01,18084,45490.1244,6.352e-05,19.3365,94129
2024-04-03 11:00:00,66099.2425,10985.4985,724125986.4,18948,21179.817,4.02e-05,10.8015,52431
2024-04-03 12:00:00,65943.3279,8096.3216,534282368.32,13729,26928.7603,5.419e-05,9.828,60633
2024-04-03 13:00:00,65840.1509,9051.1289,596057352.14,13756,36211.3113,6.511e-05,10.1962,46569
2024-04-03 14:00:00,66656.6604,17120.0156,1139853427.73,25458,40834.6428,6.147e-05,19.1138,80414
2024-04-03 15:00:00,65862.1531,11916.7644,788262947.47,28252,64157.7874,7.53e-05,12.1145,85876
2024-04-03 16:00:00,66237.6487,10514.5031,696735381.35,4362,2779.2077,7.224e-05,1.4379,8510
2024-04-03 17:00:00,65992.2589,8241.6029,544831934.35,23905,60981.7947,0.00013041,8.5966,59970
2024-04-03 18:00:00,66028.612,9985.0007,657393518.29,15123,31741.6431,0.00013225,8.6717,57967
2024-04-03 19:00:00,65840.0224,9310.5443,613511037.78,16700,33408.7103,0.00010675,8.5619,56005
2024-04-03 20:00:00,65745.3505,7746.007,509138835.1,15207,35161.2923,7.779e-05,8.5484,56894
2024-04-03 21:00:00,65945.4901,5483.8655,360508972.7,9079,21625.7216,0.00012531,8.9136,37330
2024-04-03 22:00:00,66169.1542,7642.477,504937935.75,14998,51162.4077,9.458e-05,7.7844,62133
2024-04-03 23:00:00,65994.2046,5780.1986,382502287.64,14561,23636.4374,7.227e-05,9.5236,59351
2024-04-04 00:00:00,66310.0572,6720.1484,444855830.09,8025,36784.8169,8.216e-05,6.4878,38647
2024-04-04 01:00:00,66179.0567,5686.0573,376441357.41,11084,41685.795,8.761e-05,6.6855,47247
2024-04-04 02:00:00,65780.8754,8481.2518,558315504.32,15511,25675.2915,7.156e-05,16.8544,74531
2024-04-04 03:00:00,65641.4978,4102.2554,269506021.06,15104,28939.5553,7.126e-05,15.2574,67110
2024-04-04 04:00:00,65498.6016,7280.8643,476183578.17,15331,55059.3908,6.945e-05,16.6448,64528
2024-04-04 05:00:00,65601.5569,3458.3758,226619377.96,13240,20633.2397,6.217e-05,12.4046,64543
2024-04-04 06:00:00,65783.4284,2921.2286,191949786.23,12222,22486.5064,6.207e-05,6.4835,37465
2024-04-04 07:00:00,66084.7979,7633.0062,504361524.59,15687,19079.2419,5.722e-05,13.6683,51101
2024-04-04 08:00:00,66223.4133,5505.6924,364760133.31,10185,27543.4737,7.655e-05,7.0259,36282
2024-04-04 09:00:00,66274.6508,4470.1457,296281305.38,17669,32611.3096,5.623e-05,12.5109,58609
2024-04-04 10:00:00,66282.5702,4779.1895,317002637.1,10459,19723.794,6.733e-05,7.1995,39117
2024-04-04 11:00:00,66347.3043,4375.2011,290106510.64,11315,46765.1291,6.138e-05,7.0663,43432
2024-04-04 12:00:00,66706.7055,9128.6635,608000174.46,9462,25877.6309,0.00010948,5.5469,41105
2024-04-04 13:00:00,67278.7438,15998.0747,1075726473.32,15871,50515.6073,7.192e-05,9.7588,69526
2024-04-04 14:00:00,67744.3709,14608.4598,988363233.6,12932,57893.254,7.409e-05,6.5877,45652
2024-04-04 15:00:00,67672.0257,9006.1126,609308198.86,6645,23395.7798,0.00010481,3.1492,26130
2024-04-04 16:00:00,67855.6665,9731.1952,660828649.44,14864,57917.3964,0.00010631,7.7008,60956
2024-04-04 17:00:00,68873.6845,12852.2666,878111978.32,24551,58969.5973,6.43e-05,17.0927,99534
2024-04-04 18:00:00,68618.8059,20868.9746,1438627867.42,12622,42216.7337,7.333e-05,8.4938,54871
2024-04-04 19:00:00,68498.614,13891.1385,954178967.47,12388,42932.398,8.437e-05,10.9017,61553
2024-04-04 20:00:00,67953.4166,17241.7098,1169602072.72,9250,37759.1625,8.43e-05,4.6772,40190
2024-04-04 21:00:00,67803.0188,6240.1456,423472114.81,17221,21960.3929,5.509e-05,14.2469,76840
2024-04-04 22:00:00,67959.8341,5565.7044,377749907.97,6377,28109.8288,8.178e-05,3.0836,27931
2024-04-04 23:00:00,68525.863,8042.7885,549820239.38,22454,39278.5406,5.825e-05,18.4079,89261
2024-04-05 00:00:00,68645.1152,6831.3666,467376807.59,2444,38225.3657,0.00011538,1.4629,15152
2024-04-05 01:00:00,68202.1847,7634.5801,520733264.84,9419,38383.8662,6.309e-05,4.7196,36256
2024-04-05 02:00:00,67637.2701,9290.3529,629852983.56,12872,46640.9476,6.628e-05,9.7208,59760
2024-04-05 03:00:00,67894.465,6953.5352,471867927.51,17736,16967.7957,4.402e-05,14.565,65074
2024-04-05 04:00:00,67673.3375,6439.1395,436327695.2,19996,61113.4973,5.245e-05,18.4377,84722
2024-04-05 05:00:00,66922.6358,13332.0601,892238117.08,7609,10270.1484,3.397e-05,5.6209,23118
2024-04-05 06:00:00,67172.3974,6729.3399,450982370.6,14037,61794.5717,4.645e-05,8.576,46435
2024-04-05 07:00:00,66937.3752,6060.0777,405974787.04,12907,20787.8481,5.57e-05,7.775,47626
2024-04-05 08:00:00,67151.2529,8075.1974,543542356.19,15396,27793.3979,5.282e-05,9.6759,59158
2024-04-05 09:00:00,66822.4195,10515.5628,701830999.27,12046,39134.2019,5.083e-05,8.1116,43837
2024-04-05 10:00:00,67046.0106,6658.6082,445897885.6,13117,36849.4903,6.471e-05,11.746,50044
2024-04-05 11:00:00,66489.924,7570.628,505285097.59,17962,38208.8339,5.046e-05,14.3146,68772
2024-04-05 12:00:00,66907.973,17527.7474,1164691017.91,16214,50978.988,5.542e-05,14.374,75363
2024-04-05 13:00:00,67536.5852,13408.7033,899781421.35,27831,57452.2906,4.673e-05,25.957,104593
2024-04-05 14:00:00,68192.5522,17975.4944,1221739266.66,17989,64485.1783,6.229e-05,18.6607,62942
2024-04-05 15:00:00,68247.387,10770.7717,731886329.88,23686,56865.7011,4.617e-05,17.8791,67834
2024-04-05 16:00:00,67998.5265,8821.1081,600185447.49,20540,20695.2878,4.365e-05,14.3826,62343
2024-04-05 17:00:00,67461.1674,7454.4393,504728750.79,17163,57704.9645,5.658e-05,10.4392,60595
2024-04-05 18:00:00,67641.0689,7233.5826,488843387.16,9847,23433.5878,5.704e-05,9.8358,43301
2024-04-05 19:00:00,67438.3128,11031.7662,747863201.44,7249,53543.5263,0.00012879,5.7576,32562
2024-04-05 20:00:00,67673.9621,5685.6486,384196215.47,8919,19530.2772,0.00010263,5.1405,32757
2024-04-05 21:00:00,67550.5846,3300.4214,223582554.0,20348,54543.201,8.328e-05,12.6741,71571
2024-04-05 22:00:00,67656.9088,3193.3524,216252472.87,11569,36970.57,8.912e-05,6.7044,42741
2024-04-05 23:00:00,67854.2221,3509.5537,238200958.6,11593,29207.805,8.184e-05,7.0966,42544
2024-04-06 00:00:00,67947.9348,4418.4261,300059413.63,18100,61126.8072,6.937e-05,15.7608,79002
2024-04-06 01:00:00,67736.2596,3609.0156,245013884.14,19718,35156.483,5.213e-05,21.9766,89285
2024-04-06 02:00:00,67618.4326,4353.8774,294583559.34,11943,53109.5541,5.98e-05,11.1018,46593
2024-04-06 03:00:00,67826.9179,3445.3964,233476713.34,10238,26466.8113,5.623e-05,7.2072,40652
2024-04-06 04:00:00,67780.9861,3013.8116,204246007.13,12323,41516.5872,6.248e-05,10.396,62001
2024-04-06 05:00:00,68066.3598,6167.6967,419701465.77,13793,16637.532,3.631e-05,8.0168,36991
2024-04-06 06:00:00,68144.6092,3251.9689,221334736.14,17678,13556.5087,3.691e-05,9.6944,41698
2024-04-06 07:00:00,68033.4783,4111.9479,279918600.31,24323,13942.3976,2.827e-05,12.637,52781
2024-04-06 08:00:00,68043.6555,3801.6593,258523907.28,12500,35160.7447,4.706e-05,9.7787,44504
2024-04-06 09:00:00,67827.6976,4035.3574,274231420.03,11925,10490.9382,4.423e-05,6.4938,35962
2024-04-06 10:00:00,67876.4351,3169.2512,215014841.85,15211,25270.5265,4.04e-05,8.3287,43673
2024-04-06 11:00:00,67695.7218,3553.1578,240805418.14,16289,14503.5419,3.633e-05,9.6439,44048
2024-04-06 12:00:00,67772.0275,3635.8709,246300243.34,22052,22833.0357,4.509e-05,11.7304,62792
2024-04-06 13:00:00,67732.9223,3727.2573,252324778.94,18815,15654.6494,2.798e-05,8.365,34750
2024-04-06 14:00:00,68019.137,4524.4973,307281867.46,12808,22003.4533,6.012e-05,9.344,40150
2024-04-06 15:00:00,68129.1519,6179.6658,421128850.97,6491,23189.1686,5.297e-05,3.171,23177
2024-04-06 16:00:00,68157.8606,3611.9398,245866637.99,22900,32337.8919,5.46e-05,13.0944,73807
2024-04-06 17:00:00,68315.6683,4899.4782,334541176.55,33747,22563.7184,3.02e-05,18.9638,78870
2024-04-06 18:00:00,68328.5108,2984.4702,203824322.29,27880,27986.8765,2.796e-05,14.1055,60508
2024-04-06 19:00:00,68287.7452,3257.3558,222682260.8,38023,20627.7889,2.8e-05,20.6767,74323
2024-04-06 20:00:00,68417.1963,2785.6363,190323327.98,14666,11627.1989,3.425e-05,6.9426,35244
2024-04-06 21:00:00,68327.9657,2577.4801,176346926.32,28890,25273.2776,3.477e-05,15.5931,73442
2024-04-06 22:00:00,69078.3713,6930.7028,476556948.69,11759,14646.0992,4.459e-05,7.1716,36682
2024-04-06 23:00:00,68912.5125,10403.2055,720926188.8,11364,12303.6258,5.915e-05,6.7469,40105
2024-04-07 00:00:00,69027.4039,4360.5332,301000114.88,10246,32570.3258,5.592e-05,6.1014,36632
2024-04-07 01:00:00,69571.7661,6631.6103,460476879.77,17515,10809.7441,4.357e-05,8.6857,36876
2024-04-07 02:00:00,69333.1114,5723.482,398141388.99,31682,13176.174,3.963e-05,13.6898,43791
2024-04-07 03:00:00,69435.1404,3223.5573,223720967.79,7384,7720.081,5.993e-05,3.2699,17431
2024-04-07 04:00:00,69337.1713,3930.6484,272383813.87,39789,44480.2589,4.189e-05,19.057,79178
2024-04-07 05:00:00,69423.843,2638.0046,183106457.33,14686,23297.1101,4.339e-05,8.675,39635
2024-04-07 06:00:00,69275.121,2649.0478,183530338.68,26426,34807.1536,3.53e-05,14.0684,52913
2024-04-07 07:00:00,69392.3364,2706.4363,187808438.8,24241,17000.6675,3.811e-05,14.7921,42963
2024-04-07 08:00:00,69516.982,3235.409,224875983.15,23873,18044.8592,3.517e-05,18.3012,41095
2024-04-07 09:00:00,69315.7207,2943.0236,204189288.36,40285,18264.9529,2.534e-05,24.341,67010
2024-04-07 10:00:00,69353.6913,2909.2488,201859134.92,17813,14408.5629,3.34e-05,11.1482,38026
2024-04-07 11:00:00,69383.3546,2363.7903,163915784.32,21076,20914.0531,4.429e-05,14.4443,44523
2024-04-07 12:00:00,69360.6265,2980.8633,206679169.71,21169,15481.6088,5.015e-05,20.8236,50939
2024-04-07 13:00:00,69373.0621,3713.7815,257819101.76,20900,15216.7559,4.396e-05,15.8921,49033
2024-04-07 14:00:00,69594.9052,4936.7109,342740482.84,17948,22149.8658,4.954e-05,11.447,43237
2024-04-07 15:00:00,69570.552,7076.0878,492950376.28,12149,29077.6342,4.676e-05,6.6491,34769
2024-04-07 16:00:00,70074.7734,11686.4914,818476976.24,16624,42439.0711,5.378e-05,8.4414,43583
2024-04-07 17:00:00,69808.834,5588.8897,390410702.94,18722,23306.4731,5.723e-05,10.7406,49771
2024-04-07 18:00:00,69404.1555,5542.5287,385234991.62,19634,46151.9898,4.695e-05,11.5449,59682
2024-04-07 19:00:00,69085.2649,6172.401,427223609.97,26860,24852.8762,3.578e-05,17.1559,65580
2024-04-07 20:00:00,69326.4671,3494.7618,242118924.52,25530,18728.7366,3.546e-05,12.5427,52253
2024-04-07 21:00:00,69050.6974,2963.8898,205315353.69,34233,17905.7098,4.14e-05,16.185,61750
2024-04-07 22:00:00,69216.5357,4619.5713,319609832.26,18824,24204.8244,4.796e-05,15.9708,56561
2024-04-07 23:00:00,69363.833,4694.8035,325775666.1,18351,18849.3374,3.419e-05,16.3512,40572
2024-04-08 00:00:00,69332.8584,5248.0053,363608089.95,18101,31636.1539,4.238e-05,12.8335,54610
2024-04-08 01:00:00,69442.0677,6383.1675,444182340.81,21819,23932.4354,3.005e-05,12.2221,44495
2024-04-08 02:00:00,69238.6146,4963.8518,343958429.58,16954,22688.3612,4.404e-05,10.2206,47038
2024-04-08 03:00:00,69471.2845,3895.9949,270053247.58,7708,4054.2356,3.932e-05,5.8547,23585
2024-04-08 04:00:00,69399.7829,3045.9755,211370537.81,19118,25588.5142,4.525e-05,10.389,54419
2024-04-08 05:00:00,69717.6245,4630.1653,322332409.4,22062,24264.8822,4.071e-05,12.0048,50006
2024-04-08 06:00:00,69809.4322,4224.2073,294605991.53,30160,17064.0872,3.193e-05,20.7711,53541
2024-04-08 07:00:00,70721.3708,15386.7026,1083725482.61,21759,26323.3768,3.555e-05,12.4044,46477
2024-04-08 08:00:00,71988.4268,26134.5948,1866631208.57,22271,63984.3522,4.128e-05,12.2449,47029
2024-04-08 09:00:00,72207.9282,19694.2181,1420940256.94,22186,38732.7568,3.559e-05,10.3002,42568
2024-04-08 10:00:00,72346.6695,11412.251,822484495.76,24688,54295.64,4.847e-05,14.9576,59024
2024-04-08 11:00:00,72402.6177,9629.3217,696866915.36,14609,28787.4448,5.602e-05,9.4714,39828
2024-04-08 12:00:00,72200.4697,12194.9842,882924524.76,16433,48834.5104,6.664e-05,10.052,55425
2024-04-08 13:00:00,71963.3727,13033.0918,938504174.39,21028,51128.7916,6.209e-05,13.8495,66580
2024-04-08 14:00:00,71742.0831,15071.3983,1079290334.28,42427,58706.2132,5.822e-05,24.2217,101947
2024-04-08 15:00:00,71800.18,9074.2072,651724406.92,21361,59668.3712,6.23e-05,10.6909,49911
2024-04-08 16:00:00,71786.8075,8075.0711,580088457.87,14129,44616.8748,0.00012583,9.7084,40183
2024-04-08 17:00:00,71735.9429,7255.3266,519418470.59,10877,42740.0987,0.00016019,8.2762,34227
2024-04-08 18:00:00,71948.8703,6847.7088,492440272.32,12108,48775.9149,0.00021503,15.4105,40750
2024-04-08 19:00:00,71721.6256,7064.2448,507224100.53,14954,45812.2598,0.00016115,14.2093,46535
2024-04-08 20:00:00,71713.6662,5712.0796,409263813.29,13051,81117.7248,0.00015066,10.2811,45853
2024-04-08 21:00:00,71698.5724,3139.4661,225320409.73,10014,30783.5847,0.00016267,8.5824,38413
2024-04-08 22:00:00,71928.5358,5013.9232,359592287.24,21333,65980.1732,0.00014237,20.5398,66642
2024-04-08 23:00:00,71636.4604,4929.438,353872376.69,16309,42128.8099,0.00012608,16.624,51532
2024-04-09 00:00:00,71430.2555,6513.0047,465856698.48,10027,40880.203,0.00010722,8.7426,33226
2024-04-09 01:00:00,71289.3437,9083.8231,646297186.74,19499,31164.9217,0.00010652,17.407,62343
2024-04-09 02:00:00,71505.2171,5954.3742,425369633.33,20611,28964.0923,8.8e-05,18.0386,50948
2024-04-09 03:00:00,71311.7737,5554.1035,396575216.29,22261,16761.5092,8.451e-05,10.3325,41716
2024-04-09 04:00:00,71217.5314,6599.3644,469707747.78,9960,34308.9909,0.00012205,7.3248,38543
2024-04-09 05:00:00,71085.3119,6372.729,453241183.71,17722,16023.4159,9.705e-05,14.8624,73883
2024-04-09 06:00:00,70783.6672,10346.8028,733951914.78,15208,25556.3569,0.00010918,15.5678,68831
2024-04-09 07:00:00,70413.6637,12488.0733,881316500.06,10132,12268.0072,8.577e-05,8.3099,28583
2024-04-09 08:00:00,70535.1942,16196.6165,1135407472.96,11215,46579.6737,0.00014543,6.5315,38437
2024-04-09 09:00:00,70434.3045,8782.4472,619957035.06,10212,32702.9675,0.00010639,4.8187,31898
2024-04-09 10:00:00,70596.5278,6791.4531,478699727.5,26968,90840.9882,8.059e-05,15.9369,70756
2024-04-09 11:00:00,70826.2483,7125.0462,504470113.45,14124,26693.6937,9.155e-05,9.7167,40075
2024-04-09 12:00:00,70711.1996,6706.6867,474901583.76,12788,31467.8846,0.00011769,6.1833,44435
2024-04-09 13:00:00,69984.8436,12793.9202,901937584.72,27255,43615.4077,8.625e-05,12.9872,65279
2024-04-09 14:00:00,69345.8366,26745.317,1859697628.96,20764,45833.3636,9.587e-05,11.5751,53975
2024-04-09 15:00:00,69249.775,16489.0097,1138063187.5,18581,55977.7703,7.525e-05,9.9828,53272
2024-04-09 16:00:00,68589.8211,12990.5367,894761722.22,41544,26280.6629,0.00013186,15.786,46850
2024-04-09 17:00:00,68810.9873,13453.1222,923183775.25,35538,35682.1365,0.00011163,15.3327,71759
2024-04-09 18:00:00,68867.7607,7000.0555,482158402.68,10420,28128.2538,0.00014816,4.8267,35520
2024-04-09 19:00:00,69003.1726,8704.3186,599784573.6,24497,50448.3288,0.00014262,10.1153,47112
2024-04-09 20:00:00,69145.5983,5594.227,386449851.2,32027,46594.1944,9.296e-05,15.3558,69998
2024-04-09 21:00:00,69201.7678,3997.2518,276164428.37,9973,20124.7068,0.0001132,4.8075,35989
2024-04-09 22:00:00,69315.8025,4785.1433,331593171.04,12875,13513.1509,9.211e-05,6.5356,39438
2024-04-09 23:00:00,69138.851,6043.6324,417629477.52,19464,35670.5852,8.893e-05,12.108,62024
2024-04-10 00:00:00,69128.8564,5637.1639,389842665.18,21322,46290.9162,8.847e-05,21.9451,62980
2024-04-10 01:00:00,69253.1395,9066.4054,624301552.16,29459,19969.198,5.639e-05,20.9645,61226
2024-04-10 02:00:00,68668.2908,10249.0648,707641702.92,15101,22261.7968,7.499e-05,6.1994,38972
2024-04-10 03:00:00,69158.4531,7426.752,511751335.94,19049,35670.583,7.159e-05,8.1222,39054
2024-04-10 04:00:00,69138.0025,5384.7246,372087543.51,21488,42160.5809,7.66e-05,11.3556,60413
2024-04-10 05:00:00,69252.0794,6064.2107,420224820.9,22015,21534.2199,6.119e-05,12.3094,48891
2024-04-10 06:00:00,69373.49,5265.695,365312870.73,24696,17633.1556,6.204e-05,14.421,50807
2024-04-10 07:00:00,69343.2638,4890.4977,339425645.0,16158,11406.3253,6.845e-05,6.5624,27372
2024-04-10 08:00:00,69014.1591,9135.9754,630447235.45,34960,43755.72,6.254e-05,14.9819,51896
2024-04-10 09:00:00,69145.6446,5744.1134,396539257.8,26651,14825.6511,9.117e-05,10.2337,35134
2024-04-10 10:00:00,68947.2257,9194.9571,633126934.83,21932,26307.3877,0.00020628,8.396,33911
2024-04-10 11:00:00,69053.3693,5480.2242,378255284.65,20377,16535.9606,0.00012191,8.3465,44011
2024-04-10 12:00:00,67963.7951,25474.1027,1738696110.42,30866,46018.8164,0.00011221,15.8539,73770
2024-04-10 13:00:00,68234.3791,16692.1239,1131063881.87,18567,23460.2353,0.00010819,8.5659,43132
2024-04-10 14:00:00,68711.504,15779.7613,1081639067.03,10866,23218.0606,0.00027309,4.636,27291
2024-04-10 15:00:00,68661.6981,9284.2116,636352229.12,26766,56328.8805,0.00031751,11.2571,59518
2024-04-10 16:00:00,69532.915,14779.3988,1020479792.59,28559,56604.7241,0.00019785,12.7439,64363
2024-04-10 17:00:00,69361.0301,13990.9787,972000662.49,36053,32689.3604,0.00013172,16.6619,78925
2024-04-10 18:00:00,69330.299,10360.687,717707070.77,23475,29356.0005,0.00013964,7.482,39480
2024-04-10 19:00:00,70087.0978,11536.6598,803917107.19,16118,26429.66,0.0001669,6.2708,34972
2024-04-10 20:00:00,69828.2413,7613.0648,532280101.27,15044,40915.08,0.0002167,6.6002,42259
2024-04-10 21:00:00,70038.4634,5681.7047,396622617.19,23042,84001.7653,0.00020003,11.3954,62188
2024-04-10 22:00:00,70551.7534,15447.8853,1092194437.84,15359,21337.4043,0.00019555,7.9681,45089
2024-04-10 23:00:00,70649.4714,6225.0681,439578874.59,12980,14056.8387,0.00018173,6.2967,36755
2024-04-11 00:00:00,70540.278,6009.0425,423186446.9,20328,28900.5238,0.00014898,9.5406,45977
2024-04-11 01:00:00,70580.8049,5930.3766,418780624.46,42861,19702.259,0.00011134,18.6773,60164
2024-04-11 02:00:00,71009.4857,6640.3636,470408655.69,18641,28980.8896,0.00011168,8.1374,40273
2024-04-11 03:00:00,70871.8774,4123.5118,292315348.46,22102,41536.8222,0.00017414,10.0842,40133
2024-04-11 04:00:00,70631.0521,5517.1501,389321284.64,21665,32413.7995,0.00011579,10.0756,35974
2024-04-11 05:00:00,70612.6971,3982.0376,281032152.9,27834,43551.2111,0.00021827,11.7286,50580
2024-04-11 06:00:00,70737.045,5219.0386,369209845.77,29094,42879.9294,0.00012027,13.3135,50906
2024-04-11 07:00:00,70768.6987,8572.9535,608432263.03,33184,53794.7649,0.00017154,12.2982,32321
2024-04-11 08:00:00,71053.3945,7992.3576,567257850.24,35097,62281.8369,0.00015878,14.912,58866
2024-04-11 09:00:00,70629.9582,6322.1894,447623323.87,19991,33364.9943,0.00013431,8.2392,38912
2024-04-11 10:00:00,70465.3078,5544.8211,391649371.87,16892,69930.3426,0.00014607,6.8967,26353
2024-04-11 11:00:00,70015.0983,8723.5764,613322888.26,24135,28423.7262,0.00016235,10.4421,39707
2024-04-11 12:00:00,70877.4142,12862.2012,907636149.55,16886,43449.5676,0.000228,8.9008,45315
2024-04-11 13:00:00,70313.0323,17784.7061,1250794543.69,13272,21744.0263,0.0002189,7.7955,33952
2024-04-11 14:00:00,69630.5484,12535.4082,876678717.68,18203,26181.7128,0.00027989,11.5508,53922
2024-04-11 15:00:00,70017.136,8477.962,591541038.52,12094,32750.7927,0.00033489,7.3245,35129
2024-04-11 16:00:00,70031.8684,8564.6825,598494443.3,5096,19225.6376,0.00070278,3.5697,22440
2024-04-11 17:00:00,70221.6572,7971.1021,559866217.28,14245,38220.0995,0.00044748,9.2005,42976
2024-04-11 18:00:00,70123.828,5606.1339,393462133.4,9348,29297.4273,0.00042554,4.8804,35211
2024-04-11 19:00:00,70483.2848,7802.3381,548395565.79,20706,24780.8734,0.0004284,12.2753,62286
2024-04-11 20:00:00,70529.4019,6408.7341,452518461.92,9249,25442.6704,0.00041466,4.7666,36840
2024-04-11 21:00:00,70155.857,3967.2521,278899214.52,17383,26556.3443,0.00035918,11.2344,54367
2024-04-11 22:00:00,70203.7339,3677.9917,258197487.51,11045,26307.3567,0.00036828,4.9327,32532
2024-04-11 23:00:00,70046.6207,4498.5782,315143472.45,16758,13590.5092,0.00032092,6.956,29772
2024-04-12 00:00:00,70336.3942,4555.1202,320073705.49,25899,45883.9366,0.0003393,10.4076,42013
2024-04-12 01:00:00,70317.5475,3883.9018,272863789.67,20189,16237.381,0.00039232,8.4848,38198
2024-04-12 02:00:00,70674.4489,6548.2982,462479289.78,23307,11105.6046,0.00031667,10.5522,41814
2024-04-12 03:00:00,71010.9768,8691.9216,615749792.23,8934,40669.1127,0.00041247,4.8637,29860
2024-04-12 04:00:00,71143.7678,5998.17,426024384.78,30500,18570.5261,0.00030219,20.1622,70769
2024-04-12 05:00:00,70983.9597,4726.2746,335686066.19,6600,10120.0991,0.0003144,2.9882,29992
2024-04-12 06:00:00,70895.3077,4488.7461,318169822.8,5857,31886.6791,0.00044865,3.1219,28632
2024-04-12 07:00:00,70784.2128,5846.3021,413562400.43,23252,20684.6188,0.00032631,14.3795,59097
2024-04-12 08:00:00,70792.775,5563.12,393778548.75,17536,38210.8552,0.00031758,15.8708,47461
2024-04-12 09:00:00,70656.6212,7049.0483,498247166.81,28121,32104.371,0.00022814,12.4506,43038
2024-04-12 10:00:00,70784.0371,6611.1114,467543668.01,10113,17160.1149,0.00027181,4.9219,29786
2024-04-12 11:00:00,70900.3424,5636.2314,399330605.65,13125,16254.4744,0.00025736,6.5117,38625
2024-04-12 12:00:00,70532.7053,9278.9887,655324438.63,11781,10585.2067,0.00029909,4.8893,26789
2024-04-12 13:00:00,69887.4865,15067.9488,1055104298.92,26434,23979.6954,0.00053319,10.3435,39995
2024-04-12 14:00:00,69258.3687,16429.8852,1143894323.34,18244,32937.3929,0.00046126,8.0099,44332
2024-04-12 15:00:00,69351.9436,11916.0651,827371665.46,10139,37699.4819,0.00048451,4.896,33016
2024-04-12 16:00:00,68833.6709,18301.775,1262281986.64,23249,60369.5006,0.00050605,13.2409,84001
2024-04-12 17:00:00,68130.6477,29074.9609,1979869031.45,25950,83194.4657,0.00036925,13.2681,74345
2024-04-12 18:00:00,66564.2818,44877.3229,2994158300.53,15966,49100.389,0.00044436,8.1335,47745
2024-04-12 19:00:00,66886.0354,22465.009,1501511620.53,26457,73339.2909,0.00029595,16.0855,81020
2024-04-12 20:00:00,67135.7569,13745.9015,923773163.76,10207,34033.3067,0.00038501,7.1559,40045
2024-04-12 21:00:00,67004.0766,8078.8435,540558348.57,19639,23358.4924,0.00024189,8.6662,38626
2024-04-12 22:00:00,67107.4617,7640.2956,512747183.48,27291,51428.8527,0.00030583,13.6917,63924
2024-04-12 23:00:00,67175.1628,7086.3761,475161562.52,19563,18775.4508,0.00028541,17.9045,54271
2024-04-13 00:00:00,66960.0028,6986.2062,468080885.24,19443,49596.9793,0.00028988,21.58,54966
2024-04-13 01:00:00,65910.1758,15017.9957,996506209.96,16154,18257.3922,0.00024713,13.3462,37276
2024-04-13 02:00:00,66563.0656,8781.7488,583049435.05,5997,8907.6428,0.00027145,3.4532,19691
2024-04-13 03:00:00,67189.3628,8032.1047,536960102.25,16066,47972.3982,0.00027483,8.4784,41897
2024-04-13 04:00:00,67616.2396,10312.2191,696086536.64,21057,16277.0831,0.00023109,15.2079,64771
2024-04-13 05:00:00,67379.4626,9108.5503,616278165.52,18398,37413.1009,0.00025455,21.4481,55125
2024-04-13 06:00:00,67513.0905,5526.4697,372562921.9,22472,13448.2965,0.00019224,11.1854,35860
2024-04-13 07:00:00,67478.5558,7185.7888,484450637.91,17097,16126.7166,0.0003791,6.6778,29764
2024-04-13 08:00:00,67213.8499,6529.7535,439551103.11,25866,13448.5346,0.00025179,12.2375,50619
2024-04-13 09:00:00,67437.4102,5619.7865,378343253.71,32025,9021.5206,0.00012853,14.1419,42739
2024-04-13 10:00:00,67468.2029,5364.3152,361833144.82,27960,29548.9697,0.00025442,10.5631,29618
2024-04-13 11:00:00,67391.0844,6672.616,450941019.59,28063,16957.0867,0.00016377,14.2179,52717
2024-04-13 12:00:00,67552.7447,6538.1218,440904702.66,28559,12272.5457,0.00015196,14.0605,47698
2024-04-13 13:00:00,67587.8369,6884.0838,465806903.39,19986,17969.4086,0.00018822,13.9199,50829
2024-04-13 14:00:00,67593.4568,5796.6517,391874788.94,30602,13636.3956,0.0001201,14.4394,50391
2024-04-13 15:00:00,67707.898,7577.2706,513276901.58,17262,33953.1577,0.00022776,8.7303,44422
