timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes,market_cap
2024-07-23 18:00:00,0.1308140243,172731208.3449,22568124.79,3448,271457296.91,0.208561,1098168,19031105413.85
2024-07-23 19:00:00,0.1305571238,160361769.3161,20982051.97,3357,423541112.08,0.216764,1133582,19064023063.25
2024-07-23 20:00:00,0.1311544663,97209725.8106,12738654.31,1253,174061732.57,0.653891,480003,18960630773.63
2024-07-23 21:00:00,0.1302624338,82066537.0165,10753546.73,1008,217142153.11,0.626687,502533,19060197177.34
2024-07-23 22:00:00,0.1303740245,90767578.1056,11828485.7,3796,218178231.28,0.268327,1618557,18940480885.04
2024-07-23 23:00:00,0.1303392352,69513805.7042,9073701.52,3296,182734903.68,0.197669,1090288,18932622656.52
2024-07-24 00:00:00,0.129508396,105931107.9399,13803962.58,29286,231201272.22,0.033931,9304141,18928641836.05
2024-07-24 01:00:00,0.1299861338,102802002.3281,13412389.05,12880,99360420.81,0.057426,4127793,18809816389.29
2024-07-24 02:00:00,0.130849965,81829609.3417,10640005.94,2188,306820721.38,0.412809,958344,18909386219.95
2024-07-24 03:00:00,0.1314260199,82390914.9706,10812296.98,1539,298885621.3,0.64762,1683025,18995011884.12
2024-07-24 04:00:00,0.1312968341,72168810.0973,9471230.47,990,197912032.35,0.741253,1238856,19084594997.62
2024-07-24 05:00:00,0.1308942231,73153054.6291,9555695.91,916,141592507.34,0.714799,352341,19059420294.38
2024-07-24 06:00:00,0.1316881328,69484831.9651,9129673.99,3352,158514757.17,0.190238,1076862,19046403572.75
2024-07-24 07:00:00,0.132360854,104417367.7674,13793961.15,18385,363236112.04,0.05068,5838608,19146598538.4
2024-07-24 08:00:00,0.1333948415,132088055.7995,17560635.74,8305,204598140.82,0.082212,2723984,19249366834.02
2024-07-24 09:00:00,0.1338101631,104346502.418,13921984.48,5488,252683668.18,0.124761,1878289,19332042799.62
2024-07-24 10:00:00,0.1335710541,93641666.2862,12525486.32,13536,245961232.45,0.059605,4290704,19458259027.91
2024-07-24 11:00:00,0.133343065,83554112.4586,11162194.96,2508,216798825.37,0.302495,817932,19395091982.55
2024-07-24 12:00:00,0.1324482099,100309873.4395,13352188.17,2522,144994817.57,0.354183,1018217,19323203022.07
2024-07-24 13:00:00,0.1331293994,196515870.1293,26311434.62,1790,223747915.55,0.524994,687027,19442036867.11
2024-07-24 14:00:00,0.134066051,208677221.1563,27958634.3,1555,416550412.53,0.625799,522634,19495346239.58
2024-07-24 15:00:00,0.1317535891,186840109.2632,24751770.83,1544,230671355.72,0.566705,643194,19289488102.7
2024-07-24 16:00:00,0.1319646796,154018188.932,20249137.86,2383,263709069.3,0.373143,913311,19158767478.44
2024-07-24 17:00:00,0.1321777723,98121868.4216,12982881.04,1244,302179907.39,0.626254,429788,19157583100.64
2024-07-24 18:00:00,0.1298906063,173129898.1424,22619043.04,1090,276653372.13,0.693489,364295,18914634945.38
2024-07-24 19:00:00,0.129739729,109044848.4884,14202650.69,1197,170891443.82,0.685447,462572,18950848739.39
2024-07-24 20:00:00,0.1307659599,58219821.9286,7584819.62,1175,121673479.42,0.654773,493033,18856438561.87
2024-07-24 21:00:00,0.1294080916,211316899.9283,27255835.14,1485,237106584.87,0.848912,693176,18577445618.6
2024-07-24 22:00:00,0.1284528848,126901296.4731,16363693.8,1031,571920617.15,0.69627,366484,18717182781.66
2024-07-24 23:00:00,0.1280470682,142983940.1139,18263595.66,946,120160195.79,0.682233,318314,18549016477.46
2024-07-25 00:00:00,0.127394323,161657134.8087,20696182.96,964,602756265.27,0.760273,359933,18669766226.43
2024-07-25 01:00:00,0.1244910808,715687575.185,88732324.23,1046,311777497.21,0.760845,532963,18373708108.05
2024-07-25 02:00:00,0.1232709853,274828373.742,33849748.81,1069,264648649.16,0.858072,705941,17826239852.01
2024-07-25 03:00:00,0.1229084929,131427294.2937,16141086.94,1032,164258609.24,0.751233,623307,17788858234.64
2024-07-25 04:00:00,0.1242318894,149676225.9302,18472698.54,935,630742745.93,0.882911,605503,17916570928.81
2024-07-25 05:00:00,0.1235573338,113602037.4267,14093510.58,1409,153854929.91,0.4048,570113,17983478022.98
2024-07-25 06:00:00,0.1242686319,86408473.5208,10718679.88,978,175275891.15,0.609484,476687,17998619946.12
2024-07-25 07:00:00,0.1237343598,79877869.2816,9922408.19,6876,255487837.68,0.096616,2043647,18031009964.88
2024-07-25 08:00:00,0.124461395,112162091.8189,13910658.67,971,510821502.2,0.692059,419648,17989291164.3
2024-07-25 09:00:00,0.1252693965,115948829.1616,14490694.06,3390,194699456.83,0.208225,1086863,18135321068.16
2024-07-25 10:00:00,0.123926602,118313119.0474,14680237.96,1087,186829569.62,0.695005,501907,18106630983.89
2024-07-25 11:00:00,0.1244627059,107368653.2179,13340227.26,1165,186484951.03,0.526205,464053,17986595695.27
2024-07-25 12:00:00,0.1233878643,187309618.0344,23205314.07,1270,343175259.5,0.716497,630614,18121263566.73
2024-07-25 13:00:00,0.1237294039,173120079.1559,21431079.6,1068,251189551.15,0.681816,578002,17894180757.52
2024-07-25 14:00:00,0.12547667,241406657.2641,29942825.84,1203,243657312.58,0.711277,584912,18027050521.43
2024-07-25 15:00:00,0.1241315527,179852760.4242,22387505.1,1238,199828790.75,0.655624,558426,18193141301.49
2024-07-25 16:00:00,0.1246666117,129914803.8468,16156130.7,1187,381886448.58,0.730721,495568,18045281463.01
2024-07-25 17:00:00,0.1248398292,71057273.0887,8854110.3,1222,180455514.72,0.690468,563572,18129781966.64
2024-07-25 18:00:00,0.1220958566,156835734.0745,19272186.5,1168,223747453.04,0.558423,389284,17949881192.84
2024-07-25 19:00:00,0.1221680221,272530955.4573,33321391.19,2311,204301533.22,0.333662,823648,17878556791.92
2024-07-25 20:00:00,0.1235192402,186067125.4306,22599669.34,1313,239116276.16,0.60286,741027,17555588503.23
2024-07-25 21:00:00,0.1251026519,134713517.0878,16795826.79,1246,170519243.03,0.618122,623547,18102447451.2
2024-07-25 22:00:00,0.1248103087,114027254.1094,14265594.14,1030,192451177.07,0.663788,395513,18126409828.79
2024-07-25 23:00:00,0.1253844959,75003129.1431,9389114.6,1527,94983734.38,0.472884,731509,18167167594.22
2024-07-26 00:00:00,0.127184971,219551953.7139,27834180.98,3456,536362705.09,0.208634,1275368,18356091293.06
2024-07-26 01:00:00,0.1274004194,130142539.7644,16593842.04,1199,269231410.28,0.551057,577113,18468646965.37
2024-07-26 02:00:00,0.1291544786,196011103.937,25247771.15,1473,282481393.0,0.64131,870468,18541097924.86
2024-07-26 03:00:00,0.1287394995,147763654.5651,19073624.76,1467,145768099.06,0.506309,962254,18734933614.58
2024-07-26 04:00:00,0.1292120914,97434137.354,12577848.52,1556,159176995.68,0.51837,1107933,18703058954.7
2024-07-26 05:00:00,0.1290038868,75213075.6469,9723557.98,18485,215122924.5,0.046251,5897400,18743912258.87
2024-07-26 06:00:00,0.1294529149,91476368.5392,11832618.04,3890,172904840.67,0.153984,1386777,18744320183.03
2024-07-26 07:00:00,0.1291313552,78926534.1549,10222984.45,1792,419802399.0,0.326282,733952,18831189085.05
2024-07-26 08:00:00,0.1297770167,75555428.7114,9785008.41,1249,126958716.19,0.657463,536950,18764811313.36
2024-07-26 09:00:00,0.1299517635,89622603.8081,11649110.41,1746,185531318.34,0.455428,705560,18856924216.96
2024-07-26 10:00:00,0.1294157734,83887764.1211,10856877.0,1321,190133737.76,0.549774,835015,18825153849.52
2024-07-26 11:00:00,0.1297995979,66162085.5124,8576983.49,4380,193352744.97,0.190257,1577259,18831953540.24
2024-07-26 12:00:00,0.1297516115,82387167.6805,10694763.93,1010,157738266.19,0.684308,405099,18869852434.12
2024-07-26 13:00:00,0.1307651273,163801322.2322,21267889.54,7029,297527829.32,0.142513,2525203,18771140742.1
2024-07-26 14:00:00,0.1300704573,180363254.7169,23475535.37,15966,371071729.21,0.07788,5045933,18917256827.71
2024-07-26 15:00:00,0.1303093464,93295317.5008,12152042.74,3466,255521721.26,0.29351,1311097,18924305707.65
2024-07-26 16:00:00,0.1309691538,154395765.2578,20235159.7,2554,826883415.95,0.331383,947085,19041698034.22
2024-07-26 17:00:00,0.131782796,128073176.6334,16871256.02,1186,306537157.98,0.58302,412202,19115358278.41
2024-07-26 18:00:00,0.1312577379,109158551.4056,14354653.26,2347,126773765.47,0.380841,2175579,19124381154.03
2024-07-26 19:00:00,0.1335608043,284058247.6495,37872889.71,2408,420918791.72,0.398715,2148507,19069550702.44
2024-07-26 20:00:00,0.1326767252,115441083.8551,15371470.32,3006,665174656.49,0.316257,2170478,19349875357.02
2024-07-26 21:00:00,0.134159961,124095936.895,16608042.64,2246,278698981.86,0.38023,739185,19488157654.48
2024-07-26 22:00:00,0.1348149914,100699947.7986,13552456.32,5975,302515074.57,0.158209,2175986,19552794615.55
2024-07-26 23:00:00,0.1342785696,77508913.0803,10438323.71,4848,257930136.37,0.196624,1400420,19556137273.21
2024-07-27 00:00:00,0.133700741,110471079.1712,14784374.16,17062,594347364.91,0.061485,5483082,19394919519.25
2024-07-27 01:00:00,0.133156629,94232114.0456,12579458.63,5553,263720561.18,0.135426,1801446,19413771753.34
2024-07-27 02:00:00,0.1344414308,93535639.8516,12523099.51,7449,148414597.96,0.15036,2578637,19370398781.85
2024-07-27 03:00:00,0.1343188286,89241988.1297,12008643.09,13612,83376136.71,0.072562,4535982,19494464166.08
2024-07-27 04:00:00,0.1349196768,59256049.0572,7978646.77,8601,236671603.08,0.118166,2909108,19544856041.39
2024-07-27 05:00:00,0.1339223184,95295707.5964,12810602.36,38999,217958466.72,0.030086,11807289,19574590474.28
2024-07-27 06:00:00,0.1343649722,65182536.1132,8738262.45,14018,294833223.75,0.060897,4212566,19440458295.74
2024-07-27 07:00:00,0.1344221703,71228771.9283,9587496.54,23397,265175318.8,0.045136,6989646,19536111113.3
2024-07-27 08:00:00,0.1345515707,62615309.1448,8421644.82,4194,690607928.62,0.208295,1295847,19520556806.82
2024-07-27 09:00:00,0.1359783634,151273500.9756,20467050.33,6795,365161760.74,0.10919,2113568,19503324063.54
2024-07-27 10:00:00,0.1355344133,72267921.9525,9800331.76,4167,262762848.5,0.151363,1254404,19686997932.49
2024-07-27 11:00:00,0.1351728813,77301383.1408,10444385.64,1634,263872436.79,0.469789,946049,19645962031.01
2024-07-27 12:00:00,0.1356698125,96199486.0889,13024076.51,1780,235482489.31,0.441225,647005,19627613725.1
2024-07-27 13:00:00,0.1375277809,189317795.358,25864843.5,3885,336465347.79,0.252885,1363850,19676324596.94
2024-07-27 14:00:00,0.1359427251,321880170.2345,44035907.08,24647,317686254.73,0.052023,7810364,19788901636.63
2024-07-27 15:00:00,0.1346568055,290540688.9113,39184441.89,2482,337932020.07,0.335117,949684,19682264519.63
2024-07-27 16:00:00,0.1331508714,160965505.9584,21604444.76,2495,292808407.71,0.360586,1586722,19564139631.86
2024-07-27 17:00:00,0.1323814198,169553077.9443,22535002.9,1307,255723824.11,0.575617,462997,19343297728.15
2024-07-27 18:00:00,0.132567307,109499576.849,14562343.69,2395,452303783.69,0.329875,778293,19296992348.17
2024-07-27 19:00:00,0.1362268014,1423516145.3381,192011366.74,2184,383123259.51,0.446275,1519118,19530311486.28
2024-07-27 20:00:00,0.133619404,748819726.5439,99896534.23,2355,521052096.55,0.61327,801114,19080587403.86
2024-07-27 21:00:00,0.1342436029,345872334.46,46243751.64,1747,388224678.07,0.490109,617599,19454696545.16
2024-07-27 22:00:00,0.1331248069,116603192.7278,15595445.06,1091,843200065.78,0.500378,499518,19460917805.58
2024-07-27 23:00:00,0.1313786112,166755066.6073,22040728.54,3107,678911546.13,0.260936,1027490,19198784694.05
2024-07-28 00:00:00,0.1311572699,200053836.3832,26192573.69,2394,807155141.25,0.264432,782672,18932815987.07
2024-07-28 01:00:00,0.130528633,80058298.5978,10496910.55,1086,294122452.28,0.908315,737231,19067401555.03
2024-07-28 02:00:00,0.1304647134,84669441.8993,11050751.3,5939,481792591.71,0.197438,2152103,18969191324.06
2024-07-28 03:00:00,0.1296745773,78963698.0579,10272098.73,5398,254462965.28,0.195191,1978304,18890554172.77
2024-07-28 04:00:00,0.1290802061,97156236.0633,12574764.83,6006,672121292.22,0.130415,2163377,18814805557.0
2024-07-28 05:00:00,0.1294169965,145225598.2051,18722964.67,4708,307494925.61,0.154989,1457484,18680142793.96
2024-07-28 06:00:00,0.1304404892,87288093.9504,11357361.3,2064,620867243.67,0.312765,1580338,18875083907.2
2024-07-28 07:00:00,0.1306508877,70544639.954,9183278.95,1315,266170733.62,0.649321,1044256,18910245188.57
2024-07-28 08:00:00,0.1303703748,47097423.4316,6142755.33,1627,523620264.27,0.349081,531996,18934730289.65
2024-07-28 09:00:00,0.1313125397,103548302.824,13550086.18,2555,518024799.11,0.257284,948932,18949805576.59
2024-07-28 10:00:00,0.1315040642,92720303.4042,12188716.85,48695,208897899.61,0.022567,15267230,19051733644.79
2024-07-28 11:00:00,0.1309530463,105514537.5018,13881044.79,45880,198399193.98,0.026998,13850189,19095773124.94
2024-07-28 12:00:00,0.1313703193,118898900.3122,15557101.71,21981,349739163.79,0.045328,7123182,19020547210.69
2024-07-28 13:00:00,0.1309816248,105563937.3695,13822904.7,3243,234879073.26,0.214264,1179064,19013465518.1
2024-07-28 14:00:00,0.1297361817,134070921.5483,17440304.36,8160,223332886.16,0.094537,2724157,18966215910.5
2024-07-28 15:00:00,0.1295524002,85261478.9651,11046954.71,10215,555646698.16,0.0869,3377993,18791267008.02
2024-07-28 16:00:00,0.1296111841,91128884.7569,11827288.44,6324,310210573.64,0.134847,2648235,18830284199.37
2024-07-28 17:00:00,0.1300109075,65533866.3718,8506847.89,1263,268044135.41,0.541244,448746,18860608434.26
2024-07-28 18:00:00,0.1306010573,72864778.9921,9499408.83,1181,282075403.52,0.587852,451222,18867402368.29
2024-07-28 19:00:00,0.1300291764,69189950.2563,9021777.83,1226,129955647.26,0.55168,468085,18956313445.78
2024-07-28 20:00:00,0.1294962869,62921905.2045,8161767.63,1272,181420663.1,0.480278,456367,18874878374.68
2024-07-28 21:00:00,0.129336967,84001829.4999,10848619.77,4955,656210870.06,0.181638,1593763,18722810418.99
2024-07-28 22:00:00,0.1293013713,63814511.6639,8252294.43,6537,685344857.89,0.148182,2336569,18786213602.3
2024-07-28 23:00:00,0.1301278962,70844142.367,9193051.77,3038,350328974.94,0.231449,967061,18757551255.92
2024-07-29 00:00:00,0.130854247,165073834.6645,21600202.89,4217,982264171.63,0.165221,1405440,19040919283.17
2024-07-29 01:00:00,0.1308829455,88043090.6691,11530975.85,3619,258949646.42,0.239614,1257567,18955314764.73
2024-07-29 02:00:00,0.134278302,289694869.4968,38528693.39,3635,440629246.74,0.30191,1555526,19015421819.31
2024-07-29 03:00:00,0.1337033196,185302200.1506,24835578.34,10316,322354418.01,0.096823,3419476,19450360888.37
2024-07-29 04:00:00,0.1338274914,114794072.7557,15339452.34,4293,227756163.68,0.211493,1632910,19423634561.85
2024-07-29 05:00:00,0.1341551385,81413113.238,10922897.82,1140,562066644.22,0.539145,447085,19411234395.65
2024-07-29 06:00:00,0.134515798,111289997.8455,14962592.41,2098,636321720.3,0.360053,772968,19510485995.12
2024-07-29 07:00:00,0.1345750192,124747133.404,16752195.45,1048,283188165.5,0.586586,518981,19547567622.04
2024-07-29 08:00:00,0.1342940056,217682836.9796,29261892.59,1156,509239086.25,0.724908,955137,19607649136.71
2024-07-29 09:00:00,0.1350674725,135909432.4299,18284801.88,1178,692203322.07,0.68056,595403,19565858406.72
2024-07-29 10:00:00,0.1341609831,73357539.1752,9871710.73,1150,241487878.42,0.537394,476391,19560032733.86
2024-07-29 11:00:00,0.1334486946,82484941.8991,11052000.39,1018,523987456.21,0.662683,477544,19532327184.07
2024-07-29 12:00:00,0.1338164838,103283773.1857,13802297.08,2202,294892263.94,0.366264,852505,19398098880.11
2024-07-29 13:00:00,0.1325752185,122709793.9446,16353019.84,2301,599522747.11,0.315672,921790,19445415805.14
2024-07-29 14:00:00,0.1306933997,215278889.933,28327859.55,1405,305151669.96,0.620142,778198,19095184598.29
2024-07-29 15:00:00,0.1300837643,200243564.2437,25998925.23,1520,209799988.36,0.72713,702259,18940902869.92
2024-07-29 16:00:00,0.1287489762,178367537.6463,23026799.5,1591,544967661.1,0.631147,756991,18879172929.46
2024-07-29 17:00:00,0.1290733363,153662106.9199,19842164.9,1619,629660947.57,0.551975,593055,18814029574.1
2024-07-29 18:00:00,0.1293124587,93805316.7955,12133945.82,1335,219148767.09,0.689502,535975,18808288945.12
2024-07-29 19:00:00,0.1294167285,63079392.5047,8160816.86,1312,205665960.26,0.515215,653887,18771643860.51
2024-07-29 20:00:00,0.1297750182,47787514.8785,6193469.55,21477,197734701.4,0.047935,6853968,18814075225.37
2024-07-29 21:00:00,0.1293867597,122371474.6624,15739060.22,5944,151775639.87,0.185923,2285227,18690408292.68
2024-07-29 22:00:00,0.1284699047,84805302.6576,10947013.5,13845,664518166.93,0.065682,4566141,18819213878.11
2024-07-29 23:00:00,0.1286044608,92927993.6811,11952197.31,8719,300781345.02,0.081962,2866882,18678418944.4
2024-07-30 00:00:00,0.1295293054,143819537.374,18503985.64,1367,567865327.22,0.468381,843967,18669601896.39
2024-07-30 01:00:00,0.1287054025,115168423.4415,14946878.44,3939,581011993.73,0.229118,1606703,18851995232.68
2024-07-30 02:00:00,0.1288094381,112850328.8862,14493546.39,5999,275127047.88,0.139044,2237678,18684388322.98
2024-07-30 03:00:00,0.1295139037,58569607.9505,7589316.83,3639,335242592.09,0.239259,1399649,18849080595.99
2024-07-30 04:00:00,0.1294553213,54866276.9999,7103893.92,2366,525506509.62,0.326789,1265961,18845536710.42
2024-07-30 05:00:00,0.1291260164,52422156.6709,6773420.51,1022,361564694.31,0.558773,413303,18795216425.52
2024-07-30 06:00:00,0.129223501,47133580.7876,6084433.09,7009,202850677.47,0.09753,2241449,18773841757.39
2024-07-30 07:00:00,0.1302156443,140539055.9297,18248309.0,1573,296832361.09,0.43974,648783,18809981439.16
2024-07-30 08:00:00,0.1297784583,63742318.509,8286607.23,1090,171494991.19,0.613017,420241,18860515079.42
2024-07-30 09:00:00,0.1293581854,67379389.1011,8737151.76,2103,191313459.84,0.327904,866398,18866074156.48
2024-07-30 10:00:00,0.1297403541,90457715.7116,11731686.07,4160,642423755.85,0.168207,1465530,18777150507.76
2024-07-30 11:00:00,0.1291543116,57039750.1485,7380340.54,4328,523333660.57,0.176116,1567463,18777052853.79
2024-07-30 12:00:00,0.1285805857,155035029.6821,20000941.6,7221,199826484.14,0.117533,2389683,18759301734.31
2024-07-30 13:00:00,0.1278330195,99404183.507,12789135.93,15999,285430775.35,0.057917,5179938,18684047247.38
2024-07-30 14:00:00,0.1271565736,120179333.6387,15335687.73,4405,197561072.69,0.314881,1810898,18523035073.37
2024-07-30 15:00:00,0.1274337682,125795516.6575,16014795.95,4532,608827147.76,0.445174,2603459,18470082765.08
2024-07-30 16:00:00,0.1268020173,104294637.0614,13296919.21,18303,291326574.42,0.091222,6524498,18491770024.5
2024-07-30 17:00:00,0.1259425746,248068669.0769,31263030.61,5361,315711230.3,0.183726,1983667,18255145461.98
2024-07-30 18:00:00,0.1259803555,107035194.1422,13472568.91,8562,401534235.04,0.104073,2855513,18305438211.32
2024-07-30 19:00:00,0.1252391343,110752459.9486,13865254.94,7493,791334621.91,0.117453,2423880,18291778410.84
2024-07-30 20:00:00,0.1256903492,178643220.3677,22259541.72,4774,603853367.97,0.171913,1724095,18148344496.41
2024-07-30 21:00:00,0.1258796898,83104745.0949,10424732.71,5629,337848816.23,0.142158,1809574,18189678666.57
2024-07-30 22:00:00,0.1261418284,76395338.4158,9620827.72,8958,182659933.52,0.090249,2962189,18270818966.04
2024-07-30 23:00:00,0.1255616015,82112126.8672,10331922.08,4509,244266650.4,0.156998,1920412,18282610856.49
2024-07-31 00:00:00,0.1259128526,99013188.7775,12436997.5,20993,1059024845.93,0.041757,6653704,18234141699.87
2024-07-31 01:00:00,0.1259220277,70408317.7106,8876869.89,10756,221743266.84,0.070292,3994344,18296656179.5
2024-07-31 02:00:00,0.1256162045,67903045.175,8549528.99,30828,335129266.83,0.04635,10008025,18263877318.37
2024-07-31 03:00:00,0.1254739159,39127387.3759,4918737.2,11724,576999254.94,0.075898,4015748,18251951311.34
2024-07-31 04:00:00,0.1244111568,101857857.765,12708973.27,14880,770972367.58,0.068231,5233729,18142108284.55
2024-07-31 05:00:00,0.125383615,86019336.9597,10731098.44,3707,238555871.97,0.203435,1482863,17974289904.96
2024-07-31 06:00:00,0.1266532877,145682251.802,18393057.11,12827,315748373.73,0.067375,4196125,18334778405.93
2024-07-31 07:00:00,0.1262246081,69913665.7545,8860659.86,1544,307260221.25,0.45302,619000,18415050956.18
2024-07-31 08:00:00,0.1261049648,80508608.9782,10152989.33,2315,236286314.4,0.28186,771211,18327105021.71
2024-07-31 09:00:00,0.1259539665,55608446.451,7018450.72,1355,270186375.93,0.856143,724583,18317468576.7
2024-07-31 10:00:00,0.1252009135,67100844.8706,8436369.01,3214,200457421.14,0.504784,1370489,18239148044.18
2024-07-31 11:00:00,0.1255699254,55651097.5952,6986359.85,2097,216099056.31,0.342486,688780,18192265668.12
2024-07-31 12:00:00,0.1257212633,72570454.2527,9130756.78,43767,261211582.27,0.035713,14448421,18250733583.27
2024-07-31 13:00:00,0.1268988298,149333310.7083,18933739.66,39692,339087728.53,0.042416,13040157,18314019410.33
2024-07-31 14:00:00,0.1268420487,110900238.5221,14054430.05,34980,227549774.03,0.053988,11244425,18368175221.4
2024-07-31 15:00:00,0.1263937354,99565961.1944,12620440.08,20988,276908954.23,0.06024,7035154,18408074203.86
2024-07-31 16:00:00,0.1256657186,90996183.4438,11468511.2,5678,610057585.17,0.137237,2090354,18367018916.47
2024-07-31 17:00:00,0.1264768823,79569158.5369,10046473.96,5812,354191508.61,0.14985,1998485,18221981314.62
2024-07-31 18:00:00,0.1260636582,140607772.4245,17693861.22,5747,200336946.7,0.161139,2033157,18255189946.32
2024-07-31 19:00:00,0.1230670787,250185121.7584,31009195.16,3288,331339970.98,0.290342,1302890,18253826396.95
2024-07-31 20:00:00,0.1220779593,203363840.3295,24870090.74,2383,243885427.29,0.396224,975040,17729979984.29
2024-07-31 21:00:00,0.1226566441,137685468.3509,16831314.52,2102,199466653.07,0.334722,683289,17760317679.03
2024-07-31 22:00:00,0.122780545,85599391.2225,10494892.08,1240,359704491.7,0.668606,443696,17766978710.74
2024-07-31 23:00:00,0.1222861347,68683841.244,8410420.09,1024,410134639.73,0.602627,422196,17761529960.04
2024-08-01 00:00:00,0.1231525368,79052248.2408,9710451.1,1290,607948936.63,0.63406,451557,17795386491.93
2024-08-01 01:00:00,0.1226005506,91763672.778,11260424.24,1402,333924306.05,0.598308,847312,17780321290.44
2024-08-01 02:00:00,0.1217752925,144104587.9382,17533888.82,3495,235573801.72,0.28017,1502039,17691934668.54
2024-08-01 03:00:00,0.1213066165,92376061.2512,11220092.75,19363,158616019.55,0.05884,6427461,17628446403.87
2024-08-01 04:00:00,0.1188583513,230085600.3568,27627766.08,27420,254182356.32,0.03848,8746702,17618933061.06
2024-08-01 05:00:00,0.1209441391,178874609.3734,21460584.21,3648,443741625.35,0.217224,1414190,17363484582.08
2024-08-01 06:00:00,0.1201011942,94201565.8717,11360520.04,1323,656064302.45,0.582064,1038952,17521214155.65
2024-08-01 07:00:00,0.1207076187,77387876.1974,9335212.52,1216,297957817.67,0.53345,553789,17455606525.49
2024-08-01 08:00:00,0.1212969433,80528659.8901,9750648.88,1093,205581811.2,0.609781,389135,17574529629.17
2024-08-01 09:00:00,0.120885444,74006119.0674,8977488.52,1707,165390285.95,0.544462,732421,17624620169.07
2024-08-01 10:00:00,0.1208456072,77897433.8704,9410935.16,8325,186830730.99,0.101405,2840130,17521337302.54
2024-08-01 11:00:00,0.1206288807,83076689.4415,10010218.49,4313,192104773.07,0.170132,1382070,17529197485.44
2024-08-01 12:00:00,0.1212066197,72591768.721,8790328.95,5542,258630920.43,0.593518,1957248,17554219610.75
2024-08-01 13:00:00,0.1202155451,91244986.3159,10989943.33,1241,278929988.24,1.784611,531820,17541079421.7
2024-08-01 14:00:00,0.1171506352,205877852.434,24426315.13,4303,291253076.15,0.231509,1692600,17443298572.57
2024-08-01 15:00:00,0.1162318067,364627239.8807,42434585.35,1577,354565369.57,0.649396,729310,17106957146.5
2024-08-01 16:00:00,0.1153963577,435169099.4461,50111897.42,8616,474032180.29,0.117832,3027009,16832816946.34
2024-08-01 17:00:00,0.1149755221,182833420.9925,20984711.82,3359,343335135.99,0.308335,1478254,16693020219.35
2024-08-01 18:00:00,0.1136839599,323313481.9194,36720364.08,3930,537478779.85,0.229225,1506443,16554792845.25
2024-08-01 19:00:00,0.1151078795,161536806.5469,18474312.87,1502,246232680.87,0.853895,972772,16556452949.74
2024-08-01 20:00:00,0.1170210565,183886321.4369,21267043.99,1343,424939908.58,0.707677,1100621,16741249277.88
2024-08-01 21:00:00,0.1180433752,153644001.4939,18130094.63,2642,295911996.36,0.348748,1240493,17063543742.71
2024-08-01 22:00:00,0.1197515099,148491104.2763,17756650.66,2277,237232102.64,0.370887,860199,17173871450.29
2024-08-01 23:00:00,0.1191922463,111961108.3756,13382356.36,1171,238924586.87,0.667011,716660,17366302813.23
2024-08-02 00:00:00,0.1183229527,115794143.3106,13810052.03,1177,560405232.31,0.589071,480838,17327999680.55
2024-08-02 01:00:00,0.1177720484,99455972.7008,11752920.09,1319,186584852.57,0.559609,658050,17156294893.41
2024-08-02 02:00:00,0.1169147434,115961803.1915,13562142.32,1072,138978241.21,0.919351,628386,17062175264.67
2024-08-02 03:00:00,0.1179155403,64899597.9503,7631001.46,2366,119362644.17,0.430122,1595108,16953403801.33
2024-08-02 04:00:00,0.1175994035,62508766.8077,7361456.16,1435,545541812.06,0.523067,954727,17101065729.94
2024-08-02 05:00:00,0.1162276889,95274209.7462,11141880.23,2643,200409236.9,0.253999,1214572,16970172002.17
2024-08-02 06:00:00,0.1163383195,156788404.1052,18145726.4,2565,206854210.33,0.319697,1536417,16879661112.04
2024-08-02 07:00:00,0.1165212,79655058.4665,9263502.97,2499,263171939.24,0.287267,933069,16939675196.72
2024-08-02 08:00:00,0.1174274368,93818982.034,10962399.62,1639,237959210.01,0.436672,586863,16876682885.11
2024-08-02 09:00:00,0.1172758761,70335510.5539,8247886.65,1340,203495345.17,0.498961,612777,17024341976.73
2024-08-02 10:00:00,0.1175824329,74493175.2397,8731305.28,2473,248499866.15,0.273899,899334,16977679948.33
2024-08-02 11:00:00,0.1174119748,67715706.8979,7965336.23,3236,209200855.26,0.218019,1171959,17059119809.15
2024-08-02 12:00:00,0.1177251551,171211429.8602,20066439.11,4984,279163723.59,0.165044,1693720,17070835661.48
2024-08-02 13:00:00,0.1186474724,161718179.4297,19159661.76,4435,405248432.38,0.186222,1651004,17067501453.99
2024-08-02 14:00:00,0.1138921599,316588099.3134,36745756.79,6693,499113004.78,0.134014,2116984,17053194714.48
2024-08-02 15:00:00,0.1135262918,562842121.5924,63206546.09,2309,534997196.09,0.506597,969980,16658535533.51
2024-08-02 16:00:00,0.1129464365,207054992.0379,23373981.97,2444,460566243.87,0.414203,1256601,16361350650.13
2024-08-02 17:00:00,0.1135210355,116135964.515,13176489.64,3394,393775688.62,0.251128,1344643,16339471245.62
2024-08-02 18:00:00,0.1128123351,114129246.0798,12907100.55,2319,249194124.83,0.335289,762856,16428063444.66
2024-08-02 19:00:00,0.1126850251,126170514.0741,14177442.49,3212,340677967.17,0.280713,1085097,16365862377.62
2024-08-02 20:00:00,0.1130717243,158005792.279,17828339.98,3580,388101651.53,0.246727,1205133,16361752173.82
