timestamp,close_price,volume_base,volume_quote,transaction_count,successful_transaction_count,total_fee_sol,avg_fee_sol,market_cap
2024-11-04 15:00:00,163.0935,443532.5917,72066256.04,11474004,10492206,809.5041,7.055e-05,76376668198.54
2024-11-04 16:00:00,160.1874,563973.4563,90949144.47,11454552,10508783,828.1815,7.23e-05,76637840200.41
2024-11-04 17:00:00,160.5986,487688.9809,78383851.59,11724303,10699822,829.0227,7.071e-05,75410317508.68
2024-11-04 18:00:00,159.2152,399763.1244,64042394.66,11528675,10470950,944.3218,8.191e-05,75530925592.34
2024-11-04 19:00:00,159.6295,332548.4261,53137262.68,10969655,9910553,882.8799,8.048e-05,75379101139.85
2024-11-04 20:00:00,158.366,415411.211,66055099.75,11382891,10327700,954.4086,8.385e-05,74996339572.58
2024-11-04 21:00:00,155.4152,1017030.0284,159267376.21,11735092,10712398,708.9183,6.041e-05,74724201204.0
2024-11-04 22:00:00,158.0765,553507.2988,86865960.94,11454579,10428871,929.8962,8.118e-05,73840221897.72
2024-11-04 23:00:00,157.9809,397099.0177,62637306.66,11510291,10403735,716.9022,6.228e-05,74249692864.48
2024-11-05 00:00:00,158.576,393737.6779,62481714.9,11896760,10730984,715.0529,6.01e-05,74368798418.98
2024-11-05 01:00:00,158.2116,490478.6051,77450110.75,11883065,10686376,674.5776,5.677e-05,74529885857.28
2024-11-05 02:00:00,158.2175,324395.7235,51436613.48,11562572,10399288,573.2623,4.958e-05,74584753617.08
2024-11-05 03:00:00,159.627,339425.2373,53996473.15,11923521,10706093,638.9358,5.359e-05,74799871085.1
2024-11-05 04:00:00,159.9727,329796.7079,52761894.44,12002884,10790817,493.2706,4.11e-05,75212274721.05
2024-11-05 05:00:00,160.8059,297487.4697,47704925.08,11645152,10424724,388.6969,3.338e-05,75302825166.03
2024-11-05 06:00:00,160.9812,284086.8498,45626448.85,11824494,10565866,409.9499,3.467e-05,75628184995.5
2024-11-05 07:00:00,162.069,394778.1337,63828219.78,12047302,10819729,390.4438,3.241e-05,75747028332.8
2024-11-05 08:00:00,162.553,406343.2699,65899274.79,11886585,10720687,376.0955,3.164e-05,76371018513.63
2024-11-05 09:00:00,161.8486,338752.018,55045487.76,11745730,10570503,439.5942,3.743e-05,76415790156.13
2024-11-05 10:00:00,161.7222,309186.3638,49942222.61,11843029,10637068,388.3035,3.279e-05,76010281844.37
2024-11-05 11:00:00,162.401,317793.6826,51547994.4,11626060,10456068,438.2118,3.769e-05,76095970810.61
2024-11-05 12:00:00,163.4617,611261.5143,99708152.01,11334683,10291009,507.6103,4.478e-05,76387499591.76
2024-11-05 13:00:00,163.7813,359224.791,58698745.04,11800161,10789546,682.5549,5.784e-05,77031072794.58
2024-11-05 14:00:00,166.9233,1325523.8127,220176092.31,11995352,11066330,684.975,5.71e-05,77022873885.19
2024-11-05 15:00:00,165.9174,1077815.1449,179068182.93,11522968,10706972,781.7283,6.784e-05,78569659966.87
2024-11-05 16:00:00,168.543,891823.5084,149445957.01,11226802,10402986,779.0355,6.939e-05,78067582757.82
2024-11-05 17:00:00,166.8586,678298.0183,114225170.8,11254888,10430411,769.3912,6.836e-05,79601728865.12
2024-11-05 18:00:00,166.9622,415898.2746,69361519.08,11065220,10148156,834.0145,7.537e-05,78715900664.24
2024-11-05 19:00:00,164.1875,673649.9874,111617377.97,10858939,9999912,790.0117,7.275e-05,78658381618.89
2024-11-05 20:00:00,166.8927,656604.1321,108725496.88,11195139,10250120,760.3443,6.792e-05,78078190165.36
2024-11-05 21:00:00,165.4346,318789.8984,52966127.38,10924581,10002799,738.6336,6.761e-05,78296998113.03
2024-11-05 22:00:00,167.4442,334101.2867,55426899.82,11137590,10154207,564.346,5.067e-05,77840270043.56
2024-11-05 23:00:00,166.6905,381182.8575,63698897.58,11068450,10016476,694.669,6.276e-05,78494684815.54
2024-11-06 00:00:00,172.5716,1448689.4149,247295705.04,11795101,10807829,859.8535,7.29e-05,78592617269.32
2024-11-06 01:00:00,173.3489,1490797.3894,258121147.57,11494406,10551339,849.6358,7.392e-05,81544615859.77
2024-11-06 02:00:00,179.6568,2106929.1183,373575254.8,11402493,10513101,987.5005,8.66e-05,81636541114.63
2024-11-06 03:00:00,184.7529,4022830.5554,733339693.91,12092231,11354112,1432.8852,0.0001185,85501517646.33
2024-11-06 04:00:00,185.3645,2705728.3414,502852093.75,11760766,10997862,1102.3035,9.373e-05,87254962751.1
2024-11-06 05:00:00,185.1592,1765453.275,325862444.37,11698008,10771853,828.707,7.084e-05,87617808720.12
2024-11-06 06:00:00,185.0969,1711684.8765,319179980.43,11419682,10684598,1135.0885,9.94e-05,87337193992.08
2024-11-06 07:00:00,183.6583,2252359.2229,417457600.15,11917773,11101414,1297.2155,0.00010885,87221385402.52
2024-11-06 08:00:00,183.1088,2166769.5954,394367188.29,11336691,10544226,560.4492,4.944e-05,85829409102.33
2024-11-06 09:00:00,184.2654,919423.5837,169232402.71,11040060,10073087,496.6606,4.499e-05,86422231065.47
2024-11-06 10:00:00,185.0727,570252.3872,105266375.81,10836773,9923324,399.5313,3.687e-05,86614831604.2
2024-11-06 11:00:00,186.5918,719170.073,133444253.0,11057649,10153186,483.7386,4.375e-05,87254935136.16
2024-11-06 12:00:00,186.1652,900529.9835,168558113.51,11125470,10246263,494.6757,4.446e-05,87688797344.08
2024-11-06 13:00:00,186.8906,923243.5592,172231176.51,11040851,10374721,529.608,4.797e-05,87721214697.47
2024-11-06 14:00:00,184.8374,1274110.2314,237787586.11,11461973,10725439,792.8314,6.917e-05,88179017748.32
2024-11-06 15:00:00,185.5078,1214398.4021,225987516.69,11309729,10521968,959.0077,8.479e-05,87426050332.58
2024-11-06 16:00:00,186.0614,647436.6248,120111479.05,10567484,9810549,903.2296,8.547e-05,87288342751.08
2024-11-06 17:00:00,185.6452,600612.2703,111649466.36,10766834,9936671,697.3855,6.477e-05,87675232948.44
2024-11-06 18:00:00,187.5514,525690.8442,98126912.86,10828862,9953007,871.2536,8.046e-05,87566419906.11
2024-11-06 19:00:00,188.3309,756391.0097,141959778.92,10979300,10088217,1033.157,9.41e-05,88447931565.29
2024-11-06 20:00:00,187.524,810255.4062,152218483.44,10940315,10075449,886.2197,8.1e-05,88840765581.2
2024-11-06 21:00:00,188.8334,1090224.278,205685751.11,11375857,10517150,958.4181,8.425e-05,88598404122.53
2024-11-06 22:00:00,189.0022,585432.6841,110801451.04,11152772,10255987,880.9829,7.899e-05,89185838719.06
2024-11-06 23:00:00,186.582,624992.6776,117249668.15,11249024,10310741,873.0174,7.761e-05,89120741041.35
2024-11-07 00:00:00,187.1433,533219.1694,99444838.71,11266493,10347594,808.6018,7.177e-05,88128351936.64
2024-11-07 01:00:00,189.392,1203268.772,228112053.45,10940611,10021459,853.5009,7.801e-05,88431870488.98
2024-11-07 02:00:00,191.3936,665231.7572,126819035.28,11164730,10277456,833.4088,7.465e-05,89806557756.8
2024-11-07 03:00:00,188.9931,570867.6423,108396767.9,11285651,10441809,731.4744,6.481e-05,90156256575.17
2024-11-07 04:00:00,188.4154,449409.5113,84948593.74,11921728,10741907,589.7899,4.947e-05,89234051986.16
2024-11-07 05:00:00,188.7915,325671.2049,61372880.58,11564744,10331913,714.2075,6.176e-05,89042815404.44
2024-11-07 06:00:00,187.3243,522687.1366,97820856.86,11203490,10062649,585.3041,5.224e-05,88995781311.41
2024-11-07 07:00:00,188.0123,299696.6563,56270343.92,11600270,10358414,523.1119,4.509e-05,88318355922.82
2024-11-07 08:00:00,188.9265,348038.3997,65639537.49,11706530,10494539,450.3056,3.847e-05,88683094881.12
2024-11-07 09:00:00,188.367,258038.3637,48564575.01,11757276,10535619,497.383,4.23e-05,88951392260.01
2024-11-07 10:00:00,187.4646,321749.44,60327458.21,11587337,10439772,469.1858,4.049e-05,88545386052.84
2024-11-07 11:00:00,186.0486,343352.1699,64247900.26,11885083,10651015,431.509,3.631e-05,88399668759.77
2024-11-07 12:00:00,187.5931,310736.0301,58154591.83,11769422,10589690,541.7221,4.603e-05,88091209813.25
2024-11-07 13:00:00,186.1289,353017.1265,66075387.78,11893627,10789853,589.1513,4.954e-05,88483926855.0
2024-11-07 14:00:00,187.7489,481286.7458,90186163.35,11744590,10731209,639.6534,5.446e-05,88048205411.17
2024-11-07 15:00:00,192.6791,1102532.1489,210058962.11,11453770,10603528,773.9406,6.757e-05,88811880212.77
2024-11-07 16:00:00,193.9863,1185438.9357,228674323.17,11508487,10735985,1180.2493,0.00010255,90431179622.86
2024-11-07 17:00:00,195.9395,1114184.8079,217003061.12,11362022,10582966,1191.3935,0.00010486,91450426543.39
2024-11-07 18:00:00,196.8959,1200331.8643,235523189.56,11678854,10827142,1195.2902,0.00010235,92290665301.44
2024-11-07 19:00:00,197.0167,804965.8533,157766404.55,11631678,10767784,1349.7329,0.00011604,92608441659.43
2024-11-07 20:00:00,197.2491,654929.1981,129066232.8,11381541,10633240,1273.0034,0.00011185,93018823461.59
2024-11-07 21:00:00,196.3163,424854.5635,83745842.33,11849406,11026014,1634.8492,0.00013797,92876851619.33
2024-11-07 22:00:00,195.2884,375927.3808,73452037.94,11721296,10838524,1455.297,0.00012416,92207175495.67
2024-11-07 23:00:00,196.3658,422630.1695,82607853.08,11336891,10437242,898.5021,7.925e-05,92123312814.21
2024-11-08 00:00:00,198.9613,1567626.3722,312434231.27,11450564,10632413,1083.254,9.46e-05,92565575172.47
2024-11-08 01:00:00,198.4629,849969.573,169249040.58,11915426,10906910,1125.7967,9.448e-05,93971690825.2
2024-11-08 02:00:00,196.0585,520418.4935,102560309.64,11830085,10959561,1282.4114,0.0001084,93425875122.65
2024-11-08 03:00:00,198.2722,350310.6923,69142177.18,11338092,10409326,965.2722,8.514e-05,92472105619.59
2024-11-08 04:00:00,198.0049,313014.2431,62116555.46,11853436,10678927,733.5234,6.188e-05,93719369035.66
2024-11-08 05:00:00,199.2147,511647.8311,102076440.51,11869561,10786941,670.428,5.648e-05,93591050625.03
2024-11-08 06:00:00,198.8621,457477.6772,91057370.41,11745193,10590813,508.7656,4.332e-05,94005517114.81
2024-11-08 07:00:00,200.5332,663509.1959,132208958.08,12041451,10951593,527.7089,4.382e-05,93758123752.53
2024-11-08 08:00:00,199.4115,500076.1832,99704990.44,12161345,10982224,444.5439,3.655e-05,94168335550.02
2024-11-08 09:00:00,202.4622,1016274.0207,205136915.14,11709547,10669994,549.0522,4.689e-05,94051121289.13
2024-11-08 10:00:00,203.7476,869570.234,176249056.62,12040554,10918886,566.3212,4.703e-05,95434741186.69
2024-11-08 11:00:00,203.2616,843015.7675,172143310.24,12164812,11060847,541.9377,4.455e-05,96399596512.59
2024-11-08 12:00:00,202.8119,494150.3355,100537787.46,11992397,10975101,589.1565,4.913e-05,96017434965.4
2024-11-08 13:00:00,204.7197,750199.372,152765370.97,11843019,10846058,568.7133,4.802e-05,95701431539.13
2024-11-08 14:00:00,199.7512,1187940.2076,240512320.96,11894771,11055982,814.4124,6.847e-05,96508633583.27
2024-11-08 15:00:00,201.0711,1349024.7322,270149778.65,11808948,10871086,871.9334,7.384e-05,94075116833.77
2024-11-08 16:00:00,197.2063,963961.5657,191754568.45,11838785,10872384,927.0053,7.83e-05,94742919597.37
2024-11-08 17:00:00,199.2366,789636.4906,156471406.17,11612326,10639198,1081.1684,9.311e-05,93170950676.48
2024-11-08 18:00:00,199.7869,803900.4069,160912131.69,12019631,10965681,1229.7123,0.00010231,93964561178.02
2024-11-08 19:00:00,199.8088,599544.0767,120271227.22,11581209,10515550,1171.7528,0.00010118,94534966930.89
2024-11-08 20:00:00,198.6651,496801.2624,98798374.38,11663096,10626598,1241.5753,0.00010645,94395203569.19
2024-11-08 21:00:00,198.9173,383544.9065,76079939.14,12022982,10806850,1330.0242,0.00011062,93698611621.81
2024-11-08 22:00:00,198.9724,413630.869,82299372.0,12021457,10821495,990.665,8.241e-05,93966848131.35
2024-11-08 23:00:00,199.9362,270774.6269,53913147.55,11967904,10759626,938.9796,7.846e-05,93678845197.68
2024-11-09 00:00:00,199.759,347362.7918,69328462.36,11597853,10451379,825.2196,7.115e-05,94374353596.33
2024-11-09 01:00:00,199.4564,338207.683,67447900.92,12051861,11020655,975.2983,8.093e-05,94087973446.91
2024-11-09 02:00:00,199.6553,399227.9827,79269625.26,12057407,11008941,688.8948,5.713e-05,93987902660.24
2024-11-09 03:00:00,199.0726,383541.847,76481638.47,12211253,11021933,646.1582,5.291e-05,93968555551.57
2024-11-09 04:00:00,199.7191,304638.3492,60888212.57,12516116,11244835,575.6302,4.599e-05,94291716643.85
2024-11-09 05:00:00,201.0096,662603.6792,133102985.47,12778407,11466138,558.3141,4.369e-05,94228052338.05
2024-11-09 06:00:00,200.9606,493082.0265,99370075.04,12338280,11136890,592.3993,4.801e-05,94785857670.73
2024-11-09 07:00:00,200.3133,267766.2682,53614996.51,12457963,11312364,548.4649,4.403e-05,94524264358.9
2024-11-09 08:00:00,201.4303,492927.9299,99370509.7,12514821,11325824,446.8787,3.571e-05,94502827406.45
2024-11-09 09:00:00,201.7921,339715.7002,68677718.09,11968533,10801917,384.4454,3.212e-05,95303926176.98
2024-11-09 10:00:00,203.0326,370007.5426,74892238.09,12429493,11246527,376.7884,3.031e-05,95379103310.64
2024-11-09 11:00:00,202.2272,398192.0046,80432821.95,12715860,11493847,443.7604,3.49e-05,95536326611.93
2024-11-09 12:00:00,200.0941,387254.1154,77843179.79,12785010,11576995,475.8327,3.722e-05,95392632672.95
2024-11-09 13:00:00,199.6264,320185.2396,64142271.48,12531383,11375952,525.0051,4.19e-05,94479166929.98
2024-11-09 14:00:00,198.292,699309.9516,138861959.84,12693467,11519311,600.5072,4.731e-05,94769960119.9
2024-11-09 15:00:00,198.4525,358394.36,70992814.93,12785368,11540973,620.3789,4.852e-05,93371208531.94
2024-11-09 16:00:00,196.8453,442662.0006,87357305.55,12376426,11155280,746.6554,6.033e-05,93627533871.04
2024-11-09 17:00:00,198.0638,601120.2119,118109256.74,12575660,11196972,825.6183,6.565e-05,92968304469.75
2024-11-09 18:00:00,198.8438,250088.7669,49657201.02,12545991,11013827,797.605,6.357e-05,93309249592.27
2024-11-09 19:00:00,197.8483,382419.4108,75959397.96,12290074,10988824,854.4153,6.952e-05,93814434625.34
2024-11-09 20:00:00,198.5382,273050.689,54075436.97,12508762,11151069,882.224,7.053e-05,93382295249.11
2024-11-09 21:00:00,198.3592,251326.7374,49946942.6,12784464,11269360,1002.0356,7.838e-05,93630283976.23
2024-11-09 22:00:00,200.0823,343948.6992,68524186.93,12825875,11248836,938.48,7.317e-05,93636780873.66
2024-11-09 23:00:00,200.0073,659241.0104,132601423.34,12536279,10990274,792.9352,6.325e-05,94673499783.03
2024-11-10 00:00:00,200.5838,630008.7808,126183124.99,12964891,11323978,869.5981,6.707e-05,94367804766.35
2024-11-10 01:00:00,200.1518,425107.5674,84839701.49,13049764,11269759,1064.4753,8.157e-05,94364475740.0
2024-11-10 02:00:00,202.5981,1227702.5312,248818652.71,12848182,11192984,902.9526,7.028e-05,94174036858.98
2024-11-10 03:00:00,201.5639,511836.8567,103560958.08,13447821,11657838,791.188,5.883e-05,95608824877.58
2024-11-10 04:00:00,204.9528,970705.5684,197686017.35,13257588,11562420,758.6439,5.722e-05,94957230909.52
2024-11-10 05:00:00,207.0168,1835420.2327,380368241.22,12551443,11154018,674.5252,5.374e-05,97128988407.86
2024-11-10 06:00:00,205.7962,818769.1038,168735810.4,13452953,11762795,525.3377,3.905e-05,97641588914.9
2024-11-10 07:00:00,205.0839,631305.9739,129929595.61,13792073,12072059,520.8326,3.776e-05,97357962036.14
2024-11-10 08:00:00,205.301,452260.1401,92682385.42,13294310,11571791,515.8923,3.881e-05,96860027727.57
2024-11-10 09:00:00,205.377,477089.3905,98060215.06,13359305,11549315,516.2117,3.864e-05,96672593055.61
2024-11-10 10:00:00,205.4755,614045.646,126098267.68,13430118,11621230,529.7986,3.945e-05,96815012299.95
2024-11-10 11:00:00,206.8229,555399.9965,114445167.38,13502248,11762608,608.1509,4.504e-05,96893082432.15
2024-11-10 12:00:00,205.4998,975757.4939,200091614.62,13181642,11635627,533.2126,4.045e-05,97655470076.67
2024-11-10 13:00:00,206.7524,584703.7105,120451612.27,13631914,12092926,508.3046,3.729e-05,96784258135.66
2024-11-10 14:00:00,206.6555,1194832.0056,247418958.24,13054773,11679865,751.9283,5.76e-05,97889017041.21
2024-11-10 15:00:00,212.3283,1888963.0974,397152078.26,12901590,11416269,971.1783,7.528e-05,97111886285.12
2024-11-10 16:00:00,211.1318,1145625.3897,241674430.32,12985973,11541944,1071.2543,8.249e-05,99753208286.86
2024-11-10 17:00:00,213.0862,1162206.4208,247539446.37,12983649,11470599,899.8445,6.931e-05,99688452507.87
2024-11-10 18:00:00,212.2833,1197399.8962,256154902.18,12759913,11436310,1225.3824,9.603e-05,100921150673.9
2024-11-10 19:00:00,208.5237,1235980.0888,259355390.0,13331230,11868935,1084.9186,8.138e-05,101331351335.36
2024-11-10 20:00:00,202.5638,1375288.2628,283029163.73,13322762,11857734,1168.8386,8.773e-05,98412145062.93
2024-11-10 21:00:00,207.4831,1533248.7261,312906046.93,13021860,11730490,1083.0144,8.317e-05,95002996115.23
2024-11-10 22:00:00,210.4847,1287801.9986,271313650.65,12983956,11649581,1111.7136,8.562e-05,97735444360.83
2024-11-10 23:00:00,210.0812,669244.1855,140605465.69,13419756,11860724,1289.2939,9.607e-05,98524683613.11
2024-11-11 00:00:00,210.6371,919004.6945,193600743.2,13258170,11751645,1000.7856,7.548e-05,99233871032.78
2024-11-11 01:00:00,210.5622,836604.3975,176409939.97,12843852,11279838,909.5103,7.081e-05,99320712225.48
2024-11-11 02:00:00,211.5715,802745.7405,169216464.15,13310554,11835307,1019.3656,7.658e-05,99390959340.0
2024-11-11 03:00:00,210.1691,703935.5532,147772197.1,13253345,11685220,1027.4274,7.752e-05,99297827191.27
2024-11-11 04:00:00,208.059,613866.4164,127867826.38,12893621,11429170,1089.5827,8.451e-05,99126466671.31
2024-11-11 05:00:00,206.1536,1218039.0301,250419863.49,13585749,12153913,1247.438,9.182e-05,98128038282.36
2024-11-11 06:00:00,207.2242,1104963.6392,228378125.98,13096540,11652360,1164.6959,8.893e-05,97092006895.07
2024-11-11 07:00:00,208.2519,666254.154,138381422.86,12737226,11419307,755.0243,5.928e-05,97764493772.23
2024-11-11 08:00:00,209.0555,563180.1034,117235189.45,13140019,11714443,621.5072,4.73e-05,98337517575.32
2024-11-11 09:00:00,211.2501,770000.6132,162015636.78,13116513,11770942,627.2479,4.782e-05,99004544799.1
2024-11-11 10:00:00,215.8235,1772415.6503,380105989.42,12977503,11768648,661.3754,5.096e-05,100070270419.29
2024-11-11 11:00:00,217.7246,1017404.167,220122138.76,13105421,11794342,726.9268,5.547e-05,101722300222.68
2024-11-11 12:00:00,216.2749,1472171.6495,320159673.31,13087507,11912901,771.364,5.894e-05,102828150173.72
2024-11-11 13:00:00,217.2423,1038091.0715,224309664.24,12962079,11775371,842.8394,6.502e-05,101776982387.62
2024-11-11 14:00:00,218.9762,1675165.4047,366161992.63,12518044,11378254,1088.7561,8.697e-05,103241941544.71
2024-11-11 15:00:00,219.1791,1807220.8093,396665801.28,12795733,11698808,1221.5296,9.546e-05,103680191959.96
2024-11-11 16:00:00,218.2707,1726742.8502,379258941.31,12854066,11793204,1482.2508,0.00011531,103620280855.87
2024-11-11 17:00:00,219.2965,859556.8785,188294789.88,12810701,11634605,1837.0973,0.0001434,103484137026.48
2024-11-11 18:00:00,219.4782,932839.2382,203862765.11,13204705,11988599,1236.8346,9.367e-05,103630261265.35
2024-11-11 19:00:00,218.101,1350519.9163,295976560.97,12977850,11852019,1542.7516,0.00011888,103484028614.07
2024-11-11 20:00:00,218.9628,1329117.9135,292996593.29,12679603,11724427,1443.4713,0.00011384,102883736251.35
2024-11-11 21:00:00,219.0813,1139835.6976,250234927.99,13063000,11989123,1318.8332,0.00010096,103566131776.38
2024-11-11 22:00:00,220.4168,919623.0113,201030297.95,13070334,12005757,1247.2625,9.543e-05,103386433505.16
2024-11-11 23:00:00,222.2957,1731401.7287,384577283.88,12831882,11737015,1261.2907,9.829e-05,103662300248.15
2024-11-12 00:00:00,220.6434,1607834.7436,352167418.79,13013712,12030131,1305.3712,0.00010031,105089594871.38
2024-11-12 01:00:00,219.2544,1156340.9375,254601099.14,13738384,12489192,1194.9039,8.698e-05,104108499611.48
2024-11-12 02:00:00,217.8405,893366.7122,194879013.71,13380298,12080348,1142.7302,8.54e-05,103547950374.74
2024-11-12 03:00:00,220.9434,784874.0397,171680574.25,13095030,11863682,1032.5454,7.885e-05,102205339074.71
2024-11-12 04:00:00,218.8064,835324.1183,184055667.42,13467376,12167620,940.5639,6.984e-05,104144199547.55
2024-11-12 05:00:00,218.108,798097.433,174274544.47,13428766,12168293,877.7367,6.536e-05,103595189404.31
2024-11-12 06:00:00,220.2622,832234.8111,182682642.53,13262642,12052909,744.9529,5.617e-05,102678017672.11
2024-11-12 07:00:00,222.1634,828558.0543,182451774.9,13863255,12573979,721.8375,5.207e-05,103783893449.95
2024-11-12 08:00:00,225.2737,1187217.475,265237736.95,13524521,12277350,750.552,5.55e-05,104222805999.63
2024-11-12 09:00:00,216.5037,1769002.0403,389639790.96,13017950,11969194,968.452,7.439e-05,105113003778.25
2024-11-12 10:00:00,213.3268,3145769.1958,671452273.74,13563164,12646671,833.5651,6.146e-05,101732397204.3
2024-11-12 11:00:00,211.6521,1681874.4538,359664338.96,13712652,12509091,675.8595,4.929e-05,99656201999.4
2024-11-12 12:00:00,209.2654,1853680.2095,389945149.01,13339221,12190000,776.8962,5.824e-05,99991603247.42
2024-11-12 13:00:00,209.7804,2124626.1022,441101227.06,13321804,12238857,932.1335,6.997e-05,97564015054.45
2024-11-12 14:00:00,213.5528,1911724.5557,401692010.61,13447618,12366894,961.9678,7.153e-05,98781230923.93
2024-11-12 15:00:00,210.787,1264631.9468,268215795.82,13232016,12142567,1173.9425,8.872e-05,100462917378.44
2024-11-12 16:00:00,211.9231,1361934.1365,285972261.54,13272008,12228961,1180.9689,8.898e-05,99528703934.43
2024-11-12 17:00:00,210.0334,762374.9904,161258572.9,13325253,12158810,1304.4816,9.79e-05,100036714735.33
2024-11-12 18:00:00,213.6759,813258.0554,172973241.98,12995193,11837032,1284.508,9.884e-05,99036196480.3
2024-11-12 19:00:00,213.5513,930017.3289,199254826.53,13290887,12039354,1280.1588,9.632e-05,100802560844.08
2024-11-12 20:00:00,213.236,861854.4792,183439301.49,13622131,12254878,1333.3392,9.788e-05,100848299059.91
2024-11-12 21:00:00,213.1413,957871.1891,203064374.97,13450562,12143312,1298.712,9.655e-05,100017310969.95
2024-11-12 22:00:00,215.356,682994.6673,145939340.49,13346243,12134901,1296.1536,9.712e-05,100367194185.2
2024-11-12 23:00:00,211.9692,617302.6692,131647386.82,13743693,12452813,1189.3227,8.654e-05,101453938237.76
2024-11-13 00:00:00,210.9605,694159.9559,147219117.73,13615655,12220095,1415.6326,0.00010397,100055831422.49
2024-11-13 01:00:00,210.9085,866898.0551,182160026.33,13360915,12043529,1485.069,0.00011115,100055836510.23
2024-11-13 02:00:00,207.9063,938972.1919,194499493.73,13726151,12391100,1612.7401,0.00011749,99169810473.79
2024-11-13 03:00:00,203.748,911202.8674,187757062.14,13787348,12473729,1279.1363,9.278e-05,97866495517.31
2024-11-13 04:00:00,205.7497,1328826.3851,270487677.66,13737275,12478017,1122.7487,8.173e-05,96987132643.74
2024-11-13 05:00:00,204.8515,941325.7568,193824829.49,14150633,12618816,964.8113,6.818e-05,96296965393.3
2024-11-13 06:00:00,202.6468,901759.0348,184200767.83,14047625,12614472,918.9065,6.541e-05,96754659815.89
2024-11-13 07:00:00,205.6704,1115781.1501,227511293.08,13236586,11815103,625.189,4.723e-05,96190859562.05
2024-11-13 08:00:00,206.2921,699517.1872,144148043.26,14084559,12625975,662.3607,4.703e-05,96847954444.28
2024-11-13 09:00:00,206.7567,766595.9286,158582151.08,13783609,12515915,878.142,6.371e-05,97355556693.63
2024-11-13 10:00:00,207.6093,792921.504,164200359.07,13501837,12217434,922.4153,6.832e-05,97773354120.18
2024-11-13 11:00:00,208.1847,730045.6578,152123027.96,13737990,12482226,950.9252,6.922e-05,98061418120.88
2024-11-13 12:00:00,207.9261,703079.9954,146116235.26,13697550,12455874,1071.6721,7.824e-05,98008062367.9
2024-11-13 13:00:00,213.0937,2207672.6603,467575465.58,13450323,12511903,1251.5242,9.305e-05,98221020433.66
2024-11-13 14:00:00,216.995,2736901.6271,585592398.67,13550167,12575117,1833.2721,0.0001353,100647463258.05
2024-11-13 15:00:00,216.7769,2277393.6725,489589194.79,13422614,12470895,1706.7736,0.00012716,102371656470.0
2024-11-13 16:00:00,217.5605,1652559.9185,357477775.31,13296430,12468023,1912.0872,0.0001438,101880778956.77
2024-11-13 17:00:00,219.1401,1611346.7876,352595799.87,13149778,12321509,1845.3943,0.00014034,102311432299.74
2024-11-13 18:00:00,219.696,1145274.441,250723762.76,13258071,12380715,1826.0641,0.00013773,103105164784.99
2024-11-13 19:00:00,211.243,2318484.4034,497972858.6,13360520,12668438,2068.8472,0.00015485,103401210058.81
2024-11-13 20:00:00,212.11,1266967.356,268427904.79,12910996,12025708,2077.3265,0.0001609,99726049932.24
2024-11-13 21:00:00,210.45,1352489.3381,283436373.38,13652620,12617230,1940.342,0.00014212,99603720628.68
2024-11-13 22:00:00,213.4171,618178.558,131514395.36,13643375,12479854,1722.0435,0.00012622,99466540704.51
2024-11-13 23:00:00,215.4865,606059.0299,130030527.1,13702199,12515968,1535.9263,0.00011209,100651919435.3
2024-11-14 00:00:00,213.6431,692157.7161,148636307.42,13878367,12827508,1824.6654,0.00013148,101511317456.97
2024-11-14 01:00:00,216.271,784662.9637,168110977.92,13917925,12863578,1816.5936,0.00013052,101136524472.13
2024-11-14 02:00:00,215.1494,645189.8974,138673561.62,13646527,12605672,2008.7344,0.0001472,101710073718.25
2024-11-14 03:00:00,219.6682,934597.3797,202222860.28,13982620,13026822,2221.2609,0.00015886,101570753101.18
2024-11-14 04:00:00,220.2534,971628.6216,213083724.09,13826405,12787722,1512.6879,0.00010941,103025495839.64
2024-11-14 05:00:00,219.1154,750006.2954,164076071.56,13577002,12544556,1955.6879,0.00014404,103744653759.01
2024-11-14 06:00:00,216.2114,754617.9708,165427321.53,14055342,12957189,1247.2805,8.874e-05,103165239506.96
2024-11-14 07:00:00,218.495,731510.5327,158830739.62,14013051,12971882,1409.241,0.00010057,102919552203.39
2024-11-14 08:00:00,219.5922,887764.8171,194674526.07,13529889,12503702,1165.656,8.615e-05,103114488402.11
2024-11-14 09:00:00,221.9284,1102194.2436,244270162.39,11885796,10972046,972.5293,8.182e-05,103494785330.38
2024-11-14 10:00:00,217.6107,786198.0485,173019907.55,14266558,12937531,1048.4638,7.349e-05,105013554916.5
2024-11-14 11:00:00,216.3321,1182701.4403,254996009.45,13430417,12463827,1216.0797,9.055e-05,103128684967.22
2024-11-14 12:00:00,216.7117,722283.2792,156428072.61,14199583,12841531,1179.3378,8.305e-05,101977931739.5
2024-11-14 13:00:00,214.5561,820350.8525,177157571.96,13824347,12672026,1570.2595,0.00011359,102467144138.11
2024-11-14 14:00:00,210.7612,1549827.481,331017138.1,13482833,12570869,1745.6554,0.00012947,101243995260.53
2024-11-14 15:00:00,211.1604,1621748.4924,342588632.52,13852443,12884089,1564.6054,0.00011295,98842144841.57
2024-11-14 16:00:00,217.2649,1291995.554,275755142.58,13842072,12835745,2156.7758,0.00015581,99323183621.6
2024-11-14 17:00:00,215.5799,638806.311,137616533.0,13583144,12632944,2213.8007,0.00016298,102210529742.11
