timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes
2024-09-05 16:00:00,0.0982788835,182070292.2589,17720305.56,2414,782341881.79,0.406591,1247882
2024-09-05 17:00:00,0.0988724957,105750172.4866,10408179.98,4239,285305363.91,0.253519,2017016
2024-09-05 18:00:00,0.0987637278,101109918.8014,10005516.22,1693,231138685.26,0.568999,1524242
2024-09-05 19:00:00,0.0975171845,116255559.6571,11383906.67,1482,200595649.5,0.555749,870268
2024-09-05 20:00:00,0.0980662558,51954057.3613,5091043.38,1437,270338778.9,0.644551,1036696
2024-09-05 21:00:00,0.0982036289,56374370.5554,5529227.62,1455,187336951.64,0.581241,878485
2024-09-05 22:00:00,0.0987363701,63124137.3161,6200827.28,1253,261511460.6,0.655084,448913
2024-09-05 23:00:00,0.0985255065,56448425.7899,5566420.54,1113,161567432.76,0.656242,530180
2024-09-06 00:00:00,0.0987524603,88308641.7389,8713114.7,1629,638798987.38,0.456285,1149450
2024-09-06 01:00:00,0.0989106769,94567718.9251,9345937.51,7443,161298700.28,0.107868,3382577
2024-09-06 02:00:00,0.099064419,97163874.9687,9640037.61,4271,285623043.72,0.229832,2053935
2024-09-06 03:00:00,0.0988749975,64556480.8289,6400750.37,4184,133772719.23,0.232257,2568934
2024-09-06 04:00:00,0.0986602354,44637124.6402,4416229.01,3950,256757668.27,0.214877,1881526
2024-09-06 05:00:00,0.0988213059,54770700.73,5403150.48,1098,115495476.04,0.641451,564347
2024-09-06 06:00:00,0.0987915229,45186412.1652,4465322.58,1557,494683501.8,0.446899,784415
2024-09-06 07:00:00,0.097506954,149948417.135,14647263.45,1167,347671017.66,0.610784,856738
2024-09-06 08:00:00,0.0978738757,90176114.8654,8804613.86,1153,532285559.4,0.773316,886162
2024-09-06 09:00:00,0.0970988365,153497438.0145,14947891.15,1278,200137771.1,0.593709,1073111
2024-09-06 10:00:00,0.097372081,94037591.1552,9160537.98,1318,218394347.9,0.704778,700473
2024-09-06 11:00:00,0.0970085062,77967674.2065,7578550.18,3145,219201509.43,0.255152,1847991
2024-09-06 12:00:00,0.0978507401,300491412.6367,29199586.26,2133,259554676.08,0.795165,3057662
2024-09-06 13:00:00,0.0954523321,290456609.3723,28052997.8,3975,362831894.61,0.355584,1792627
2024-09-06 14:00:00,0.0943882318,425315851.1093,40277134.43,2408,360894278.08,0.446416,1030821
2024-09-06 15:00:00,0.0938041335,332343492.935,31180351.99,1329,207405518.65,0.972761,967764
2024-09-06 16:00:00,0.0921937011,421237664.2439,38931527.69,1967,457209305.39,0.643724,1475852
2024-09-06 17:00:00,0.09185732,379520264.3457,34850706.49,2295,375509368.31,0.445329,1374779
2024-09-06 18:00:00,0.0914363228,179532191.8402,16471217.36,2348,347289547.25,0.518051,1037621
2024-09-06 19:00:00,0.0910295109,291283582.4754,26516830.85,1948,363656511.34,0.583582,802598
2024-09-06 20:00:00,0.0896762737,463612075.1566,41882065.45,1526,282961826.62,0.68914,574988
2024-09-06 21:00:00,0.0914001759,300699093.7927,27138304.89,2959,459061024.83,0.375196,967476
2024-09-06 22:00:00,0.0917138416,87456285.7644,8030163.19,2293,427672121.74,0.347744,777458
2024-09-06 23:00:00,0.0927311037,68827910.3493,6360064.72,1830,410262737.42,0.409672,651692
2024-09-07 00:00:00,0.0924090899,77895362.212,7224686.08,2635,525288966.76,0.282761,1090735
2024-09-07 01:00:00,0.0920286878,69482396.1412,6407737.07,2730,215766567.21,0.259367,1650327
2024-09-07 02:00:00,0.0922693041,40060851.153,3700071.22,2078,189361302.07,0.486084,1405644
2024-09-07 03:00:00,0.0923479505,47194340.5554,4356594.43,3248,119660555.59,0.301795,1633815
2024-09-07 04:00:00,0.092586598,47355811.1659,4372155.79,2210,154379599.91,0.354033,1521124
2024-09-07 05:00:00,0.093210819,111149389.7338,10365616.17,2564,220799169.98,0.23152,1433377
2024-09-07 06:00:00,0.0932795028,89691086.2004,8358474.75,2562,153848669.22,0.23688,1254229
2024-09-07 07:00:00,0.0942707066,168210793.9347,15803862.83,1938,297385873.41,0.419372,783879
2024-09-07 08:00:00,0.0944758707,93694167.8206,8844181.19,3643,167100477.9,0.227707,1571411
2024-09-07 09:00:00,0.0941365824,86400196.2853,8137119.9,2581,219624650.6,0.254463,1374538
2024-09-07 10:00:00,0.0943264457,62874907.4624,5928268.71,1861,146888105.7,0.417004,1242559
2024-09-07 11:00:00,0.0945842971,104757932.0889,9914014.97,3146,229045865.55,0.234538,1085525
2024-09-07 12:00:00,0.0950746832,92203315.7964,8761233.19,2516,185695288.4,0.396083,892096
2024-09-07 13:00:00,0.0951566988,79348936.7336,7553887.64,3877,171218544.64,0.24054,1411901
2024-09-07 14:00:00,0.0951788542,77798882.2984,7408326.89,3258,147655648.69,0.249034,1666827
2024-09-07 15:00:00,0.095714126,105560029.1133,10089563.84,2043,214596478.76,0.507756,1308827
2024-09-07 16:00:00,0.0951843298,100379814.5129,9556014.79,2839,174792543.42,0.336136,1806319
2024-09-07 17:00:00,0.0948119548,123204676.7638,11665733.02,2039,170382190.35,0.433895,1406308
2024-09-07 18:00:00,0.094932818,94381996.9848,8952449.22,2776,231822634.75,0.362999,1145042
2024-09-07 19:00:00,0.095120553,67549412.5262,6419650.66,2522,161836482.45,0.335473,817896
2024-09-07 20:00:00,0.0951926692,57041948.2034,5425765.52,1859,244416509.5,0.443895,692849
2024-09-07 21:00:00,0.0951513588,83885683.5196,7986524.47,7383,246899792.39,0.126987,2422056
2024-09-07 22:00:00,0.0949505095,85811640.3612,8154747.79,6481,140655407.42,0.123095,2167298
2024-09-07 23:00:00,0.0954561072,75516838.6078,7185359.37,4400,107672706.4,0.173947,1846006
2024-09-08 00:00:00,0.0954893365,55538877.9471,5295697.57,7845,487997612.69,0.078738,3323776
2024-09-08 01:00:00,0.0956851729,53273643.8289,5097581.18,3856,167553188.27,0.268684,2223715
2024-09-08 02:00:00,0.0965589629,91083867.6553,8767531.64,7728,548203122.27,0.092704,3002863
2024-09-08 03:00:00,0.0962760587,114696234.1942,11073163.33,3791,228897763.44,0.287586,1645068
2024-09-08 04:00:00,0.0960615063,80226714.3107,7701267.78,3534,150551723.12,0.23475,1392291
2024-09-08 05:00:00,0.0956322031,61039703.4167,5851611.27,3792,135037439.87,0.199748,1768060
2024-09-08 06:00:00,0.0952925611,57362805.3522,5480374.49,4032,200732550.44,0.16059,1993937
2024-09-08 07:00:00,0.0956898232,63999448.7331,6124063.77,4920,196695687.66,0.135214,1913986
2024-09-08 08:00:00,0.0961288713,63719361.8019,6110885.75,5092,176241352.01,0.151263,1583451
2024-09-08 09:00:00,0.0959183735,83633429.4404,8042440.42,3289,171598949.71,0.205823,1550395
2024-09-08 10:00:00,0.0961367832,44661847.142,4292800.3,3604,308584870.72,0.182385,1543711
2024-09-08 11:00:00,0.0958295315,49391581.7261,4738102.35,7215,146126447.48,0.105712,2670401
2024-09-08 12:00:00,0.0951437078,107471578.0225,10261097.01,4590,142963635.14,0.172789,1984540
2024-09-08 13:00:00,0.0955072245,73328865.6966,6982420.75,7128,131597914.73,0.124094,2942153
2024-09-08 14:00:00,0.0953353555,87210830.469,8305653.51,3864,197795605.43,0.203749,1483903
2024-09-08 15:00:00,0.0943999464,131942080.7009,12518054.06,4596,111009742.0,0.378063,2317941
2024-09-08 16:00:00,0.0946791351,108040660.9139,10205364.26,3716,164881236.17,0.222406,1115847
2024-09-08 17:00:00,0.0955269782,60865722.165,5787191.56,1838,128585498.07,0.375909,1250510
2024-09-08 18:00:00,0.0954925092,44832062.9536,4277641.9,6293,192358393.23,0.248523,3231529
2024-09-08 19:00:00,0.0955124547,64133109.7982,6127965.58,2197,141259922.71,0.459804,1388615
2024-09-08 20:00:00,0.0954809695,56817860.968,5414740.35,3632,381479996.31,0.258832,1245266
2024-09-08 21:00:00,0.095549076,75505921.3139,7226875.94,5623,253716259.82,0.176787,1869263
2024-09-08 22:00:00,0.0957699105,203964662.0524,19644899.34,2017,331296285.3,0.396472,988724
2024-09-08 23:00:00,0.0961960228,63456017.5014,6098539.2,2689,296606053.29,0.255772,1563531
