timestamp,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes
2024-09-17 16:00:00,4575,495252156.49,0.226473,2587841
2024-09-17 17:00:00,6112,217603830.77,0.149137,2666621
2024-09-17 18:00:00,7583,153575078.11,0.137221,3356607
2024-09-17 19:00:00,4054,263372051.22,0.259254,2202576
2024-09-17 20:00:00,6117,240061735.88,0.17736,2957346
2024-09-17 21:00:00,5853,183413012.5,0.16289,2546484
2024-09-17 22:00:00,5833,371245932.44,0.187701,2685255
2024-09-17 23:00:00,7176,228231957.38,0.143544,3302605
2024-09-18 00:00:00,7200,532625518.24,0.10484,4403935
2024-09-18 01:00:00,7017,467030700.42,0.125317,5898966
2024-09-18 02:00:00,11558,373027293.11,0.076654,6713886
2024-09-18 03:00:00,9071,230224557.89,0.11874,6304459
2024-09-18 04:00:00,6977,463820982.39,0.138428,5636297
2024-09-18 05:00:00,9048,88647629.76,0.089463,6828460
2024-09-18 06:00:00,9955,441054033.79,0.096291,6611892
2024-09-18 07:00:00,12661,185587903.1,0.081232,6810871
2024-09-18 08:00:00,8539,218602594.57,0.114318,5281083
2024-09-18 09:00:00,9440,228209104.09,0.106228,5575149
2024-09-18 10:00:00,7499,142051987.85,0.121634,4804848
2024-09-18 11:00:00,6727,195616290.86,0.125431,3872196
2024-09-18 12:00:00,7288,264473951.34,0.124946,3194769
2024-09-18 13:00:00,6508,163934250.45,0.134126,2620926
2024-09-18 14:00:00,7930,186988953.84,0.128432,3051628
2024-09-18 15:00:00,2341,311347366.8,0.476416,1387176
2024-09-18 16:00:00,1744,477092613.19,0.605753,1135660
2024-09-18 17:00:00,2009,146082195.35,0.48548,1529233
2024-09-18 18:00:00,2240,615117874.17,0.558546,1481859
2024-09-18 19:00:00,2192,159990201.59,0.5664,1701376
2024-09-18 20:00:00,2054,150088392.86,0.478618,1688237
2024-09-18 21:00:00,1780,125643005.52,0.522931,1296454
2024-09-18 22:00:00,1747,199085666.12,0.558062,1203957
2024-09-18 23:00:00,1318,189912224.5,0.687859,992546
2024-09-19 00:00:00,1435,662428600.38,0.663681,893857
2024-09-19 01:00:00,1823,222316694.71,0.511585,1516545
2024-09-19 02:00:00,2463,510843197.21,0.368864,1373444
2024-09-19 03:00:00,3244,197081296.18,0.360272,1998133
2024-09-19 04:00:00,2470,280812319.97,0.355812,2047139
2024-09-19 05:00:00,1257,347507819.91,0.622334,1411321
2024-09-19 06:00:00,2154,455965953.5,0.317114,1233897
2024-09-19 07:00:00,2144,196349419.2,0.378051,940672
2024-09-19 08:00:00,1030,199173864.18,0.880902,519906
2024-09-19 09:00:00,4249,140148593.54,0.285878,1736104
2024-09-19 10:00:00,2278,216094499.37,0.333335,697507
2024-09-19 11:00:00,1094,249269010.28,0.84502,547088
2024-09-19 12:00:00,2240,384096832.79,0.444654,808687
2024-09-19 13:00:00,11765,330105992.3,0.092243,3676348
2024-09-19 14:00:00,3568,361979844.56,0.283095,1177612
2024-09-19 15:00:00,8986,281233178.05,0.175896,3445569
2024-09-19 16:00:00,7295,372029083.45,0.161844,2359953
2024-09-19 17:00:00,6151,363708577.74,0.181943,1970171
2024-09-19 18:00:00,6383,304838287.02,0.181694,1931771
2024-09-19 19:00:00,6978,155357067.32,0.150758,2306476
2024-09-19 20:00:00,5985,116081424.85,0.14498,1922408
2024-09-19 21:00:00,9569,233534070.11,0.119762,2574263
2024-09-19 22:00:00,7912,172250499.96,0.101534,2483155
2024-09-19 23:00:00,5569,255812993.78,0.14367,2031829
2024-09-20 00:00:00,9545,732888165.11,0.080159,3237437
2024-09-20 01:00:00,11782,240072056.0,0.086461,4289892
2024-09-20 02:00:00,7722,161898620.36,0.109479,2856180
2024-09-20 03:00:00,6695,175111239.85,0.181401,3276437
2024-09-20 04:00:00,7231,182660983.78,0.142909,3188108
2024-09-20 05:00:00,4947,109750626.97,0.132894,2108981
2024-09-20 06:00:00,17938,175471607.16,0.054591,6065646
2024-09-20 07:00:00,18715,239308604.59,0.055711,6813797
2024-09-20 08:00:00,9934,134628266.69,0.112033,3559783
2024-09-20 09:00:00,6884,97815082.77,0.122461,2633957
2024-09-20 10:00:00,10497,319152520.82,0.107266,3798488
2024-09-20 11:00:00,9993,171110186.83,0.106822,3895870
2024-09-20 12:00:00,12324,211121995.22,0.096153,4427981
2024-09-20 13:00:00,3882,224931176.63,0.345418,2166057
2024-09-20 14:00:00,5521,152274531.39,0.301756,2565933
2024-09-20 15:00:00,13295,214977313.77,0.10639,4783587
2024-09-20 16:00:00,7914,599361643.16,0.157695,3013077
2024-09-20 17:00:00,7024,96620875.36,0.161294,2528403
2024-09-20 18:00:00,11566,487413157.5,0.104608,3971597
2024-09-20 19:00:00,10916,73430983.7,0.091233,3871601
2024-09-20 20:00:00,11796,250762059.58,0.097364,4198736
2024-09-20 21:00:00,9490,159526584.93,0.105962,3385457
2024-09-20 22:00:00,10936,101324284.76,0.088061,3907155
2024-09-20 23:00:00,5488,312918668.24,0.170194,2077135
2024-09-21 00:00:00,8265,485316583.89,0.088488,2692325
2024-09-21 01:00:00,10576,285009125.25,0.08178,3372617
2024-09-21 02:00:00,10385,325765935.94,0.094644,3522627
2024-09-21 03:00:00,9251,216487218.32,0.149878,3580956
2024-09-21 04:00:00,7645,645986885.77,0.118013,2648424
2024-09-21 05:00:00,8724,258379993.12,0.080537,2711996
2024-09-21 06:00:00,7378,508525225.84,0.142565,2473269
2024-09-21 07:00:00,10483,157328055.99,0.073585,3375373
2024-09-21 08:00:00,9723,664810739.98,0.094946,3200532
2024-09-21 09:00:00,21396,164062668.69,0.046581,6677859
2024-09-21 10:00:00,7988,174650667.62,0.109292,2625247
2024-09-21 11:00:00,8510,207703513.02,0.09798,2588638
2024-09-21 12:00:00,6732,165048679.3,0.128038,2207172
2024-09-21 13:00:00,6206,353661413.52,0.163315,2070625
2024-09-21 14:00:00,5410,331402122.18,0.215452,1768075
2024-09-21 15:00:00,5910,435406945.41,0.302356,2303317
2024-09-21 16:00:00,5935,307164954.25,0.188079,2463866
2024-09-21 17:00:00,5681,255611373.59,0.160087,2295436
2024-09-21 18:00:00,3134,215407099.37,0.247854,1563896
2024-09-21 19:00:00,7494,257778793.8,0.114706,2886714
2024-09-21 20:00:00,5950,150705006.26,0.145284,2475743
2024-09-21 21:00:00,6456,223452183.51,0.137523,2478116
2024-09-21 22:00:00,5126,217980000.1,0.180059,2294457
2024-09-21 23:00:00,5532,326054856.5,0.169037,2429862
2024-09-22 00:00:00,5400,524889598.45,0.126666,2290419
2024-09-22 01:00:00,5192,538106592.29,0.191365,2599041
2024-09-22 02:00:00,5397,335161659.23,0.13389,2531317
2024-09-22 03:00:00,3509,181741607.85,0.330479,2586028
2024-09-22 04:00:00,2182,578479934.56,0.32004,1532903
2024-09-22 05:00:00,2002,222964177.93,0.28416,1058906
2024-09-22 06:00:00,1748,477868562.85,0.400563,1365189
2024-09-22 07:00:00,2322,205321854.78,0.303852,1353124
2024-09-22 08:00:00,5297,221817010.13,0.497393,3755019
2024-09-22 09:00:00,5862,195734692.55,0.170943,2543889
2024-09-22 10:00:00,7035,181481387.0,0.104995,2792608
2024-09-22 11:00:00,4834,287023991.84,0.180667,2173211
2024-09-22 12:00:00,5732,179700602.47,0.1499,2472152
2024-09-22 13:00:00,3228,200826632.57,0.2929,1725123
2024-09-22 14:00:00,3080,182653345.12,0.279065,1591606
2024-09-22 15:00:00,4396,204087050.0,0.255171,2203163
2024-09-22 16:00:00,4501,129981632.6,0.169057,1639540
2024-09-22 17:00:00,2317,245367049.16,0.342074,1428308
2024-09-22 18:00:00,2979,148610386.99,0.259074,1624259
2024-09-22 19:00:00,4335,214663865.7,0.194085,1900871
2024-09-22 20:00:00,1939,141615122.6,0.418929,1136753
2024-09-22 21:00:00,1918,174722688.87,0.389761,1175363
2024-09-22 22:00:00,1357,251827991.95,0.601581,1002828
2024-09-22 23:00:00,3449,236413696.55,0.22935,1637465
2024-09-23 00:00:00,1140,728582551.2,0.552526,708984
2024-09-23 01:00:00,6810,208536555.87,0.094998,2726432
2024-09-23 02:00:00,1352,368055478.05,0.515933,1003506
2024-09-23 03:00:00,4558,277708258.78,0.256739,2334604
2024-09-23 04:00:00,5489,255669148.34,0.152211,2479834
2024-09-23 05:00:00,2263,197901800.08,0.297457,1371479
2024-09-23 06:00:00,2109,158065066.69,0.38097,1518870
2024-09-23 07:00:00,1452,244466387.86,0.567217,1174859
2024-09-23 08:00:00,2369,232886260.07,0.327295,1281841
2024-09-23 09:00:00,1374,189546565.6,0.475601,961250
2024-09-23 10:00:00,3290,182299997.62,0.189973,1583709
2024-09-23 11:00:00,4380,242462590.84,0.17689,1866170
2024-09-23 12:00:00,4361,180451831.47,0.195407,1985182
2024-09-23 13:00:00,2704,277363178.9,0.272356,1565731
2024-09-23 14:00:00,2772,232370175.47,0.304599,1400868
2024-09-23 15:00:00,6756,267707614.46,0.180949,2851365
2024-09-23 16:00:00,3266,468813424.78,0.288592,1851733
2024-09-23 17:00:00,4074,314892738.51,0.206089,2627583
2024-09-23 18:00:00,4546,198382664.61,0.216464,2776507
2024-09-23 19:00:00,3112,192643524.12,0.258448,1674691
2024-09-23 20:00:00,2567,352396142.85,0.305723,1553974
2024-09-23 21:00:00,1527,302681802.74,0.467966,1317367
2024-09-23 22:00:00,1419,186259267.77,0.508554,1331635
2024-09-23 23:00:00,1313,234771539.39,0.470446,1021000
2024-09-24 00:00:00,1856,900276811.88,0.341402,1476459
2024-09-24 01:00:00,2535,209848862.61,0.300726,1972168
2024-09-24 02:00:00,1647,274926290.21,0.560237,1220502
2024-09-24 03:00:00,1934,321294647.14,0.61985,1648926
2024-09-24 04:00:00,2933,544775117.47,0.259722,1822887
2024-09-24 05:00:00,2137,161588292.77,0.679388,2844492
2024-09-24 06:00:00,1482,525152921.54,0.416408,1299545
2024-09-24 07:00:00,1710,292075832.32,0.362201,1125293
2024-09-24 08:00:00,1708,553179780.55,0.422598,1173920
2024-09-24 09:00:00,2913,223963886.92,0.280927,1939578
2024-09-24 10:00:00,2026,177804047.06,0.382602,1683170
2024-09-24 11:00:00,2777,188838900.66,0.277359,1635608
2024-09-24 12:00:00,2719,222332466.66,0.333021,1765861
2024-09-24 13:00:00,2029,317883457.44,0.499045,1570434
2024-09-24 14:00:00,2046,306191058.6,0.425204,1256553
2024-09-24 15:00:00,5152,278731897.69,0.20842,2586549
2024-09-24 16:00:00,4075,313476821.99,0.242879,1926598
2024-09-24 17:00:00,1846,203474940.59,0.439751,1594981
2024-09-24 18:00:00,2015,1306674411.82,0.523709,1662683
2024-09-24 19:00:00,2289,1368316209.84,0.347825,1622453
2024-09-24 20:00:00,2665,582496757.99,0.415005,1862622
2024-09-24 21:00:00,2333,347477694.9,0.540193,1768360
2024-09-24 22:00:00,1186,244665497.65,0.722513,629308
2024-09-24 23:00:00,1626,221401567.04,0.457277,906598
2024-09-25 00:00:00,1499,534735565.77,0.432159,1382276
2024-09-25 01:00:00,2134,191936689.67,0.358282,1202073
2024-09-25 02:00:00,1542,181431847.05,0.462857,1104488
2024-09-25 03:00:00,2363,185860813.81,0.428236,1786196
2024-09-25 04:00:00,3223,554680513.53,0.277519,2075143
2024-09-25 05:00:00,1666,135052206.04,0.437959,1036932
2024-09-25 06:00:00,1728,270991058.51,0.413986,1213512
2024-09-25 07:00:00,2141,238012515.51,0.336924,1327189
2024-09-25 08:00:00,2617,398104205.83,0.37194,1515919
2024-09-25 09:00:00,1859,109915434.92,0.487361,1081734
2024-09-25 10:00:00,5449,175613656.33,0.16671,2456908
2024-09-25 11:00:00,5406,164224635.31,0.24919,2469628
2024-09-25 12:00:00,3678,217686543.61,0.205973,1540589
2024-09-25 13:00:00,2802,246358376.12,0.312079,1665301
2024-09-25 14:00:00,7698,375755120.27,0.120816,3217375
2024-09-25 15:00:00,5738,249359294.12,0.172361,2967344
2024-09-25 16:00:00,4590,476349049.88,0.192346,2838382
2024-09-25 17:00:00,4670,300536217.61,0.229535,3183898
2024-09-25 18:00:00,5354,261471751.26,0.168324,2651763
2024-09-25 19:00:00,2314,200784997.31,0.343091,1729275
2024-09-25 20:00:00,3618,241307467.83,0.244085,1856088
2024-09-25 21:00:00,2778,143061089.35,0.337534,1754920
2024-09-25 22:00:00,2062,226039228.8,0.400916,1393841
2024-09-25 23:00:00,2525,266800987.1,0.331973,2045089
2024-09-26 00:00:00,1716,573648558.6,0.376626,1166579
2024-09-26 01:00:00,2674,196228648.58,0.273081,1912321
2024-09-26 02:00:00,2716,348419398.04,0.300747,1642602
2024-09-26 03:00:00,3283,147163127.7,0.344645,2132402
2024-09-26 04:00:00,8454,559162004.88,0.10191,3179110
2024-09-26 05:00:00,3497,185440878.62,0.194656,1698305
2024-09-26 06:00:00,7443,713466642.43,0.162453,3080993
2024-09-26 07:00:00,3499,268996373.84,0.247617,1770645
2024-09-26 08:00:00,6066,678050514.63,0.149187,2445601
2024-09-26 09:00:00,3407,201497059.12,0.271504,1656329
2024-09-26 10:00:00,3933,395037539.7,0.329095,2038597
2024-09-26 11:00:00,8957,378563172.42,0.111846,3118134
2024-09-26 12:00:00,6917,263511930.47,0.145053,2642446
2024-09-26 13:00:00,24519,311172399.66,0.062054,9044370
2024-09-26 14:00:00,15701,322670127.14,0.082205,5465099
2024-09-26 15:00:00,10178,469140277.33,0.136039,3883809
2024-09-26 16:00:00,6520,484067807.93,0.229023,3082767
2024-09-26 17:00:00,10359,1488396294.66,0.136678,3434586
2024-09-26 18:00:00,4781,253067395.54,0.246968,1931787
2024-09-26 19:00:00,2513,583374072.2,0.43459,903487
2024-09-26 20:00:00,3430,252415066.12,0.318075,1304151
2024-09-26 21:00:00,3994,431354734.5,0.259164,1394380
2024-09-26 22:00:00,4855,257861133.45,0.183536,1571857
2024-09-26 23:00:00,2397,502912304.65,0.331998,1051034
2024-09-27 00:00:00,2882,738521601.9,0.338439,1552041
2024-09-27 01:00:00,2204,319613789.44,0.418322,1345679
2024-09-27 02:00:00,2867,250322089.97,0.280967,1575822
2024-09-27 03:00:00,3708,334381514.9,0.334432,2308842
2024-09-27 04:00:00,3386,483719017.87,0.252693,1843222
2024-09-27 05:00:00,2471,403601120.3,0.399184,1464688
2024-09-27 06:00:00,3506,811944348.87,0.379003,2068501
2024-09-27 07:00:00,2550,338727974.16,0.329449,1489702
2024-09-27 08:00:00,3373,701654485.76,0.383604,1934059
2024-09-27 09:00:00,2471,380159769.07,0.450315,1416418
2024-09-27 10:00:00,2481,268345417.81,0.422563,1511800
2024-09-27 11:00:00,3389,265997844.92,0.281043,1954912
2024-09-27 12:00:00,2830,290837382.59,0.422943,2199823
2024-09-27 13:00:00,3048,417852415.64,0.433008,1937065
2024-09-27 14:00:00,3757,423906000.43,0.374111,1994491
2024-09-27 15:00:00,3252,438115320.89,0.446928,2074573
2024-09-27 16:00:00,3092,875392292.89,0.380849,1894599
2024-09-27 17:00:00,3430,1116894841.82,0.313977,1608360
2024-09-27 18:00:00,2634,364220770.22,0.372251,1320373
2024-09-27 19:00:00,2553,364621007.39,0.414048,1429563
2024-09-27 20:00:00,2689,359072913.41,0.520046,1093026
2024-09-27 21:00:00,3098,346177223.0,0.302897,1269122
2024-09-27 22:00:00,3750,348371454.49,0.267277,1832784
2024-09-27 23:00:00,2331,331863358.58,0.352662,1254993
2024-09-28 00:00:00,2924,998327645.57,0.298329,1513208
2024-09-28 01:00:00,1751,362751874.4,0.4471,840527
2024-09-28 02:00:00,2631,308566041.49,0.268146,1373423
2024-09-28 03:00:00,2730,313496038.51,0.411501,1912350
2024-09-28 04:00:00,5313,720909391.41,0.254623,3079596
2024-09-28 05:00:00,4523,398579134.68,0.190299,1758404
2024-09-28 06:00:00,2770,399348291.5,0.406516,1532200
2024-09-28 07:00:00,4250,555545441.05,0.218419,1860856
2024-09-28 08:00:00,2061,488166251.06,0.45701,786123
2024-09-28 09:00:00,2430,357539958.58,0.359981,864038
2024-09-28 10:00:00,1818,511156074.72,0.405629,695507
2024-09-28 11:00:00,3342,431332836.43,0.205147,1102532
2024-09-28 12:00:00,3543,367962176.32,0.257055,1257053
2024-09-28 13:00:00,8086,465448832.88,0.139926,2855419
2024-09-28 14:00:00,10280,632486927.02,0.130095,3265270
2024-09-28 15:00:00,5905,407464027.1,0.221762,2349031
2024-09-28 16:00:00,11754,395983335.92,0.15142,5767729
2024-09-28 17:00:00,9986,344970695.67,0.124655,3838249
2024-09-28 18:00:00,5379,250663097.41,0.177583,1679793
2024-09-28 19:00:00,5976,313983522.04,0.168064,2278703
2024-09-28 20:00:00,2095,351085076.21,0.445772,1114000
2024-09-28 21:00:00,7513,296663728.07,0.130542,2944254
2024-09-28 22:00:00,2901,205016440.95,0.284938,1458391
2024-09-28 23:00:00,4377,153542190.65,0.173748,1626963
2024-09-29 00:00:00,3629,328324551.18,0.203547,1403954
2024-09-29 01:00:00,2027,184497609.44,0.487886,1425806
2024-09-29 02:00:00,7357,199955208.2,0.113433,2653883
2024-09-29 03:00:00,37665,266661482.33,0.047435,12048140
2024-09-29 04:00:00,24151,242083280.86,0.045522,7885752
2024-09-29 05:00:00,6332,176819125.06,0.112448,2041117
2024-09-29 06:00:00,1863,219766882.23,0.488684,746826
2024-09-29 07:00:00,13708,265794010.51,0.079336,4262232
2024-09-29 08:00:00,5052,199638093.9,0.200934,1888411
2024-09-29 09:00:00,11847,219247536.35,0.087848,3934978
2024-09-29 10:00:00,6715,255394543.98,0.128025,2084465
2024-09-29 11:00:00,7120,211967685.78,0.127596,2527013
2024-09-29 12:00:00,4565,258530921.4,0.228099,1949696
2024-09-29 13:00:00,8158,201662021.17,0.117287,2986109
2024-09-29 14:00:00,7937,333134823.36,0.14475,2654955
2024-09-29 15:00:00,16762,260001549.14,0.064803,5315377
2024-09-29 16:00:00,11721,253258676.93,0.105133,3697523
2024-09-29 17:00:00,5448,266718312.34,0.195662,1795213
2024-09-29 18:00:00,1680,326462765.34,0.648592,613570
2024-09-29 19:00:00,6350,190965819.63,0.155487,2113434
2024-09-29 20:00:00,1952,162456367.28,0.463442,610595
2024-09-29 21:00:00,16008,221277248.6,0.062379,5232549
2024-09-29 22:00:00,4762,199638349.2,0.161349,1643190
2024-09-29 23:00:00,12010,200790678.15,0.061655,3646757
2024-09-30 00:00:00,2678,515357637.05,0.283203,1163402
2024-09-30 01:00:00,14738,325631355.0,0.054013,4948205
2024-09-30 02:00:00,12133,249969402.36,0.081869,4517331
2024-09-30 03:00:00,11945,207679605.07,0.103595,5120564
2024-09-30 04:00:00,17284,194227365.03,0.059165,6153551
2024-09-30 05:00:00,10700,131704943.37,0.082353,3537558
2024-09-30 06:00:00,8537,461215791.59,0.080344,2887249
2024-09-30 07:00:00,3820,238285661.26,0.203751,1318991
2024-09-30 08:00:00,1826,192397528.67,0.548881,750206
2024-09-30 09:00:00,2811,336440157.0,0.462772,1360616
2024-09-30 10:00:00,8578,246973913.86,0.125233,2540121
2024-09-30 11:00:00,4031,229982724.19,0.223707,1378740
2024-09-30 12:00:00,18558,317339517.48,0.071716,6087749
2024-09-30 13:00:00,40341,339054409.2,0.037382,12474006
2024-09-30 14:00:00,42353,450443115.58,0.045263,13658143
2024-09-30 15:00:00,56762,483153813.45,0.038393,17599222
2024-09-30 16:00:00,40842,1615240966.96,0.047465,12008262
2024-09-30 17:00:00,36355,478712378.84,0.047443,10177476
2024-09-30 18:00:00,20024,346330504.83,0.067364,6025996
2024-09-30 19:00:00,18805,332722068.94,0.075822,5985126
2024-09-30 20:00:00,33777,151630388.52,0.055685,10853178
2024-09-30 21:00:00,24632,220448515.71,0.054314,7947671
2024-09-30 22:00:00,44926,218915326.95,0.039968,14353557
2024-09-30 23:00:00,26502,347243345.29,0.050494,7773021
2024-10-01 00:00:00,17590,764830149.89,0.05909,5765227
2024-10-01 01:00:00,21814,250304522.15,0.051762,7020870
2024-10-01 02:00:00,5926,311679649.36,0.128126,1856306
2024-10-01 03:00:00,16123,208647592.35,0.088677,5834521
2024-10-01 04:00:00,15674,333414912.96,0.060502,5206669
2024-10-01 05:00:00,25638,132829183.55,0.055387,8807594
2024-10-01 06:00:00,14936,533722666.74,0.067773,4911440
2024-10-01 07:00:00,30452,213188997.59,0.053955,9200047
2024-10-01 08:00:00,23689,202656379.44,0.058884,7943063
2024-10-01 09:00:00,36478,351921102.4,0.049908,11816558
2024-10-01 10:00:00,22880,256357540.9,0.102703,9405683
2024-10-01 11:00:00,15769,243312699.64,0.126093,6051805
2024-10-01 12:00:00,31394,387467700.83,0.115947,12389922
2024-10-01 13:00:00,29672,623668906.71,0.088992,11451678
2024-10-01 14:00:00,26196,411034398.3,0.083672,8043977
2024-10-01 15:00:00,44203,1406385517.56,0.053772,11389117
2024-10-01 16:00:00,35538,1133351946.27,0.050878,8847279
2024-10-01 17:00:00,30991,905147158.77,0.052959,9390145
2024-10-01 18:00:00,26060,363044470.35,0.054107,8128781
2024-10-01 19:00:00,23208,793366917.54,0.06298,7950231
2024-10-01 20:00:00,27008,316187520.42,0.051838,8241568
2024-10-01 21:00:00,15288,317036438.41,0.073136,5087864
2024-10-01 22:00:00,15575,314372304.16,0.058361,4710530
2024-10-01 23:00:00,17391,215535937.33,0.056258,5549259
2024-10-02 00:00:00,12526,613961395.5,0.064506,4203229
2024-10-02 01:00:00,15029,277440339.07,0.101816,5500387
2024-10-02 02:00:00,12892,796375956.93,0.103879,4743197
2024-10-02 03:00:00,12183,309201972.6,0.097133,4340942
2024-10-02 04:00:00,11066,499970564.49,0.066516,3619959
2024-10-02 05:00:00,10305,386208604.2,0.112732,4446662
2024-10-02 06:00:00,12363,344279748.4,0.068264,3841869
2024-10-02 07:00:00,11733,614322244.09,0.077221,4016064
2024-10-02 08:00:00,11586,549697920.66,0.088329,3756430
2024-10-02 09:00:00,13515,466571753.02,0.08035,4164068
2024-10-02 10:00:00,12569,504110193.26,0.081143,3896864
2024-10-02 11:00:00,22763,449016161.76,0.073121,8368270
2024-10-02 12:00:00,23931,512720512.15,0.076964,8005411
2024-10-02 13:00:00,18449,550415881.6,0.055428,6232772
2024-10-02 14:00:00,11100,525112798.21,0.090801,3447772
2024-10-02 15:00:00,14297,830797296.89,0.105291,5320944
2024-10-02 16:00:00,12348,652439971.96,0.094119,4476063
2024-10-02 17:00:00,8389,550891462.9,0.203293,3885497
2024-10-02 18:00:00,1824,467372397.29,0.530246,1171188
2024-10-02 19:00:00,2514,566081926.38,0.390496,1087675
2024-10-02 20:00:00,1406,486208135.07,0.660722,958414
2024-10-02 21:00:00,1403,464947214.82,0.671511,875547
2024-10-02 22:00:00,2549,473438759.75,0.325938,901332
2024-10-02 23:00:00,1049,357942249.74,0.631321,352354
2024-10-03 00:00:00,3587,676038033.1,0.224388,1376472
2024-10-03 01:00:00,3301,420251653.74,0.25477,2324122
2024-10-03 02:00:00,2515,273976105.86,0.316048,1712385
2024-10-03 03:00:00,2722,312722559.8,0.446445,2565059
2024-10-03 04:00:00,1050,754314895.18,0.802947,1921206
2024-10-03 05:00:00,3533,424950592.62,0.228051,1409059
2024-10-03 06:00:00,1037,449203288.72,0.563953,395377
2024-10-03 07:00:00,1122,850077953.47,0.68785,464245
2024-10-03 08:00:00,1403,551993628.33,0.695485,696511
2024-10-03 09:00:00,1938,668841215.38,0.379789,679278
2024-10-03 10:00:00,4515,745940722.96,0.182182,1627242
2024-10-03 11:00:00,14177,598037294.53,0.114762,5845855
2024-10-03 12:00:00,33474,534610847.1,0.043561,10298031
2024-10-03 13:00:00,9314,473822473.64,0.124191,3599188
2024-10-03 14:00:00,2625,661271984.78,0.424348,1460225
2024-10-03 15:00:00,1659,519790093.94,0.625502,780801
2024-10-03 16:00:00,1826,961636263.73,0.570739,753756
2024-10-03 17:00:00,1353,722631297.93,0.584783,694148
2024-10-03 18:00:00,2022,726689538.0,0.432655,1292490
2024-10-03 19:00:00,1690,619795571.81,0.538073,606450
2024-10-03 20:00:00,1348,487691479.45,0.634816,519748
2024-10-03 21:00:00,1639,509699025.69,0.504046,708057
2024-10-03 22:00:00,1469,358889611.4,0.523922,786275
2024-10-03 23:00:00,1604,448356229.52,0.435941,582632
2024-10-04 00:00:00,1105,846065213.81,0.702018,1073794
2024-10-04 01:00:00,1273,380406845.43,0.538126,1146202
2024-10-04 02:00:00,5266,494807483.4,0.142841,1844470
2024-10-04 03:00:00,3328,532643604.6,0.380871,1763772
2024-10-04 04:00:00,1719,867346757.81,0.486901,1031075
2024-10-04 05:00:00,2118,461757765.4,0.295997,754573
2024-10-04 06:00:00,1406,915264085.48,0.488042,720144
2024-10-04 07:00:00,1221,988694503.37,0.630694,644265
2024-10-04 08:00:00,2990,543795923.53,0.252176,1119596
2024-10-04 09:00:00,3653,461246471.58,0.214936,1300861
2024-10-04 10:00:00,1664,497679060.29,0.43507,753959
2024-10-04 11:00:00,3227,470577131.11,0.295983,1229935
2024-10-04 12:00:00,2162,849143588.18,0.36793,870027
2024-10-04 13:00:00,1652,613435379.95,0.629925,1609332
2024-10-04 14:00:00,4597,523593074.5,0.228013,1906704
2024-10-04 15:00:00,4222,511932580.26,0.231345,1618208
2024-10-04 16:00:00,6899,741892224.98,0.17005,3564196
2024-10-04 17:00:00,4934,462540145.68,0.210164,1744654
2024-10-04 18:00:00,1876,515027937.9,0.576785,772595
2024-10-04 19:00:00,4338,454561905.04,0.220652,1581151
2024-10-04 20:00:00,1485,420073533.41,0.569626,590397
2024-10-04 21:00:00,1302,413069919.28,0.707649,574658
2024-10-04 22:00:00,1624,745518643.48,0.427356,642818
2024-10-04 23:00:00,1121,351116952.46,0.581284,460419
2024-10-05 00:00:00,1280,309617947.33,0.557213,538119
2024-10-05 01:00:00,1533,282822144.94,0.478524,1232212
2024-10-05 02:00:00,1975,300374486.24,0.412109,1901002
2024-10-05 03:00:00,1676,333070774.68,0.665568,1649982
2024-10-05 04:00:00,1904,484369423.4,0.393489,935834
2024-10-05 05:00:00,1857,496500729.93,0.4369,812530
2024-10-05 06:00:00,1098,388385338.18,0.573394,514349
2024-10-05 07:00:00,1191,483738329.87,0.591472,729123
2024-10-05 08:00:00,1594,373497214.79,0.467203,656864
2024-10-05 09:00:00,1180,363985503.13,0.599583,480484
2024-10-05 10:00:00,1398,428898218.12,0.456694,574466
2024-10-05 11:00:00,1495,352599875.93,0.46414,682298
2024-10-05 12:00:00,2908,477206255.84,0.285009,1032861
2024-10-05 13:00:00,4160,359671713.61,0.26697,1535231
2024-10-05 14:00:00,4085,514285796.04,0.203335,1352476
2024-10-05 15:00:00,3108,460481573.98,0.287666,1175655
2024-10-05 16:00:00,3274,461639766.27,0.246824,1226939
2024-10-05 17:00:00,3080,392778536.9,0.304064,1118745
2024-10-05 18:00:00,2203,331045985.21,0.386101,741836
2024-10-05 19:00:00,2594,363861074.07,0.28846,838743
2024-10-05 20:00:00,2050,404054711.2,0.403715,770925
2024-10-05 21:00:00,3233,308614844.96,0.263915,1041127
2024-10-05 22:00:00,2434,275726373.18,0.280688,953769
2024-10-05 23:00:00,1768,342109225.56,0.400064,583128
2024-10-06 00:00:00,2084,583600666.04,0.276518,709707
2024-10-06 01:00:00,3805,369212883.35,0.246162,1587462
2024-10-06 02:00:00,3801,658342522.24,0.203981,1382903
2024-10-06 03:00:00,2129,363452951.09,0.47708,1258199
2024-10-06 04:00:00,4633,321702732.21,0.153537,2092111
2024-10-06 05:00:00,4081,335074315.54,0.159514,1372089
2024-10-06 06:00:00,3076,374566705.27,0.207222,1177714
2024-10-06 07:00:00,2035,310878877.11,0.287911,924280
2024-10-06 08:00:00,2326,459056164.68,0.336073,905028
2024-10-06 09:00:00,2156,346462325.92,0.271667,718963
2024-10-06 10:00:00,1950,450428249.73,0.355117,823923
2024-10-06 11:00:00,2378,418983982.9,0.291535,1546162
